date,days,purchase_kwh,emergency_kwh,actual_grid_kwh,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,charge_kwh,discharge_kwh,curtailment_kwh,emergency_intervals,emergency_days,emergency_while_charging_kwh,emergency_while_charging_intervals,waste_while_discharging_kwh,soc_start_kwh,soc_end_kwh,v1_total_cost_yuan,savings_vs_v1_yuan,same_risk_no_storage_cost_yuan
2025-08-08,1,42350.74342923599,195.65268733949924,42546.39611657549,24750.950312863904,789.7297553055495,25540.680068169455,16000.0,12960.000000000002,23731.22486657549,13,1,23.851348861692486,1,1090.118654024026,6000.000000000002,6000.000000000002,26001.970969843023,461.29090167356844,37841.0422633455
2025-08-09,1,42258.81084960333,331.8369842225477,42590.64783382588,24733.041764403613,1311.3905255878703,26044.432289991484,16000.000000000005,12960.0,20628.718833825875,21,1,52.564773959918966,4,1346.0970171140946,6000.000000000002,6000.000000000003,28847.307040691052,2802.874750699568,38241.148306831405
2025-08-10,1,75161.93856825358,1303.2128649107954,76465.15143316437,47580.674909182264,4282.0028263192335,51862.6777355015,20682.651234334648,16752.947499811067,7230.828648640797,24,1,1130.2275560543676,15,2658.9717043060177,6000.000000000003,6000.0,54753.686518772796,2891.008783271296,61273.67887474103
2025-08-11,1,75907.72008704598,852.1450901932589,76759.86517723923,47861.65868960251,3619.264425336119,51480.92311493863,20201.10890694334,16362.898214624105,8360.401151586675,29,1,264.1266203635819,6,1285.036900847856,6000.0,6000.000000000002,53800.07929619844,2319.1561812598084,63966.65724795485
2025-08-12,1,74221.17223208459,2318.572554263717,76539.74478634831,46852.76458583158,9322.688478506276,56175.45306433786,20129.961814729864,16305.269069931195,4954.508391549641,48,1,1152.357954014624,18,1957.1250909950566,6000.000000000002,6000.0,60481.97885718541,4306.525792847548,64780.769115423136
2025-08-13,1,75139.01377494652,1626.6018511185673,76765.61562606509,47521.535762098305,5876.262524753057,53397.798286851365,20226.7327644348,16383.653539192188,6801.556950822478,34,1,1262.433520200026,15,1994.2340354886926,6000.0,6000.0,56406.66947573711,3008.8711888857433,62016.959297938076
2025-08-14,1,74363.55309359718,1358.375916904479,75721.92901050166,46940.40521442024,6101.217589909776,53041.62280433002,19765.615618894673,16010.148651304684,6040.171059578328,42,1,185.57574113511123,8,753.4501767817214,6000.0,6000.0,56266.22782779039,3224.605023460368,65726.68490649818
2025-08-15,1,41547.16540801516,445.45908934164214,41992.624497356795,24308.533789341738,1599.9734797124486,25908.507269054186,16000.000000000002,12960.0,21792.897614023463,22,1,11.628123437294562,1,733.7218378311054,6000.0,6000.000000000002,27520.168806204023,1611.6615371498374,38253.02497432004
2025-08-16,1,41627.83388144492,327.0872632038048,41954.92114464873,24428.133514152934,1260.33915556085,25688.472669713785,16000.000000000002,12960.000000000004,21985.640777982066,19,1,0.0,0,922.3605745173237,6000.000000000002,6000.000000000003,27965.060739215613,2276.5880695018277,37926.34936559194
2025-08-17,1,75265.13309022876,549.6218800368487,75814.75497026561,47579.96639284952,2355.8165938369257,49935.78298668645,20157.78262805047,16327.803928720883,8819.382654269355,23,1,13.610734965126994,1,2208.083389262685,6000.000000000003,6000.0,50119.30091052274,183.51792383629072,62276.65361851746
2025-08-18,1,75278.79802503629,744.1090038285115,76022.9070288648,47490.297842563356,3251.0499649090766,50741.347807472426,20530.22391650321,16629.481372367605,7728.048868062527,31,1,70.50077015678808,4,1465.2026349040286,6000.0,6000.0,54195.367599237456,3454.0197917650294,63595.99566473614
2025-08-19,1,75308.0163695322,865.3488680973061,76173.3652376295,47588.87953974765,3243.0725298358448,50831.952069583494,20629.920390932577,16710.235516655386,7936.02031335232,32,1,288.27472028744364,8,2670.058225233584,6000.0,6000.0,51375.85879609707,543.9067265135745,62711.68951677274
2025-08-20,1,75294.2049576724,3159.075166836804,78453.2801245092,47588.63093514795,12019.115714912687,59607.74665006064,20688.411522654635,16757.61333335025,3871.790868538152,58,1,1588.2946444729582,20,291.83999447859674,6000.0,6000.000000000002,71755.21357703768,12147.466926977038,69722.06112911587
2025-08-21,1,76705.1674983607,873.5119895080188,77578.6794878687,48407.84679515193,3193.64871864412,51601.49551379604,21596.266425449787,17492.97580461433,7630.970383699922,28,1,437.14981723065125,12,3118.0049401603574,6000.000000000002,6000.0,54836.57437258924,3235.0788587931966,62684.51067990143
2025-08-22,1,41982.29141533379,1016.6259286033869,42998.91734393718,24617.710858699484,3901.6593163820157,28519.370175081498,16000.0,12959.999999999998,18728.347943937173,40,1,250.45773944315977,8,1408.0735300904266,6000.0,6000.0,35531.306809700545,7011.936634619047,40224.82019875077
2025-08-23,1,42219.5871056671,298.48335973812283,42518.070465405224,24882.098844097065,963.9927804758963,25846.09162457296,16000.000000000002,12959.999999999998,16948.064315405223,19,1,26.32375868535314,2,1295.903765812232,6000.0,6000.000000000004,27883.799619522262,2037.7079949493018,38155.70036974836
2025-08-24,1,78870.42188048146,408.7824520566609,79279.20433253812,49745.185590951914,1548.7143444369253,51293.899935388836,21814.25095359798,17669.543272414365,11400.907168021164,22,1,21.178934237587782,2,3192.6283251142036,6000.000000000004,6000.000000000002,52471.54992063334,1177.649985244505,63182.67539919148
2025-08-25,1,79067.04975837294,1750.382731176094,80817.43248954904,49890.60918547745,6297.484508858958,56188.09369433641,22188.999966451076,17973.08997282537,5828.435479256669,35,1,948.6408198982949,13,2354.1961923852764,6000.000000000002,6000.0,63976.36558377722,7788.27188944081,65634.14580493681
2025-08-26,1,80031.6036314835,396.3665964224616,80427.97022790596,50437.771973090305,1554.1710112938122,51991.94298438412,22180.06788116672,17965.85498374504,10684.938947150938,17,1,15.201386665538394,2,3102.5316205402955,6000.0,6000.0,51675.591726118815,-316.35125826530566,63673.19562078447
2025-08-27,1,79871.11419151696,340.86699671667316,80211.98118823364,50383.166661241674,1642.1555715899497,52025.32223283162,22268.290482321194,18037.315290680166,8066.85712992593,15,1,0.0,0,1680.2230024138526,6000.0,6000.0,56397.94202094198,4372.619788110358,64453.32847684218
2025-08-28,1,79015.82993436466,2784.962198302407,81800.79213266708,50103.443340868995,10536.529696066014,60639.97303693501,22268.95525366514,18037.853755468765,6801.895651137368,39,1,2220.3983740238364,18,2411.897610710056,6000.0,6000.0,67318.42365867081,6678.450621735807,67207.68358493884
2025-08-29,1,43221.70544113136,304.51344789163886,43526.218889022995,25661.14458104998,1297.8832135397097,26959.02779458969,16017.262646673551,12973.982743805575,17927.71863615502,17,1,79.24190348260095,5,760.2975687562277,6000.0,6000.000000000001,28857.43455048514,1898.406755895452,39774.403344802005
2025-08-30,1,43132.993454153744,463.25231627563807,43596.245770429385,25573.958542938086,1379.2366091038932,26953.19515204198,16033.943333216128,12987.494099905065,22037.076703784984,22,1,118.75114523621528,3,2197.258394856467,6000.000000000001,6000.0,28929.202604361555,1976.0074523195763,39397.54147603611
2025-08-31,1,80360.80352968293,151.22230073129944,80512.02583041423,50947.935147721495,532.357198652283,51480.292346373775,22167.431734045345,17955.619704576733,9653.590717612284,11,1,49.50161029834794,3,3022.8431212885166,6000.0,5999.999999999995,53114.71771092697,1634.4253645531935,63673.740376371155
2025-09-01,1,80778.72890296254,0.0,80778.72890296254,51078.80867380731,0.0,51078.80867380731,22111.255098680955,17910.11662993157,23003.455900879813,0,0,0.0,0,6764.188744622412,5999.999999999995,6000.000000000002,48128.03508632733,-2950.7735874799837,63173.99458463413
2025-09-02,1,79592.97366687293,0.0,79592.97366687293,50227.892529978766,0.0,50227.892529978766,21970.421920614957,17796.04175569812,21360.837651956084,0,0,0.0,0,3859.008034620157,6000.000000000002,6000.000000000002,47214.954501972155,-3012.9380280066107,62316.60437615607
2025-09-03,1,79350.31365183773,0.0,79350.31365183773,50017.61435664379,0.0,50017.61435664379,22087.95561780035,17891.24405041829,19605.884834455665,0,0,0.0,0,5887.089643567763,6000.000000000002,6000.0,45998.99903181116,-4018.61532483263,62069.36131318679
2025-09-04,1,78648.6838737285,3.9847197704585824,78652.66859349897,49683.35045274459,23.145244786708673,49706.495697531296,21679.63762127705,17560.506473234407,20607.97189545632,1,1,0.0,0,5615.743395617053,6000.0,6000.000000000002,46603.8724460019,-3102.623251529396,61584.276866296204
2025-09-05,1,42231.793615325325,0.0,42231.793615325325,24970.715652418025,0.0,24970.715652418025,16000.0,12960.000000000002,32367.53194865866,0,0,0.0,0,3006.5237127920973,6000.000000000002,6000.000000000002,24472.71411813603,-498.0015342819934,37417.67527076277
2025-09-06,1,41953.199311863405,2.593849999999975,41955.7931618634,24757.978718633574,8.947485574999913,24766.926204208576,15999.999999999998,12960.0,31194.709461863404,1,1,0.0,0,2466.544016610268,6000.000000000002,6000.0,24365.858468269205,-401.0677359393703,37146.89393994965
2025-09-07,1,75716.15592284623,197.75811600586624,75913.91403885209,48045.76634960358,812.8912096120947,48858.65755921567,21700.498491967173,17577.403778493415,16829.835708711675,9,1,125.24238140638909,5,3939.332279815014,6000.0,6000.0,49159.91696097173,301.259401756055,61152.43487208718
2025-09-08,1,70442.93922460565,1321.311051011413,71764.25027561706,44042.924659914286,5633.967643223784,49676.89230313807,21459.842329199306,17382.47228665144,8291.310699735866,25,1,669.2749348119123,13,3176.519862985731,6000.0,6000.0,53791.99406157119,4115.10175843312,59933.958175358675
2025-09-09,1,70538.63499059551,65.59711734814783,70604.23210794367,44153.9702188507,254.70775575954704,44408.67797461025,21540.266921310078,17447.616206261162,13408.747126228074,8,1,0.0,0,3641.4003946882103,6000.0,6000.000000000002,43660.79974064282,-747.878233967429,57119.21965648202
2025-09-10,1,69921.19569878932,1981.539549980262,71902.73524876959,43834.45562855278,8517.996389907728,52352.452018460506,21483.309225818255,17401.48047291279,6504.907845864119,35,1,1396.3210858280231,17,1017.3360946148936,6000.000000000002,6000.0,63581.89835970298,11229.446341242474,62309.43428892917
2025-09-11,1,70245.38759591574,191.082207153197,70436.46980306895,43874.18987351062,828.6595176306166,44702.84939114124,21633.270582995814,17522.94917222661,12830.062608966406,8,1,43.294536485063645,2,2844.044991996127,6000.0,6000.0,45153.910559538876,451.06116839763854,57656.30568952136
2025-09-12,1,35159.60775039103,268.25026885116495,35427.858019242194,19806.356531277466,883.6749100153911,20690.031441292856,16000.635824004097,12960.515017443318,20836.081012681418,15,1,18.74498567292744,2,1496.8149991899784,6000.0,6000.000000000002,22615.498524202965,1925.4670829101087,33205.21252109717
2025-09-13,1,34282.21831801741,367.0957075611453,34649.314025578555,18960.130026400744,1528.5986374802653,20488.72866388101,16000.0,12960.0,23602.212542245223,16,1,48.39403698512956,2,1150.4305034177435,6000.000000000002,6000.000000000004,22421.353213791877,1932.6245499108663,32840.21217990473
2025-09-14,1,66620.47519495485,1788.723047601189,68409.19824255604,41316.08515746452,6092.401016540156,47408.486174004676,21643.005840003076,17530.834730402494,4197.702382955464,53,1,991.8533434042076,24,1381.8487991502634,6000.000000000004,6000.0,52363.280595910066,4954.79442190539,58306.756911760116
2025-09-15,1,63969.52297128062,2126.816343478464,66096.33931475908,39089.10434698753,8568.143921768316,47657.24826875585,21546.711031519742,17452.83593553099,6935.433585436995,67,1,546.1594634340977,11,903.3935650038557,6000.0,6000.000000000002,44561.5007665908,-3095.7475021650534,60923.01830904873
2025-09-16,1,63901.66044096393,3448.8040363873065,67350.46447735124,39384.25740176925,10867.960062833768,50252.21746460302,21541.28009520885,17448.43687711917,3765.8512759282257,80,1,1790.535578795142,27,1328.9968295179822,6000.000000000002,6000.000000000002,47071.1939338211,-3181.0235307819166,60695.8640602504
2025-09-17,1,65534.52151946988,2003.8916973896949,67538.41321685958,40318.11741201743,7009.96347662158,47328.080888639015,21540.690500818935,17447.959305663342,3485.563621703986,61,1,1033.0926735388123,19,751.5382439070944,6000.000000000002,6000.0,52588.809274284264,5260.728385645249,58091.35581927883
2025-09-18,1,66159.37835784807,1048.3830330757803,67207.76139092384,40828.61742494047,4649.412393388166,45478.029818328636,21486.209595812637,17403.829772608235,4169.330451052775,49,1,184.19541999511193,10,942.3922548765813,6000.0,6000.000000000002,48370.79892845685,2892.7691101282107,58404.29800697152
2025-09-19,1,32801.28657125844,1067.9873841840083,33869.27395544245,17874.898749792246,3583.21406177086,21458.112811563107,16000.0,12960.0,14727.92163877578,41,1,88.41185890718725,4,905.5399264875081,6000.000000000002,6000.000000000002,21911.791633625384,453.6788220622766,33809.90293001658
2025-09-20,1,33302.709757804594,747.7915815267049,34050.5013393313,18225.75115859999,3041.9633160398107,21267.7144746398,15999.999999999998,12960.000000000002,15365.067605997972,43,1,104.62511881168552,4,534.5796157774523,6000.000000000002,6000.000000000001,23495.72343003363,2228.0089553938305,33628.683223047534
2025-09-21,1,70256.46891368183,525.2611726063594,70781.7300862882,43499.20684995272,1949.4499150418073,45448.656764994535,21653.79384659125,17539.573015738915,8380.02177210253,34,1,101.79905366871651,7,3347.210701595133,6000.000000000001,6000.000000000002,45268.445547106254,-180.21121788828168,58043.33519705324
2025-09-22,1,67977.78155041841,2036.3046692440719,70014.08621966248,41759.82089471235,7582.069868861626,49341.890763573974,21515.235207611087,17427.340518164983,5312.171646883048,64,1,481.4703188201455,12,1906.1645675239233,6000.000000000002,6000.000000000001,46703.06720251066,-2638.823561063313,61933.00538088514
2025-09-23,1,69096.93743109402,1814.475725251443,70911.41315634546,42596.68559909094,7865.570939351212,50462.25653844215,21527.942935297575,17437.633777591032,4704.488415305586,58,1,271.18494795367803,9,1280.0456587774713,6000.000000000001,6000.000000000002,52357.649333008085,1895.392794565938,62817.24068581355
2025-09-24,1,69645.29840224658,903.9206300133474,70549.21903225993,43021.037274548595,3213.546569858079,46234.58384440667,21548.814067937554,17454.53939502942,5391.719259351793,45,1,120.91375412178343,7,1581.2449964873208,6000.000000000002,6000.0,48670.081636491646,2435.497792084978,58762.02334913483
2025-09-25,1,69401.87075712648,1259.0373457767018,70660.90810290318,43055.83530481328,4645.495055186492,47701.330359999774,21453.636622594684,17377.445664301693,6249.268244610192,39,1,305.7568289972369,8,2066.245664880718,6000.0,6000.000000000001,46730.170464972354,-971.1598950274201,60355.64804534541
2025-09-26,1,33889.78572476829,342.2195664542319,34232.00529122252,18652.25062740213,1336.1504810792394,19988.40110848137,15999.999999999998,12960.000000000004,13497.76179122253,23,1,86.08490830560379,6,991.7185817353792,6000.000000000001,6000.0,21786.99920783501,1798.5980993536432,32320.898851734135
2025-09-27,1,34141.48039862482,1422.248155332468,35563.72855395729,18850.74077418758,5588.449611355891,24439.19038554347,16000.0,12960.0,14722.426303957287,56,1,544.6268794738016,17,513.8628532983666,6000.0,6000.0,31235.984761464875,6796.794375921407,35057.97527074872
2025-09-28,1,71632.37975703306,704.13588102382,72336.51563805688,44465.222650068616,2635.6604168228214,47100.88306689144,21731.47744333295,17602.49672909969,4719.9057571569565,40,1,184.83892995318934,12,740.2645294550045,6000.0,6000.000000000002,54250.79140737487,7149.908340483431,58899.82903569371
2025-09-29,1,71051.72694050382,1009.1694969422651,72060.89643744609,43942.37473731746,4288.115668830411,48230.490406147874,21691.688817446277,17570.267942131486,5179.583962131294,46,1,147.89486843851603,7,1331.5382162737574,6000.000000000002,6000.0,50581.432995430725,2350.9425892828513,60606.969004217324
2025-09-30,1,71858.87417551142,1501.2562638288896,73360.13043934031,44674.886275145655,6327.936836267742,51002.823111413396,21750.927483422234,17618.251261572008,3805.2794508234165,53,1,411.2780896866144,13,711.5914931099953,6000.0,6000.0,59010.34563892983,8007.522527516434,62688.10568213849
2025-10-01,1,72568.78156728618,126.00261391724456,72694.78418120342,45015.24901248375,274.46147299500547,45289.710485478754,21826.244801472996,17679.258289193123,18886.27613559021,8,1,0.0,0,6047.844635199179,6000.0,6000.000000000002,42048.4439825972,-3241.2665028815536,57646.68469135868
2025-10-02,1,70939.04728469944,213.22014316075447,71152.26742786019,44164.38853729254,559.012537529269,44723.40107482181,21789.186754659775,17649.241271274415,15281.538827808174,16,1,48.546082596393944,4,4027.2647286663664,6000.000000000002,6000.000000000001,41816.822109262066,-2906.5789655597473,57404.14789025737
2025-10-03,1,33831.97668185288,70.72068168180033,33902.69736353468,18480.954282344832,161.51279931465336,18642.467081659484,15999.999999999998,12960.0,23045.543663534678,7,1,0.0,0,1979.9151238123443,6000.000000000001,6000.000000000002,18491.55247606505,-150.91460559443294,31352.931364057396
2025-10-04,1,34251.98812793319,156.6416430376171,34408.62977097081,18819.080207462237,561.856799301688,19380.937006763925,16000.0,12960.0,18272.64733763747,13,1,0.0,0,1583.1935286052671,6000.000000000002,6000.0,21621.656687005252,2240.7196802413273,32189.7204518522
2025-10-05,1,68421.13425011456,258.9967594476715,68680.13100956223,42515.23149754293,558.1069046062876,43073.33840214922,21676.271133166836,17557.77961786513,9825.678427593855,13,1,38.575578319515444,3,2935.113380725847,6000.0,6000.000000000003,41725.30103905168,-1348.0373630975373,56394.30366716585
2025-10-06,1,67949.68636111743,439.45753778504684,68389.14389890248,42333.82776406267,1008.3831418614345,43342.210905924105,21603.144107146043,17498.5467267883,6551.437268544735,15,1,392.7193008299962,9,2113.1112616500295,6000.000000000003,6000.000000000002,45409.50950183558,2067.298595911474,56152.79427893799
2025-10-07,1,67681.1285868805,431.96362211851203,68113.092208999,42194.67019111142,1582.9761034418127,43777.64629455323,21591.719336496055,17489.292662561802,6239.102535064764,22,1,182.89379132028728,8,1524.3956551745528,6000.000000000002,6000.0,49980.788034603975,6203.141740050742,57159.56760833025
2025-10-08,1,65059.248360985155,874.8855641146394,65934.1339250998,39862.461528117616,2841.167392214824,42703.62892033244,21415.013613790037,17346.16102716993,5386.78567181302,29,1,522.3240385229262,12,1462.13982851691,6000.0,6000.000000000004,46559.68334725019,3856.054426917748,55361.395768443945
2025-10-09,1,65936.35573951121,247.66320522343221,66184.01894473465,40461.97110773219,960.4348418212946,41422.40594955348,21392.792428333996,17328.161866950537,6359.406700017857,19,1,61.4699111584232,5,1222.4814865367632,6000.000000000004,6000.000000000002,43882.413940700855,2460.007991147373,54970.06883540892
2025-10-10,1,32267.516010859,458.7697691040172,32726.285779963015,16825.11932021554,1538.3233418861862,18363.442662101726,16132.199363096137,13067.08148410787,20317.556984308085,31,1,15.587375970522316,3,1066.708065177749,6000.000000000002,6000.000000000004,19904.101183158855,1540.6585210571284,31122.189045200423
2025-10-11,1,33225.588962012895,85.54155390840845,33311.1305159213,17397.407529351873,349.6731682583047,17747.080697610178,16423.660665817904,13303.165139312503,16084.321406082567,12,1,10.247650348730303,2,884.9022699067559,6000.000000000004,6000.000000000001,20460.834107551582,2713.7534099414042,30464.27309341457
2025-10-12,1,66155.79961200368,859.5919967016337,67015.39160870532,40501.39817348208,3407.560525461608,43908.95869894369,21364.84034758356,17305.520681542683,4441.115959331113,41,1,594.8498110681855,21,1158.0480420309052,6000.000000000001,5999.999999999999,48008.60297149275,4099.644272549063,55341.15387152395
2025-10-13,1,67121.0162205885,283.2047181170458,67404.22093870555,41146.55716645576,1161.3433729632231,42307.90053941898,21387.158271237076,17323.598199702028,6313.2655671704915,18,1,26.54995819468718,2,1167.652341609798,5999.999999999999,6000.000000000002,43847.60694488213,1539.7064054631483,55747.26454960706
2025-10-14,1,66751.13735450912,948.8422628221757,67699.9796173313,40893.036591099975,3938.0176651391303,44831.054256239106,21406.798134692603,17339.50648910101,2858.8586884063666,55,1,309.4362292839281,14,452.9305329846034,6000.000000000002,6000.0,53711.22856983959,8880.174313600488,57179.55327321804
2025-10-15,1,65708.93808814138,2235.350808871469,67944.28889701286,39868.17025834819,9546.824582983356,49414.99484133155,21392.143073742875,17327.635889731733,1959.75806300171,70,1,1297.155702748483,28,541.8798542392797,6000.0,6000.000000000002,56774.53726200298,7359.542420671431,58276.90939636907
2025-10-16,1,67133.43603469954,2402.2625926174505,69535.69862731699,40905.98537355112,10231.366275632494,51137.35164918361,21525.60963523814,17435.74380454289,2479.3598466217377,60,1,526.2236454787294,13,444.6693931475952,6000.000000000002,6000.000000000001,59304.10789033566,8166.7562411520485,63660.14426903917
2025-10-17,1,32325.114116812758,535.7086288505996,32860.822745663354,16603.76663970473,2405.6921679149095,19009.458807619638,16633.970673920834,13473.516245875875,13696.169000951735,36,1,40.6106002829315,4,977.2986000878973,6000.000000000001,6000.000000000004,22878.918625577808,3869.45981795817,31710.20257338136
2025-10-18,1,33048.95370492923,366.64728013366397,33415.60098506289,17114.283769156704,1199.9895605180425,18314.273329674746,16796.778796022983,13605.39082477862,14147.619747151864,28,1,47.400972759573506,5,1301.5947026441281,6000.000000000004,5999.999999999999,23290.89749340974,4976.624163734992,31091.98326309014
2025-10-19,1,70779.89011979783,1251.9797386357213,72031.86985843355,43192.17035136568,5272.811351572766,48464.98170293845,22340.86477178493,18096.100465145788,3901.3830184610765,55,1,226.47678920346698,7,775.1533787791627,5999.999999999999,6000.000000000002,55235.33849167721,6770.356788738762,61034.75775551484
2025-10-20,1,72196.77400627971,1148.0743567255083,73344.84836300522,44357.15532743281,5293.725045830727,49650.880373263535,22557.66893788819,18271.711839689433,4618.108898139793,38,1,363.53442112308,11,1288.242162920873,6000.000000000002,6000.000000000002,55922.337328707785,6271.45695544425,61152.524842932
2025-10-21,1,73410.1818111562,865.9868761970573,74276.16868735326,45113.290104838044,2892.663456682341,48005.953561520386,22829.653866306322,18492.01963170812,3475.953102755058,38,1,465.9513381506994,16,1027.0898617647044,6000.000000000002,5999.999999999999,58331.48904738895,10325.535485868568,59255.67845896784
2025-10-22,1,73488.73273402282,1499.0190798114857,74987.75181383431,44873.10037295242,7417.723489878832,52290.823862831254,23057.819659728506,18676.833924380087,5051.869378485887,44,1,129.97301821221413,6,1612.5293621012163,5999.999999999999,6000.0,57748.77745619117,5457.953593359918,64304.481605884175
2025-10-23,1,74457.66563827948,462.51659760870837,74920.18223588819,45733.82900052929,2022.7414051457222,47756.57040567501,23623.79785646979,19135.27626374053,7052.163609825583,28,1,126.05990233301372,4,2361.0775902552955,6000.0,6000.0,48446.74815253253,690.1777468575165,59827.03715772852
2025-10-24,1,33325.49222261435,731.5648570150208,34057.057079629376,17252.731986088074,3560.11566843898,20812.847654527057,17015.5248816945,13782.575154172542,12404.056635440753,36,1,73.9418803818169,3,547.6838518489282,6000.0,6000.0,22888.93269468533,2076.085040158272,33650.77359035717
2025-10-25,1,34019.462124301936,453.91492773767175,34473.37705203961,17704.140496681284,1977.6889334170676,19681.829430098354,17237.286689556757,13962.202218540973,11799.859847690488,25,1,38.82505404282528,3,1053.7458391414284,6000.0,6000.000000000001,22160.26360447048,2478.434174372127,32533.801984652135
2025-10-26,1,75651.00364098167,307.3770105653003,75958.38065154696,46753.66743038852,1092.3382139577122,47846.00564434623,23630.753309105523,19140.91018037547,6924.22550615024,20,1,125.47635431917774,6,3006.0488100849716,6000.000000000001,6000.000000000004,47319.5523002036,-526.453344142632,60065.61847894712
2025-10-27,1,75888.47769727936,460.86876630947654,76349.34646358884,46949.189062093836,1764.5504952620558,48713.73955735589,23628.136719021295,19138.790742407247,8307.418820308121,34,1,91.07751533942485,6,2919.03159992292,6000.000000000004,6000.000000000002,50266.01917928677,1552.2796219308802,60985.853744234126
2025-10-28,1,75954.58568210783,331.9615220668138,76286.54720417465,46941.65322934992,1361.6900514377437,48303.34328078767,23671.233159226776,19173.69885897369,5816.59120392157,23,1,192.119378108962,8,2280.2552376214912,6000.000000000002,5999.999999999999,51688.16494970202,3384.821668914352,60182.68784679796
2025-10-29,1,75186.89570548064,1554.8754373958936,76741.77114287653,46405.64650293316,5560.59228139792,51966.23878433108,23627.56765754011,19138.329802607484,2940.276487943903,51,1,993.707522001012,16,660.7993674054852,5999.999999999999,6000.000000000003,63646.71125534791,11680.47247101683,61651.72073503769
2025-10-30,1,75656.5842419699,372.4668306920082,76029.05107266191,46806.25451518678,1475.260591855642,48281.515107042425,23656.865843656207,19162.061333361533,6746.428912367231,26,1,48.586919923674486,4,2943.073119937774,6000.000000000003,6000.0,49514.236745597176,1232.7216385547508,60673.12910684542
2025-10-31,1,34561.501179229796,425.7989036179565,34987.30008284775,18177.61679785206,1712.9199262956004,19890.536724147663,17481.769479167753,14160.233278125877,7761.471815139212,29,1,115.5794259855611,8,730.2357655217791,6000.0,6000.0,27646.226707088223,7755.689982940559,32726.074264369825
2025-11-01,1,34873.740500507716,305.6042967185527,35179.344797226266,18351.5765180012,942.1658005510845,19293.742318552282,17473.729097090654,14153.72056864343,9315.29783544571,23,1,24.11044769706541,2,1515.387092886282,6000.0,6000.000000000001,24946.445389106215,5652.703070553933,32295.290638513674
2025-11-02,1,77391.63223362058,514.618204678247,77906.25043829883,47968.26693395322,2307.9859532098194,50276.25288716304,23494.7655084889,19030.760061876008,4645.861058352607,31,1,148.62659855620097,7,1408.9114457146645,6000.000000000001,6000.000000000003,55971.23828524548,5694.985398082441,62086.74503226204
2025-11-03,1,78016.60252030074,534.0599817062383,78550.66250200698,48523.28572484719,1576.462089911964,50099.747814759154,23435.588586528298,18982.826755087925,4592.970387233283,24,1,303.28927546575596,11,2519.750684267669,6000.000000000003,6000.000000000002,54921.931048930805,4822.183234171651,61327.01592298592
2025-11-04,1,78663.28811054565,392.7226647951791,79056.01077534082,48773.25393934116,1748.9351765241702,50522.18911586532,23307.536205150114,18879.104326171593,7047.506863028967,30,1,76.26999907224649,4,2192.5790113699163,6000.000000000002,6000.000000000002,51735.00243342472,1212.8133175593975,62162.7493552642
2025-11-05,1,78462.63980158635,400.2801503355697,78862.91995192193,48786.32231165955,1218.1610663785202,50004.48337803807,23374.632593379767,18933.452400637616,4743.719692513107,26,1,143.8934413663451,9,1902.6251944456951,6000.000000000002,5999.999999999999,53985.984248853776,3981.500870815704,61687.753490839386
2025-11-06,1,77886.43986751791,1420.3948822138248,79306.83474973173,48329.04378638777,6449.715078540604,54778.758864928364,23366.67909192939,18927.010064462804,3497.581172265149,52,1,337.2354721861879,14,1009.9646853956348,5999.999999999999,6000.0,63142.21503057446,8363.456165646094,65984.2846847831
2025-11-07,1,35917.637524877035,388.82316670332546,36306.46069158036,19057.807553999693,1697.9015979041644,20755.70915190386,18033.514717204966,14607.146920936026,9561.631111978084,29,1,0.0,0,519.2849994811356,6000.0,5999.999999999998,23495.51271565385,2739.8035637499925,34420.83238198188
2025-11-08,1,35969.257433024344,204.90641858327214,36174.16385160761,18963.23684235362,743.1288849671763,19706.365727320797,18112.882286239048,14671.434651853626,8941.509117222191,16,1,66.56432572706967,2,1566.9618904884117,5999.999999999998,6000.000000000003,22316.693799456887,2610.3280721360898,32851.96143039071
2025-11-09,1,79750.2827669365,735.7867507040407,80486.06951764054,49735.58070842981,3260.8745681133096,52996.455276543114,23297.735899604268,18871.16607867946,4712.682513382398,26,1,125.7450332336964,5,1962.5914223168465,6000.000000000003,6000.0,57208.966065324326,4212.510788781212,64644.12266727211
2025-11-10,1,80330.89726643343,870.5556909593365,81201.45295739277,50146.35619962897,3406.128297166603,53552.48449679558,23281.0306381225,18857.634816879225,2919.6140361494927,51,1,286.26644138796496,12,1157.7858480185355,6000.0,6000.000000000001,64570.702686421544,11018.218189625964,64648.14136329719
2025-11-11,1,80853.95203201164,214.79565119564703,81068.74768320729,50580.752746122664,797.3456942550596,51378.098440377726,23288.202443826256,18863.44397949927,5084.969552213636,29,1,14.513238667682117,3,1825.7384148985752,6000.000000000001,6000.000000000005,55844.68589428368,4466.587453905951,62990.16811250673
2025-11-12,1,81488.43638016877,246.22440650179414,81734.66078667056,51062.73757573167,1214.7324166157412,52277.46999234741,23242.91353227304,18826.759961141164,6362.519465538699,19,1,10.08598701802839,1,1601.6046742155918,6000.000000000005,6000.000000000002,55120.66585335772,2843.19586101031,63832.839721558645
