date,days,purchase_kwh,emergency_kwh,actual_grid_kwh,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,charge_kwh,discharge_kwh,curtailment_kwh,emergency_intervals,emergency_days,emergency_while_charging_kwh,emergency_while_charging_intervals,waste_while_discharging_kwh,soc_start_kwh,soc_end_kwh
2025-05-29,1,58730.33570755749,1668.914190241693,60399.249897799185,37810.56227788087,6806.64672678193,44617.2090046628,17644.637660774788,14292.15650522758,2936.645242251971,69,1,1038.7110630035986,41,834.4991847619034,10800.0,10800.0
2025-05-30,1,30292.08131161647,1155.434415624925,31447.515727241396,17444.71351831143,4725.518948774637,22170.232467086065,18520.57669316305,15001.667121462071,21332.37288887375,54,1,683.1764375296874,25,654.448851428571,10800.0,10800.0
2025-05-31,1,31345.616644961345,883.6281237368726,32229.244768698216,17990.74397107941,3968.5607229045813,21959.30469398399,18581.550881828327,15051.056214280949,20309.568551150838,45,1,311.52177761904744,18,570.1501800000003,10800.0,10800.0
2025-06-01,1,60766.65000466151,11431.812661669956,72198.46266633147,38757.07616858998,63391.43259691609,102148.50876550608,10821.725349082892,10815.147753799047,967.0587710476195,103,1,597.3038566666665,14,469.2172423809532,10800.0,8522.721976620109
2025-06-02,1,65214.739384570385,8153.116133464452,73367.85551803483,40861.86599955156,39714.69141804118,80576.55741759273,17794.190660977118,14501.699791989902,1434.5571990476183,98,1,1160.2510523809522,32,742.9252188571426,8522.721976620109,8424.49380262185
2025-06-03,1,66811.24343483006,5986.32740926265,72797.57084409271,42031.25130530024,31164.244740833146,73195.49604613338,17334.55342143091,14002.878131623916,1273.5287209523808,95,1,830.4168766666668,29,555.9804776190472,8424.49380262185,8466.838402327536
2025-06-04,1,68716.23840793625,4988.1578369519775,73704.39624488822,43731.433915866575,26655.03593741215,70386.46985327873,16114.323505464363,13476.638676617631,1421.450599374827,85,1,899.4757804761891,30,1012.0542944224472,8466.838402327536,7995.68658322587
2025-06-05,1,71472.8327120581,4222.77150174519,75695.60421380328,45772.85780927136,21063.856831788173,66836.71464105953,18523.68071527507,15125.716681330361,1148.3221631919112,79,1,983.7780950476188,33,573.3909185714282,7995.68658322587,7860.6473588285935
2025-06-06,1,36396.57492264083,2503.2561833742384,38899.831106015066,22246.195733221048,10450.105406104216,32696.301139325264,17874.340152359295,14726.48530681621,4896.980860471987,66,1,839.3928833333339,28,774.8209442857147,7860.6473588285935,7584.792043933941
2025-06-07,1,38170.519059239086,1756.5533919047618,39927.072451143846,23474.98963267768,6298.917091057142,29773.90672373482,17648.138674166225,13101.049527839128,4253.470138150085,65,1,1141.0874633333328,37,910.9642295238104,7584.792043933941,8911.395153084512
2025-06-08,1,83898.17578235408,1264.5806791428586,85162.75646149695,54790.37234262757,5194.060844670722,59984.433187298295,14738.597691081928,11016.641046882276,16255.876550630623,51,1,938.2220934285712,36,611.677921428572,8911.395153084512,9935.420800744603
