date,days,purchase_kwh,emergency_kwh,actual_grid_kwh,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,charge_kwh,discharge_kwh,curtailment_kwh,emergency_intervals,emergency_days,emergency_while_charging_kwh,emergency_while_charging_intervals,waste_while_discharging_kwh,soc_start_kwh,soc_end_kwh
2025-05-03,1,27626.052447656322,1762.304565374279,29388.3570130306,13521.259228883198,9118.759171796848,22640.018400680045,19510.55381647502,15685.401454082863,16696.033000638443,16,1,0.0,0,2.4868995751603507e-14,9221.226084444443,9352.500681402118
2025-05-04,1,55529.15317365392,665.5579700571452,56194.711143711065,33910.409305823145,3575.944442920355,37486.353748743495,17334.154988861443,14712.131682380952,1838.0205038972406,10,1,1.6328193137848945e-13,0,2.6645352591003757e-13,9352.500681402118,8606.42719095413
2025-05-05,1,56103.272805222005,2059.7990179740946,58163.0718231961,34524.16997992731,10359.417154606293,44883.587134533605,18435.564998553866,15348.49997535777,2.0891274821188688e-13,24,1,3.7158817689508794e-13,0,3.907985046680551e-14,8606.42719095413,8144.546828143972
2025-05-06,1,56439.50199780928,437.4240825480537,56876.926080357334,34778.12161479962,2235.3089518235834,37013.4305666232,20412.442672603804,16704.39857291843,298.79961400529834,6,1,1.7265442547875764e-13,0,2.8421709430404007e-13,8144.546828143972,7955.302374689148
2025-05-07,1,57309.27291362441,1635.3855937999726,58944.658507424385,35084.77948029891,9510.420975794186,44595.20045609309,19302.176985291077,15471.04288548574,45.67845761904747,20,1,1.2583900935170256e-13,0,1.4921397450962104e-13,7955.302374689148,8137.214010911399
2025-05-08,1,58648.92211652214,534.03497272851,59182.957089250645,36375.035631693965,2941.8602392517455,39316.89587094571,18085.203619685843,14748.776470223818,20.01753978862621,8,1,7.599407214620157e-13,0,9.237055564881302e-14,8137.214010911399,8026.367857268863
2025-05-09,1,29308.697435640104,241.023422488122,29549.720858128225,15364.34777877559,514.5309952093518,15878.878773984941,18527.436674356464,14275.918460228862,16798.816794000624,4,1,1.2490442707902005e-14,0,8.526512829121202e-14,8026.367857268863,8838.929241713173
2025-05-10,1,28558.437395348035,1.0658141036401503e-13,28558.437395348035,15022.859095352367,4.812470422166371e-13,15022.859095352367,18073.5679843826,14994.376620451376,13358.200748083478,0,0,0.0,0,2.842170943040401e-14,8838.929241713173,8444.721960489314
2025-05-11,1,58927.29639647122,27.561666666667474,58954.858063137886,36218.58086932451,185.80697583333637,36404.38784515785,18379.539482665168,14933.430072384424,24.669569523810956,1,1,6.197494774318191e-13,0,2.842170943040401e-14,8444.721960489314,8393.607414460834
2025-05-12,1,60040.10764021671,4.0699561776325055e-13,60040.10764021671,36737.155938951015,1.6836435093314783e-12,36737.155938951015,16574.94513359494,13126.624970835037,4660.59224412347,0,0,1.5120023288961448e-13,0,2.8091418080578023e-13,8393.607414460834,8725.919178212907
2025-05-13,1,59002.673340135705,4.841856082737905e-13,59002.673340135705,36317.145015663875,1.511843164547777e-12,36317.14501566388,18273.838057894307,14402.654022457427,2002.2765380321607,0,0,4.273421894129825e-13,0,1.5631940186722204e-13,8725.919178212907,9169.424516476198
2025-05-14,1,58967.51223160548,5.435651928564766e-13,58967.51223160548,36281.92656166869,1.90155446944118e-12,36281.92656166869,17432.059931204152,14492.608776666664,3013.912293734658,0,0,3.552713678800501e-13,0,2.4868995751603507e-13,9169.424516476198,8755.379813819196
2025-05-15,1,59407.79832667357,8.061266498077257e-13,59407.79832667357,36738.98946677199,2.898177598083251e-12,36738.98946677199,18455.745529183856,14388.640896465376,2575.6354106217527,0,0,6.995452394437107e-13,0,1.4033219031261979e-13,8755.379813819196,9378.172016234243
2025-05-16,1,27867.60851725705,124.31543047207244,27991.923947729123,14806.937382278138,265.12688614697396,15072.064268425112,17661.223811802574,14611.164215961373,22226.35781855459,3,1,2.842170943040401e-14,0,6.394884621840902e-14,9378.172016234243,9038.646540232818
2025-05-17,1,28055.358489850492,216.5966488198286,28271.95513867032,14847.4988834105,466.8864492284697,15314.38533263897,18125.954923014913,15178.748845480184,14875.949977802256,7,1,0.0,0,0.0,9038.646540232818,8486.729475968257
