date,phase,horizon_hours,horizon_objective_yuan,horizon_planned_cost_yuan,first_day_planned_cost_yuan,horizon_final_soc_kwh,first_day_end_soc_kwh,seconds,objective_error
2025-08-07,evaluation,72,100039.93870231148,96073.21602407674,47314.45324563784,1199.999999999999,3208.946011561671,0.05298079998465255,4.3655745685100555e-11
2025-08-08,evaluation,72,100678.75797141917,96855.16803628947,24680.879590228018,1199.9999999999986,2988.912976789972,0.04389570001512766,1.4551915228366852e-11
2025-08-09,evaluation,72,124490.52150001566,119770.5577176134,27347.810446297422,1199.9999999999986,8550.0,0.0463076000160072,1.4551915228366852e-11
2025-08-10,evaluation,72,145062.22500601085,139189.24384368391,47865.14924381584,1199.9999999999955,8550.0,0.04758439998840913,2.3283064365386963e-10
2025-08-11,evaluation,72,145464.96805019333,139574.47610794872,48094.919110031304,1199.9999999999945,8550.0,0.04647690002457239,4.0745362639427185e-10
2025-08-12,evaluation,72,144312.14611799936,138383.2268183278,47528.86387939395,1199.9999999999955,8550.0,0.05751459999009967,5.529727786779404e-10
2025-08-13,evaluation,72,120219.82462680263,115355.0166432269,47862.26667367731,1200.0000000000018,8550.0,0.04668659999151714,5.820766091346741e-11
2025-08-14,evaluation,72,94856.36849819725,91152.78940361332,44184.42996199087,1200.000000000001,3051.1571783776894,0.03854880001745187,2.9103830456733704e-11
2025-08-15,evaluation,72,98063.33722425882,94101.35358872253,24026.400550140635,1199.999999999999,2948.340616504469,0.0435542999766767,8.731149137020111e-11
2025-08-16,evaluation,72,122961.53733950261,117662.22059986705,26663.813498505573,1200.000000000005,8550.000000000002,0.04777679999824613,1.7462298274040222e-10
2025-08-17,evaluation,72,144616.86206261817,138116.55667048384,47266.471577933844,1200.0000000000055,8550.0,0.04634949998580851,5.820766091346741e-11
2025-08-18,evaluation,72,144309.30411305683,138174.121929249,47344.37382058146,1199.999999999991,8550.0,0.05292439999175258,4.0745362639427185e-10
2025-08-19,evaluation,72,144427.1595243413,138347.50945638464,47356.29946317611,1199.9999999999927,8550.0,0.049579599988646805,4.0745362639427185e-10
2025-08-20,evaluation,72,120113.0601741425,115287.11614614303,47231.56575509714,1199.999999999999,8550.000000000002,0.051568199996836483,1.4551915228366852e-11
2025-08-21,evaluation,72,96926.28619032812,93236.04914441108,45426.40098882843,1199.9999999999982,3733.8873111718967,0.04600639999262057,7.275957614183426e-11
2025-08-22,evaluation,72,99617.1286382056,96086.3687128562,24422.96939900946,1199.9999999999986,3757.388091021794,0.05555300001287833,1.4551915228366852e-10
2025-08-23,evaluation,72,125898.34475896039,121385.60917444117,26734.74456142888,1199.9999999999932,8549.999999999998,0.050195999996503815,2.473825588822365e-10
2025-08-24,evaluation,72,150825.8919531642,145157.92357106975,49313.99657355806,1199.9999999999945,8550.0,0.05200529997819103,2.9103830456733704e-11
2025-08-25,evaluation,72,151434.00999709012,146010.95263314858,49890.86877352005,1200.0000000000073,8550.000000000002,0.04906190000474453,2.6193447411060333e-10
2025-08-26,evaluation,72,153240.9181107419,147834.92153674125,50319.67109874825,1200.0000000000036,8550.0,0.05565610001212917,1.4551915228366852e-10
2025-08-27,evaluation,72,127708.76532088753,123014.8350741968,50521.47285422671,1200.0000000000018,8550.0,0.05114319999120198,4.3655745685100555e-10
2025-08-28,evaluation,72,101647.86550961332,97803.31241520289,48305.23947445243,1199.9999999999955,3867.9075972235287,0.04375620000064373,2.764863893389702e-10
2025-08-29,evaluation,72,104978.91447890498,100659.17488486192,25515.349180761514,1200.0000000000032,3893.3072301347083,0.04128360000322573,1.4551915228366852e-10
2025-08-30,evaluation,72,132366.0336972703,126725.14006733641,27645.18305018286,1199.9999999999968,8550.000000000004,0.04728949998388998,1.4551915228366852e-10
2025-08-31,evaluation,72,156089.9475160185,149202.85450248208,50801.53229288248,1200.0000000000045,8550.0,0.049464000010630116,1.1641532182693481e-10
2025-09-01,evaluation,72,156606.97419932918,149785.70339942834,51117.790935220495,1199.999999999999,8550.0,0.05763860000297427,3.2014213502407074e-10
2025-09-02,evaluation,72,155001.45678413482,148186.7214342042,50489.10830204791,1199.999999999999,8550.000000000004,0.05520029997569509,3.2014213502407074e-10
2025-09-03,evaluation,72,128222.74971222307,122617.49341216093,50343.8997699331,1200.0000000000027,8550.0,0.05010950000723824,1.4551915228366852e-10
2025-09-04,evaluation,72,101295.80378490456,96986.99714421056,48341.96333040533,1200.0000000000018,4221.133338209706,0.043955599976470694,2.0372681319713593e-10
2025-09-05,evaluation,72,102350.47531978447,98228.52150313022,24966.340603689518,1200.0000000000032,3846.0462129676625,0.042471099994145334,2.1827872842550278e-10
2025-09-06,evaluation,72,122881.52524552117,117732.66334769412,27225.16247208268,1199.9999999999923,8550.0,0.056110399978933856,1.7462298274040222e-10
2025-09-07,evaluation,72,141624.83842274448,135201.45678366983,48897.96717106885,1200.000000000001,8550.000000000002,0.0477225000213366,4.0745362639427185e-10
2025-09-08,evaluation,72,137118.57550758202,130319.63668618222,44821.74169518246,1199.9999999999945,8550.0,0.04959850001614541,2.9103830456733704e-11
2025-09-09,evaluation,72,137762.05652540753,130400.99191782947,45020.23413760384,1200.0000000000055,8550.000000000002,0.05226100000436418,4.656612873077393e-10
2025-09-10,evaluation,72,112327.92296512405,106081.21509788127,44552.337183903335,1199.9999999999955,8550.0,0.052528000000165775,8.731149137020111e-11
2025-09-11,evaluation,72,87523.38368699359,82286.35755180605,42295.85038914183,1199.9999999999964,4018.4301921086108,0.0443684000056237,1.3096723705530167e-10
2025-09-12,evaluation,72,87778.24636402522,82708.35440220567,20760.233324712368,1199.9999999999968,4108.087345100754,0.04461010001250543,2.0372681319713593e-10
2025-09-13,evaluation,72,108880.39303946121,101948.47116961284,22525.89608864317,1200.0000000000055,8550.000000000002,0.04647489998023957,2.6193447411060333e-10
2025-09-14,evaluation,72,126898.85587689771,118740.00124485261,43090.82174738799,1200.0000000000036,8550.000000000002,0.049683199991704896,3.2014213502407074e-10
2025-09-15,evaluation,72,123219.28297248734,115380.17904780508,39870.8254746743,1199.999999999999,8550.000000000004,0.049566400004550815,1.6007106751203537e-10
2025-09-16,evaluation,72,121191.59228710506,114317.90972015497,39190.42021956011,1200.0,8549.999999999998,0.06006309998338111,7.275957614183426e-11
2025-09-17,evaluation,72,98389.11752738025,92835.84477472573,39214.91606922618,1200.0000000000073,8550.000000000002,0.050600399990798905,1.4551915228366852e-10
2025-09-18,evaluation,72,75367.40785742059,71027.84330794698,37739.958063634025,1199.9999999999955,4489.0878571773255,0.04864860000088811,1.3096723705530167e-10
2025-09-19,evaluation,72,79136.30822250654,75071.218241922,17197.82732318515,1200.0000000000036,4492.675340369557,0.04414539999561384,1.4551915228366852e-11
2025-09-20,evaluation,72,104174.47383471159,99074.48876366996,19459.540546770895,1200.0,8549.999999999998,0.048571999999694526,0.0
2025-09-21,evaluation,72,129150.7122309692,122961.15752206382,42555.85100170799,1200.0000000000018,8550.0,0.06738630001200363,1.7462298274040222e-10
2025-09-22,evaluation,72,127616.89183541675,121934.20806265435,41183.135987678485,1199.9999999999982,8550.000000000004,0.05464049999136478,7.275957614183426e-11
2025-09-23,evaluation,72,129510.6387736152,123957.5531688703,42273.42544721991,1200.0000000000036,8549.999999999998,0.050253699999302626,1.8917489796876907e-10
2025-09-24,evaluation,72,104695.34698979369,100015.50119204907,42479.043697974485,1200.0000000000036,8550.000000000004,0.047495200007688254,1.6007106751203537e-10
2025-09-25,evaluation,72,79550.71580090252,75839.1395744599,41046.49090152013,1200.0000000000018,4843.011040411547,0.04637169998022728,1.4551915228366852e-10
2025-09-26,evaluation,72,82338.10828794795,78769.62720113917,18116.27665504488,1200.0000000000023,4789.019508059752,0.051043599989498034,4.3655745685100555e-11
2025-09-27,evaluation,72,108256.968355635,103830.77211562241,20188.43049367163,1200.000000000001,8550.0,0.048727600020356476,1.4551915228366852e-10
2025-09-28,evaluation,72,132740.26936132828,127403.09955562305,43730.764858740586,1200.000000000011,8550.000000000002,0.05196290000458248,1.1641532182693481e-10
2025-09-29,evaluation,72,134211.89444042346,128691.52762949986,43375.02701915018,1200.0000000000073,8550.0,0.05468760000076145,2.9103830456733704e-11
2025-09-30,evaluation,72,135692.72620136812,129956.2905496087,44425.53343961266,1200.0000000000064,8550.0,0.04979649998131208,5.820766091346741e-11
2025-10-01,evaluation,72,109292.33753457559,104469.89122793436,44450.38791965149,1199.9999999999964,8550.000000000004,0.06232209998415783,2.3283064365386963e-10
2025-10-02,evaluation,72,81838.46321139719,77999.3577913975,42239.26707088764,1199.9999999999918,5092.28966833042,0.0501452999887988,2.3283064365386963e-10
2025-10-03,evaluation,72,83293.78975268357,79668.13245650046,18386.003628521074,1200.0000000000064,5086.403345311727,0.05276119997142814,3.055902197957039e-10
2025-10-04,evaluation,72,108533.64681601647,103928.39861185892,20401.48074463706,1200.0000000000077,8550.000000000004,0.05443150000064634,1.0186340659856796e-10
2025-10-05,evaluation,72,131789.335198618,126101.06735449136,42868.68134092219,1199.9999999999964,8550.000000000004,0.0646775999921374,1.1641532182693481e-10
2025-10-06,evaluation,72,128488.31692674887,122940.84440508668,42528.233271961595,1199.9999999999927,8550.000000000002,0.0540638999955263,2.9103830456733704e-11
2025-10-07,evaluation,72,126074.67754006002,120604.60133973768,42317.93797206839,1199.999999999999,8550.0,0.05297290001180954,5.820766091346741e-11
2025-10-08,evaluation,72,98707.84954356721,94000.99043680463,40274.74790901431,1199.9999999999982,8550.000000000002,0.04746030000387691,1.4551915228366852e-11
2025-10-09,evaluation,72,75345.57711457094,71499.87008098996,39099.36119992715,1200.0000000000055,5184.568458761282,0.04414899999392219,1.4551915228366852e-10
2025-10-10,evaluation,72,77384.40229476069,73409.63242634923,17062.220764924143,1200.0000000000036,5481.433377254112,0.045516899990616366,2.9103830456733704e-10
2025-10-11,evaluation,72,102422.23476262922,97595.03460102726,18986.33632827593,1200.0000000000055,8550.0,0.04837420000694692,2.1827872842550278e-10
2025-10-12,evaluation,72,125308.04142645706,119597.88985578454,40985.83069392304,1200.0000000000036,8550.0,0.05495250000967644,1.7462298274040222e-10
2025-10-13,evaluation,72,124679.34079622841,119089.90751846966,41496.382721218135,1200.0000000000036,8550.000000000002,0.05434569998760708,7.275957614183426e-11
2025-10-14,evaluation,72,122747.1628677928,117520.65366078704,41013.52294247772,1200.0000000000036,8550.0,0.05712779998430051,2.1827872842550278e-10
2025-10-15,evaluation,72,96868.76214832754,93043.27459072255,40170.3333495581,1200.0000000000027,8550.000000000004,0.05354389999411069,4.3655745685100555e-11
2025-10-16,evaluation,72,72754.85900662799,70036.67725748003,39284.607625065604,1200.0000000000027,5772.679341001427,0.05142800000612624,2.9103830456733704e-11
2025-10-17,evaluation,72,76083.0150125453,73027.99199795397,16320.952486202666,1199.999999999999,5951.987042014721,0.04819180001504719,2.764863893389702e-10
2025-10-18,evaluation,72,104786.9203522827,100780.29753925496,18006.643685122854,1200.0000000000045,8550.000000000002,0.056716699997195974,2.473825588822365e-10
2025-10-19,evaluation,72,131570.58224675606,126787.15826675562,42806.72603285664,1200.0000000000036,8550.0,0.052780099998926744,2.9103830456733704e-11
2025-10-20,evaluation,72,133082.15419234434,128539.56028734085,43848.153802030894,1200.0000000000055,8550.000000000002,0.05582850001519546,1.1641532182693481e-10
2025-10-21,evaluation,72,135118.80172595725,130442.50265018127,44558.998951186186,1200.0000000000055,8550.000000000002,0.05326360001345165,2.6193447411060333e-10
2025-10-22,evaluation,72,107504.3897159518,103484.88638381446,44541.242354052694,1200.0000000000045,8550.000000000002,0.05537319998256862,8.731149137020111e-11
2025-10-23,evaluation,72,79813.40663409012,76619.22175575377,44168.385886706485,1200.0000000000027,6186.0773636380745,0.050474499992560595,7.275957614183426e-11
2025-10-24,evaluation,72,82471.35919176247,79184.55609502547,17156.1334653328,1200.0000000000036,6310.520190259997,0.059476800000993535,0.0
2025-10-25,evaluation,72,113723.85258149332,109366.34182619098,18562.987731079156,1199.999999999999,8550.0,0.049440200004028156,1.3096723705530167e-10
2025-10-26,evaluation,72,143665.79349357923,138230.59904799293,46603.27065877563,1200.000000000001,8550.000000000002,0.04848849997506477,3.2014213502407074e-10
2025-10-27,evaluation,72,143587.14944408333,138156.58222091652,46985.102474905725,1200.0,8550.000000000002,0.05499530001543462,2.9103830456733704e-10
2025-10-28,evaluation,72,142886.1484373051,137453.212017239,46753.84132153377,1200.0000000000036,8550.0,0.05460470000980422,2.0372681319713593e-10
2025-10-29,evaluation,72,112254.4786516697,107893.73553415836,46207.846041918856,1200.0000000000064,8550.000000000004,0.055720899981679395,1.0186340659856796e-10
2025-10-30,evaluation,72,83050.1267560252,79763.71843551814,45874.37200040628,1200.0000000000064,6601.686840306891,0.0532412999891676,2.3283064365386963e-10
2025-10-31,evaluation,72,84906.1067081272,81814.24948679458,18171.584875670815,1200.0000000000055,6609.221296906237,0.049378099996829405,2.6193447411060333e-10
2025-11-01,evaluation,72,116400.17283670782,112427.30567979885,19248.11835161486,1200.0000000000018,8550.000000000002,0.05496300000231713,1.6007106751203537e-10
2025-11-02,evaluation,72,146449.44272338835,141452.76450915006,47781.8745348147,1199.9999999999918,8550.000000000004,0.06851020001340657,6.984919309616089e-10
2025-11-03,evaluation,72,147635.19472094905,142851.12576143735,48542.41801498577,1199.9999999999964,8550.000000000002,0.06384069999330677,1.7462298274040222e-10
2025-11-04,evaluation,72,148640.72342705238,143902.40569794967,48850.201787502854,1200.0000000000018,8550.0,0.06938599998829886,5.820766091346741e-11
2025-11-05,evaluation,72,117477.93582712107,113874.03968644098,49067.039800506376,1200.0000000000073,8550.000000000002,0.053726500016637146,1.0186340659856796e-10
2025-11-06,evaluation,72,86093.06161033863,83307.49159186383,48016.82101424887,1200.0,6912.27685708333,0.04974750001565553,1.3096723705530167e-10
2025-11-07,evaluation,72,87996.35087009934,85222.08495636539,18937.014492476614,1200.0000000000064,6838.189999943604,0.04711970000062138,2.6193447411060333e-10
2025-11-08,evaluation,72,119671.19298090688,116062.15361045387,19614.81156292002,1199.999999999999,8550.000000000002,0.05196280000382103,1.0186340659856796e-10
2025-11-09,evaluation,72,150942.14581184922,146440.0611603397,49617.89103619665,1200.0000000000018,8550.000000000002,0.05134619999444112,0.0
2025-11-10,evaluation,72,151758.9653134094,147349.55125003034,50040.34351033198,1199.999999999999,8550.0,0.055169600003864616,4.0745362639427185e-10
2025-11-11,evaluation,72,153031.18353999435,148546.2919923158,50274.89317592195,1199.999999999999,8550.0,0.06224630001815967,2.9103830456733704e-10
2025-11-12,evaluation,72,122140.18057867693,118403.81058760532,50856.95805370527,1200.000000000001,8550.000000000004,0.05165859998669475,0.0
2025-11-13,evaluation,72,90124.6318755557,87176.31630610966,50776.8447234225,1199.9999999999955,7950.000000000002,0.057846799987601116,5.820766091346741e-11
2025-11-14,evaluation,72,90963.74778783109,88246.65630867155,19739.659411334113,1199.9999999999982,7836.040467181359,0.05567020000307821,7.275957614183426e-11
2025-11-15,evaluation,72,124693.82160265604,121199.18578487085,19997.40613104489,1200.0000000000073,8550.0,0.05639860001974739,8.731149137020111e-11
2025-11-16,evaluation,72,158361.99685462352,154315.55068873795,52331.279779728575,1200.0000000000055,8550.000000000002,0.05327669999678619,3.2014213502407074e-10
2025-11-17,evaluation,72,159016.6718664447,155027.60801496677,52660.86745264636,1200.0000000000055,8550.0,0.0502697000047192,1.7462298274040222e-10
2025-11-18,evaluation,72,158790.23646868864,154821.5038102635,52453.309829106205,1200.0000000000027,8550.0,0.04500549999647774,1.4551915228366852e-10
2025-11-19,evaluation,72,126487.32728750086,122919.01166970929,52834.71400629192,1200.0000000000045,8550.000000000002,0.0465805999992881,1.7462298274040222e-10
2025-11-20,evaluation,72,94140.96727691167,90976.80906319871,52846.23034557821,1200.0000000000018,7950.000000000004,0.052759300015168265,1.8917489796876907e-10
2025-11-21,evaluation,72,95324.31730215704,92200.39808579236,20555.6496354014,1200.000000000009,7950.000000000002,0.04839819998596795,2.3283064365386963e-10
2025-11-22,evaluation,72,128636.66531798804,125115.00837919855,20951.839281709596,1200.0000000000045,8550.000000000004,0.04920839998521842,1.0186340659856796e-10
2025-11-23,evaluation,72,161746.21463979984,157993.89555595565,53824.57665321205,1200.0,8550.000000000004,0.05723930001840927,8.731149137020111e-11
2025-11-24,evaluation,72,161950.1583151061,158257.09222461132,53583.80967167477,1199.999999999999,8550.000000000002,0.06304480001563206,2.6193447411060333e-10
2025-11-25,evaluation,72,162075.40533071719,158455.34199486766,53669.02544653956,1200.0000000000018,8550.0,0.0695397000235971,2.0372681319713593e-10
2025-11-26,evaluation,72,128842.69609765639,125580.70667367236,54030.720859257955,1199.999999999999,8550.000000000004,0.055654399999184534,1.3096723705530167e-10
2025-11-27,evaluation,72,95591.90791514222,92600.73154460306,53652.78788132478,1199.9999999999927,7950.0,0.05596510000759736,5.820766091346741e-11
2025-11-28,evaluation,72,96495.71696309197,93501.05477066498,20868.22931149409,1199.9999999999955,7950.0,0.05368169999564998,2.9103830456733704e-11
2025-11-29,evaluation,72,130548.10259152796,127240.67979885291,21425.597871128848,1199.9999999999936,8550.0,0.056826099986210465,1.4551915228366852e-11
2025-11-30,evaluation,72,165253.17264465473,161434.00738157606,54823.388206506104,1199.999999999999,8550.0,0.0499466999899596,3.2014213502407074e-10
2025-12-01,evaluation,72,166850.4737376478,162828.60081728103,55086.50613776075,1199.9999999999964,8550.0,0.048572100000455976,8.731149137020111e-11
2025-12-02,evaluation,72,170167.82020930047,165307.89354427363,55675.905825620895,1199.9999999999945,8550.000000000002,0.05045189999509603,5.820766091346741e-11
2025-12-03,evaluation,72,139537.45883026483,134629.8206371824,56461.4979784967,1200.0000000000064,8550.000000000004,0.051333799987332895,2.0372681319713593e-10
2025-12-04,evaluation,72,108570.98025999259,103534.44801099604,57275.32692589611,1200.0000000000045,8550.0,0.0562080999952741,2.9103830456733704e-11
2025-12-05,evaluation,72,112111.433224993,107220.87867707637,24383.41090349861,1200.000000000011,8550.000000000004,0.05363239999860525,1.4551915228366852e-10
2025-12-06,evaluation,72,151765.61208532393,146707.19933929326,25353.461118759293,1199.999999999999,8550.0,0.049656800023512915,3.4924596548080444e-10
2025-12-07,evaluation,72,190837.4417003595,185400.88239888762,60880.93553295085,1199.9999999999964,8550.000000000004,0.0496176999877207,2.9103830456733704e-11
2025-12-08,evaluation,72,193413.56408084361,188161.5756953457,63219.08584393059,1199.9999999999955,8550.0,0.05484730002353899,4.656612873077393e-10
2025-12-09,evaluation,72,194578.98654672774,189386.9193432615,63874.06725105473,1200.0000000000055,8550.0,0.054092600010335445,4.3655745685100555e-10
2025-12-10,evaluation,72,158259.85341168864,153351.00573395367,63698.98402211266,1199.9999999999964,8550.000000000004,0.05810699998983182,6.402842700481415e-10
2025-12-11,evaluation,72,122932.90613081797,118311.83298620967,64175.00726421596,1200.000000000001,8550.0,0.05561960002523847,2.473825588822365e-10
2025-12-12,evaluation,72,123341.10041585633,118798.7952891612,28285.02768746795,1199.9999999999945,8550.0,0.059485700010554865,1.1641532182693481e-10
2025-12-13,evaluation,72,161492.69355395084,156695.34890088928,28703.83804779699,1199.9999999999936,8550.0,0.05869120001443662,6.111804395914078e-10
2025-12-14,evaluation,72,199344.41511754974,194304.74767947223,64732.1851380931,1199.9999999999955,8550.0,0.052774100011447445,4.3655745685100555e-10
2025-12-15,evaluation,72,200790.65267395726,195785.5497372138,66053.39557738163,1199.999999999999,8550.0,0.04982740001287311,4.94765117764473e-10
2025-12-16,evaluation,72,200865.32020580507,195874.55271415628,66410.38303327915,1200.0000000000055,8550.000000000002,0.05227680000825785,5.238689482212067e-10
2025-12-17,evaluation,72,163889.8740154574,158949.88703594723,66269.91859464903,1200.0000000000027,8550.000000000004,0.053337200020905584,8.731149137020111e-11
2025-12-18,evaluation,72,126520.61300042162,121630.69462281663,65974.23849052338,1200.0000000000064,8550.0,0.05717820001882501,2.3283064365386963e-10
2025-12-19,evaluation,72,125729.7480034503,120702.61200446438,29452.626327918733,1200.0000000000073,8550.0,0.051322000013897195,1.3096723705530167e-10
2025-12-20,evaluation,72,161460.20422371972,156449.4055812046,29162.336399272885,1200.0000000000036,8550.000000000002,0.05259869998553768,5.820766091346741e-11
2025-12-21,evaluation,72,196759.73512074456,192071.87144780194,64744.622584909186,1199.9999999999982,8550.000000000002,0.0527455999981612,2.3283064365386963e-10
2025-12-22,evaluation,72,195875.65861755837,191533.40253036394,65243.076437828975,1200.000000000001,8550.000000000002,0.06067269999766722,5.820766091346741e-11
2025-12-23,evaluation,72,194345.91539348278,190174.3699640508,64916.3774030369,1199.9999999999982,8550.000000000002,0.057415699993725866,2.9103830456733704e-11
2025-12-24,evaluation,72,156887.3425836764,152876.7933975893,63985.92106806768,1199.999999999991,8550.000000000002,0.061269700003322214,2.3283064365386963e-10
2025-12-25,evaluation,72,120556.0003016165,116785.57602253466,63996.076466602666,1200.0000000000027,8550.000000000002,0.06342900000163354,4.3655745685100555e-11
2025-12-26,evaluation,72,120428.91904742389,116626.59131677401,28065.5924994324,1200.0000000000073,8550.0,0.05724460000055842,2.0372681319713593e-10
2025-12-27,evaluation,72,156752.1702174378,152779.7380434221,27924.726863088687,1200.0000000000018,8550.0,0.05337660000077449,4.656612873077393e-10
2025-12-28,evaluation,72,192823.52292375313,188839.649954851,63876.406048216784,1199.9999999999927,8550.0,0.04861919998074882,3.7834979593753815e-10
2025-12-29,evaluation,72,191630.202400238,187831.99838578628,64047.06163458658,1199.999999999999,8550.000000000002,0.051985900005092844,2.3283064365386963e-10
2025-12-30,evaluation,72,190325.36244347485,186471.9420495427,63674.58264856084,1199.9999999999945,8550.0,0.05718649999471381,8.731149137020111e-11
2025-12-31,evaluation,72,153301.15949960134,149428.21152422205,63041.56661824828,1200.0000000000036,8550.0,0.06096229999093339,2.0372681319713593e-10
