date,days,purchase_kwh,emergency_kwh,actual_grid_kwh,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,charge_kwh,discharge_kwh,curtailment_kwh,emergency_intervals,emergency_days,emergency_while_charging_kwh,emergency_while_charging_intervals,waste_while_discharging_kwh,soc_start_kwh,soc_end_kwh
2025-05-03,1,27925.53702536965,2197.0567955238093,30122.59382089346,13651.899238712178,11854.748912254,25506.648150966175,19258.238262543207,15542.534294124767,17539.71820247502,42,1,27.099172666666618,2,610.0881885714283,8888.465442540743,8951.397329802117
2025-05-04,1,55974.823564320584,3501.4227046251376,59476.246268945724,34099.59638666114,21576.59065494508,55676.18704160622,14634.955381187252,12520.084778574863,5626.708333000001,44,1,86.23680838095252,4,692.5480242857136,8951.397329802117,8211.651863343019
2025-05-05,1,56540.56073952755,6250.727655485042,62791.28839501259,34710.00023937966,39926.723441065755,74636.72368044542,13974.131692316969,11754.171357735888,5495.321260431511,46,1,112.20546299999978,5,652.936844761905,8211.651863343019,7728.179988943971
2025-05-06,1,56883.44389580929,4302.350896163626,61185.79479197291,34967.25478337602,26494.373315673645,61461.62809904966,16218.534195636736,13389.307804844333,5486.486034513843,52,1,31.62095333333332,1,613.4053798271889,7728.179988943971,7447.85209296778
2025-05-07,1,57871.67099770053,5383.204576871283,63254.875574571815,35322.177070912236,35053.374935518266,70375.5520064305,15323.651071554183,12264.418316126987,5127.796869144621,48,1,17.494545666666568,3,616.1406547619049,7447.85209296778,7612.006595003227
2025-05-08,1,59191.74613585547,4900.055141008031,64091.8012768635,36606.417333301,31729.43873650166,68335.85606980266,13389.261076840132,10979.77734080144,5855.805140824813,36,1,89.06606885714312,4,652.7150376190485,7612.006595003227,7462.588963268864
2025-05-09,1,29816.098440240105,686.9351129321481,30503.033553172252,15586.36354348054,3018.5592674524455,18604.922810932985,17951.285713881072,13877.66569851817,17930.02768780935,37,1,0.0,0,559.3701833333332,7462.588963268864,8199.117551852754
2025-05-10,1,29134.267916222412,636.9515338095243,29771.21945003194,15274.382828235064,2550.3930654326214,17824.775893667684,17216.237617189014,14391.170189024384,14825.106738533972,41,1,3.3790966666667828,1,740.6334085714287,8199.117551852754,7703.542308406884
2025-05-11,1,59763.07007809962,3617.441287398247,63380.51136549786,36574.798873439366,23698.15837538175,60272.95724882112,14483.404801409131,12011.024782311273,5424.052263066675,41,1,27.194775571429098,4,811.5618200000009,7703.542308406884,7393.023538218131
2025-05-12,1,61149.15644927556,572.8688145714277,61722.02526384698,37209.889553496934,2990.6649349319014,40200.55448842884,16441.668920933815,13151.898380364615,6501.059489944454,29,1,26.693773142857054,3,709.1853894254014,7393.023538218131,7577.305144431212
2025-05-13,1,60279.833653291054,2346.082779085698,62625.916432376755,36861.883795047856,15224.15541013947,52086.03920518733,15528.568829546086,12515.567986807428,6483.70282297143,30,1,13.558735666666735,1,507.0261790476198,7577.305144431212,7646.830439014437
2025-05-14,1,60661.48311477322,1939.6461442843404,62601.12925905756,37003.416028495296,12259.129160261808,49262.5451887571,15922.56566275552,13027.576293129117,6691.991106097824,36,1,7.4152706190476465,1,548.9870419047619,7646.830439014437,7502.054765350938
2025-05-15,1,60799.183546941065,1537.794971903467,62336.97851884453,37333.518305495396,9131.360008915855,46464.87831441125,17019.158584996916,13651.153318247623,6203.914968761906,34,1,8.865056999999865,1,929.72833,7502.054765350938,7651.349360461911
2025-05-16,1,29423.99966645215,595.4320131428573,30019.431679595007,15485.966568528223,2636.461618935477,18122.4281874637,17020.904712676656,13260.788706285966,23543.80913987098,34,1,0.15616933333330962,1,766.0438580952379,7651.349360461911,8235.95392821983
2025-05-17,1,28780.03259966218,683.308155714286,29463.340755376466,15163.197500707936,3169.0463244252396,18332.243825133177,17554.404092102304,14726.518114488324,16186.655694429151,35,1,0.0,0,746.7933809523813,8235.95392821983,7672.119706124874
2025-05-18,1,59090.34815855203,4119.693640098122,63210.04179865015,36279.470815823486,26386.38160498894,62665.85242081242,14167.861318050669,11551.516728824521,6917.529109423998,37,1,41.44153452380954,2,566.325821904761,7672.119706124874,7588.1763047876775
2025-05-19,1,59378.37956892357,472.2617458322409,59850.64131475581,36330.38899148354,2726.374855986807,39056.76384747035,18323.538459608462,14179.29838817619,8191.184693323542,24,1,1.3625788095240026,1,566.4187104761899,7588.1763047876775,8324.584931572861
2025-05-20,1,57693.91632992429,4464.983394500309,62158.8997244246,35553.49325355492,29243.464454563546,64796.95770811847,12563.04334932168,10868.120229121609,5936.581787557856,37,1,13.165361095238154,1,673.8249390476178,8324.584931572861,7555.634802493921
2025-05-21,1,59413.60688220748,1583.9131889512162,60997.520071158695,36318.61249631025,9512.207287132873,45830.81978344312,16270.694232732216,13082.51340221667,6446.723957309815,39,1,14.843523999999533,4,595.4354290476193,7555.634802493921,7663.133609489946
2025-05-22,1,59105.21448604347,2119.2427469966865,61224.45723304016,36558.72320966344,13420.964308964612,49979.68751862805,15532.240656257765,12307.888758953344,7183.474519069074,35,1,43.75126004761866,3,599.7783276190477,7663.133609489946,7966.718245729334
2025-05-23,1,29105.590912439948,517.2029861904756,29622.79389863042,15441.069946571102,2122.954767299759,17564.024713870862,18047.296209258253,13986.419307993205,19140.968114032043,33,1,2.6018233333334138,1,599.4204490238095,7966.718245729334,8668.818936291535
2025-05-24,1,28786.85478569264,539.3850319095231,29326.239817602163,15360.205961191661,2444.503907285336,17804.709868476995,18038.949792388354,14321.483315043333,21854.27195692381,31,1,0.0,0,498.0277466666668,8668.818936291535,8991.11451050402
2025-05-25,1,57378.56355460339,869.1247696384314,58247.68832424182,35626.887658769,4646.6208861681425,40273.50854493714,15398.505209904435,13242.109274601427,7546.28220560548,31,1,22.25897057142852,2,732.5577328571422,8991.11451050402,8136.314449860875
2025-05-26,1,57791.74928564551,5693.442724418122,63485.19201006363,35805.978779590034,37260.62491257879,73066.60369216882,11833.535873035724,9586.421548153703,6658.2447351816045,36,1,29.5269926666665,4,443.38853428571497,8136.314449860875,8134.91723764447
2025-05-27,1,58922.084768605564,1315.248852043946,60237.33362064951,36404.17992572975,7847.934635331493,44252.11456106125,15931.273444064056,12954.99256589074,7870.68544247619,33,1,47.70638566666673,4,594.4262952380952,8134.91723764447,8078.6271529790765
2025-05-28,1,58481.23618759082,3681.6072048643937,62162.84339245521,36182.52566388179,23894.70490345225,60077.23056733404,14083.801778803063,11362.596178858394,7167.813692510544,35,1,24.825123666666514,3,581.4748704761905,8078.6271529790765,8128.941888503617
2025-05-29,1,58561.47768477285,4872.160119966296,63433.63780473915,36402.907965981816,31622.979403856323,68025.88736983814,13932.225412462947,11011.638360649802,6402.927252926002,38,1,6.325143333333429,1,842.7537752380938,8128.941888503617,8432.791025664932
2025-05-30,1,29323.00652794101,587.5487838571427,29910.55531179815,15697.621505658188,2208.198051092691,17905.819556750877,18096.083288654907,14289.387961241824,19507.626717718405,35,1,12.42436004761906,1,695.9382180952375,8432.791025664932,8842.168250741212
2025-05-31,1,30048.640694396283,943.6409448199965,30992.28163921628,16107.90869899942,4072.0461291966812,20179.9548281961,19194.487356596706,14324.635220842329,17733.247953461905,36,1,60.086626666666575,3,538.2347214285713,8842.168250741212,10200.945515186771
2025-06-01,1,58488.043515799756,14536.283517053813,73024.32703285357,36490.18409738605,84293.80393955391,120783.98803693996,9235.472956705471,9792.716736661425,2356.7445128095246,92,1,1.5826075238092017,1,713.3268042857148,10200.945515186771,7632.074802153441
2025-06-02,1,63062.91551828241,12255.233758279746,75318.14927656215,38563.18680688,76008.093414754,114571.28022163399,14229.171732506606,11649.091372611114,4097.261466666668,73,1,77.68823733333329,2,805.6112947619051,7632.074802153441,7494.8945029525885
2025-06-03,1,64420.3431198355,10844.192686205855,75264.53580604136,39486.49538582079,66797.09546717734,106283.59085299812,13437.604724135845,10912.203475665916,4546.767724238099,69,1,95.45330219047614,3,734.7038628571426,7494.8945029525885,7464.0682261571665
2025-06-04,1,65974.51550568943,10025.082669012952,75999.59817470238,40785.85364344263,63091.71232731959,103877.56597076223,12583.963639926951,10695.376449779,4465.750167887767,61,1,49.570466333333115,1,1343.2684695238077,7464.0682261571665,6905.883891225869
2025-06-05,1,68675.40848507531,9630.35635820667,78305.76484328198,42723.8003266457,59674.86167337061,102398.66200001631,14248.44375428613,11908.5189711189,4816.522043448092,60,1,0.0,0,901.4021047619043,6905.883891225869,6497.795524395721
2025-06-06,1,33116.69765054037,7596.456186012294,40713.153836552665,18619.46991349034,45496.96270513098,64116.432618621315,12360.292725791305,10337.01727542853,7834.882986189889,48,1,0.0,0,722.7702485714287,6497.795524395721,6136.484227131752
2025-06-07,1,34915.01054393897,6914.037860200956,41829.04840413993,19932.659473406828,42888.32398507656,62820.98345848339,9556.230415443262,7933.209591827144,9079.514413857149,44,1,0.0,0,769.4497038095249,6136.484227131752,5922.414276778305
2025-06-08,1,82727.67031520986,625.2805735588936,83352.95088876876,52203.622126673465,3233.1219128220355,55436.7440394955,16851.902165058764,12636.209277760141,13952.334734803468,27,1,10.935403809523791,1,710.0925847619055,5922.414276778305,7048.8936944865945
2025-06-09,1,80223.87252619727,941.7083495264544,81165.58087572372,50771.38780452574,4629.015314168912,55400.403118694645,18606.007565765678,16054.240095571788,7681.100672196504,37,1,0.0,0,1013.2380628571422,7048.8936944865945,5956.255953040388
2025-06-10,1,82089.60595208577,976.8157741262132,83066.42172621198,51719.23973130892,5066.669128447186,56785.908859756106,19221.19256680167,15662.803489492697,7889.588415569666,40,1,18.000266190476296,3,923.1481547619048,5956.255953040388,5852.21427483667
2025-06-11,1,83031.64568287083,3857.0609454223722,86888.7066282932,52183.11537658573,22780.58256047683,74963.69793706256,19796.30082116396,15973.79618798715,6981.755678449732,44,1,0.0,0,666.0348028571433,5852.21427483667,5920.22258278741
2025-06-12,1,84015.20863012585,659.7346872857147,84674.94331741157,53106.62942339036,3406.849889611765,56513.47931300213,20547.33629846871,16022.96037047619,7698.1759560857245,32,1,2.2676634761904495,1,787.0026585714294,5920.22258278741,6609.535950880145
2025-06-13,1,37464.94452343681,2411.5457161633344,39876.49023960014,21825.45746868859,15220.59157753114,37046.04904621973,11607.15991375039,9978.75583524784,9902.772461097593,38,1,0.0,0,448.8399666666671,6609.535950880145,5968.473389646783
2025-06-14,1,38371.759288949,689.220376901309,39060.979665850304,22229.023022150926,3540.5894196687127,25769.61244181964,13192.449812788358,10752.840927042107,10428.028030104057,34,1,12.662954761904714,1,578.2276252380946,5968.473389646783,5894.077191109523
2025-06-15,1,85551.07279392132,629.3350023809522,86180.40779630227,54172.34372644447,3427.8046564816664,57600.14838292614,20986.2546443907,15137.001546149322,9704.180364727565,26,1,0.0,0,697.0576076190465,5894.077191109523,7962.815764228573
2025-06-16,1,83827.39763168259,799.8256512857149,84627.2232829683,53594.9237275215,4226.255141123122,57821.17886864462,19542.603678375814,16171.460093483718,8562.026881409534,29,1,49.23903080952389,3,967.4743933333342,7962.815764228573,7582.870082007126
2025-06-17,1,84584.34518914884,898.173415714283,85482.51860486311,54077.69588330687,4694.413231816424,58772.1091151233,19097.663728213498,16515.06005586467,8262.90371584762,30,1,0.0,0,1150.617820952381,7582.870082007126,6420.700708660755
2025-06-18,1,86598.75088060212,623.9670961904768,87222.7179767926,55018.823748744326,3299.476111543099,58318.29986028743,18544.063663647976,13942.446250701521,11692.709663846148,25,1,0.0,0,694.682880952381,6420.700708660755,7618.751060720017
2025-06-19,1,84415.95645361576,687.1115361904762,85103.06798980624,53898.65916490661,3780.5155598166652,57679.17472472327,18590.39988786488,14885.410907228566,13138.574809169917,27,1,0.0,0,787.9634071428572,7618.751060720017,7810.765507322226
2025-06-20,1,37423.035579382624,463.30288761904825,37886.338467001675,22164.308551777965,2472.3978735333367,24636.706425311302,14184.772481773925,11341.643941151908,12642.629076379657,24,1,0.0,0,571.4402304761907,7810.765507322226,7975.234139638859
2025-06-21,1,37339.96940740611,531.5327233333336,37871.50213073944,22101.70933826978,2558.8447066852395,24660.554044955017,15027.69348303366,12045.359515736473,15554.427763442261,25,1,0.0,0,706.5812385714283,7975.234139638859,8116.425479106405
2025-06-22,1,83436.32795288083,495.64102238095165,83931.96897526179,53440.309394740034,2472.326406157379,55912.63580089741,17050.6900249465,13429.636087915762,12853.573938231044,22,1,24.58684952380939,2,431.80706666666595,8116.425479106405,8540.2286260963
2025-06-23,1,82264.375155529,622.5119838095201,82886.88713933852,52781.74231458196,3159.1047372007056,55940.847051782664,17730.08426201353,14563.684112268149,12659.20098959313,31,1,42.739780476190234,2,729.3315519047621,8540.2286260963,8315.433226054985
2025-06-24,1,81839.48718697717,3983.247950907796,85822.73513788497,52429.9522604112,23472.934056532464,75902.88631694367,16298.049858858982,14750.112132768925,8006.0051617949175,43,1,0.9550466666665898,1,565.6708914285724,8315.433226054985,6594.664618173702
2025-06-25,1,84493.52811247365,960.5874988830109,85454.11561135665,53588.44996980055,4963.115505155398,58551.56547495595,20012.354488453453,15001.289699212228,10005.62945544877,27,1,0.0,0,570.8522242857159,6594.664618173702,7937.683991990444
2025-06-26,1,83016.1400793801,623.5438219576716,83639.68390133778,53148.239824721604,3358.0617518515664,56506.30157657317,18656.03852263378,14765.731981991768,12201.993527362432,29,1,0.0,0,604.2607047619036,7937.683991990444,8321.749793481104
2025-06-27,1,36999.228675840364,356.4292142857094,37355.65789012607,22098.60598107325,1698.7163272697512,23797.322308343006,15194.90693932805,12147.009057947284,14536.114142078643,21,1,0.0,0,465.50935523809454,8321.749793481104,8500.489307823813
2025-06-28,1,37292.89741923716,486.6858505816563,37779.58326981882,22145.39331736276,2129.614785706857,24275.008103069616,14888.792272710753,11868.805285999044,12982.670166440446,24,1,1.078591904761879,1,563.634147142857,8500.489307823813,8712.840924375661
2025-06-29,1,83796.21338978516,553.0002043562605,84349.21359414142,54046.16863670486,2937.5583923473096,56983.72702905217,17641.838548185686,13870.131535791363,11309.73804841376,24,1,0.0,0,837.5773185714286,8712.840924375661,9179.238355752375
2025-06-30,1,83264.71252698505,992.8947054649052,84257.60723244995,53877.234786837034,5097.01772102548,58974.25250786251,16853.374356766173,13953.020333767605,11479.569226118052,30,1,12.512753619047578,1,764.4085861904765,9179.238355752375,8843.919350433487
2025-07-01,1,84172.51143114093,2540.2345562592486,86712.74598740018,54339.77674591788,13936.71700162441,68276.49374754229,16648.75772001663,16309.436784298368,7506.881018348579,49,1,45.39630099999988,1,1232.3015614285712,8843.919350433487,5706.204871450263
2025-07-02,1,84842.22646069982,986.1714877619054,85828.39794846173,53834.858519631656,4626.52756590843,58461.386085540085,20417.220192445267,16615.087525238094,9121.498914587894,42,1,36.99724919047635,2,1160.967048095238,5706.204871450263,5620.494683275342
2025-07-03,1,81783.85985859856,7037.326163749041,88821.1860223476,52101.40008808631,41936.43307174561,94037.83315983192,16750.74334270518,13762.012348553813,6072.036094862907,59,1,40.45972966666659,1,1040.7911338095234,5620.494683275342,5405.038859983548
2025-07-04,1,39980.36906121645,3545.2341890026396,43525.60325021909,23455.995015593395,14700.909566196538,38156.90458178993,15436.879245918577,12424.534973985197,11632.391511619046,47,1,0.0,0,615.4632676190474,5405.038859983548,5493.191321326717
