date,variant,initial_soc_kwh,rho,objective,seconds,recovery_error,emergency_charging_slots
2025-07-05,greedy_closed,6478.398541037829,0.9156122515005504,20077.98683892521,0.4797028000175487,1.0913936421275139e-11,0
2025-07-05,dp_closed,6478.398541037829,0.9156122515005504,20077.98683892521,0.47392499999841675,1.0913936421275139e-11,0
2025-07-05,mpc_closed,6478.398541037829,0.9156122515005504,20077.98683892521,0.48363940001581796,1.0913936421275139e-11,0
2025-07-06,greedy_closed,6536.595902571431,0.9135958932806343,48155.104644941355,1.2919466000166722,7.275957614183426e-12,72
2025-07-06,dp_closed,6536.595902571431,0.9135958932806343,48155.104644941355,1.3097508999926504,7.275957614183426e-12,72
2025-07-06,mpc_closed,6536.595902571431,0.9135958932806343,48155.104644941355,1.294364700006554,7.275957614183426e-12,72
2025-07-07,greedy_closed,6395.129306350842,0.9083476869965244,47593.411319383835,1.2866053000034299,1.4551915228366852e-11,71
2025-07-07,dp_closed,6395.129306350842,0.9083476869965244,47593.411319383835,1.2813959999766666,1.4551915228366852e-11,71
2025-07-07,mpc_closed,6406.5600470915815,0.9083476869965244,47588.0014038077,1.2416501000116114,1.4551915228366852e-11,71
2025-07-08,greedy_closed,6457.543828781006,0.9053010841169488,47896.33303564076,1.0417361999861896,0.0,56
2025-07-08,dp_closed,6484.622391743967,0.9053010841169488,47883.52888699823,1.1669383000116795,7.275957614183426e-12,56
2025-07-08,mpc_closed,6567.986980632856,0.9053010841169488,47844.11120887531,1.0489405999833252,7.275957614183426e-12,56
2025-07-09,greedy_closed,6979.985897026456,0.9043385872927028,47550.95301759478,1.330837799992878,7.275957614183426e-12,61
2025-07-09,dp_closed,6979.985897026456,0.9043385872927028,47550.95301759478,1.3287054999964312,7.275957614183426e-12,61
2025-07-09,mpc_closed,6979.985897026456,0.9043385872927028,47550.95301759478,1.3193784999893978,7.275957614183426e-12,61
2025-07-10,greedy_closed,7022.02929207846,0.9045418553096377,48071.78444331778,1.3602022999839392,1.4551915228366852e-11,54
2025-07-10,dp_closed,7022.02929207846,0.9045418553096377,48071.78444331778,1.3569993999844883,1.4551915228366852e-11,54
2025-07-10,mpc_closed,7022.02929207846,0.9045418553096377,48071.78444331778,1.3596977000124753,1.4551915228366852e-11,54
2025-07-11,greedy_closed,7980.838852529952,0.9037165163809083,21892.860266514275,0.4722257000103127,3.637978807091713e-12,0
2025-07-11,dp_closed,7980.838852529952,0.9037165163809083,21892.860266514275,0.47569180000573397,3.637978807091713e-12,0
