date,slot,phase,interval_start,interval_end,interval_label,plan_issue_time,history_available_through,price_yuan_per_kwh,load_forecast_kwh,pv_forecast_kwh,load_kwh,pv_actual_kwh,purchase_kwh,planned_charge_kwh,planned_discharge_kwh,charge_kwh,discharge_kwh,emergency_kwh,curtailment_kwh,soc_start_kwh,soc_end_kwh,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,committed_purchase_kwh,control_issue_time,last_observation_end,raw_sample_label_time,observation_model,issued_charge_kwh,issued_discharge_kwh,reserve_kwh
2025-01-29,94,warmup,2025-01-29T15:30,2025-01-29T15:40,15:30-15:40,2025-01-29T00:00,2025-01-29T00:00,0.7534,1065.1205458333334,422.9995642857143,1049.7110666666667,482.1000833333333,0.0,0.0,0.0,0.0,0.0,567.6109833333335,0.0,6000.0,6000.0,0.0,2138.1905742166673,2138.1905742166673,0.0,2025-01-29T15:30,2025-01-29T15:30,2025-01-29T15:40,delayed_1,0.0,0.0,1200.0
2025-01-29,95,warmup,2025-01-29T15:40,2025-01-29T15:50,15:40-15:50,2025-01-29T00:00,2025-01-29T00:00,0.7823,1062.4855333333335,376.3843476190476,1034.6165333333333,413.8577,0.0,0.0,0.0,0.0,0.0,620.7588333333333,0.0,6000.0,6000.0,0.0,2428.0981765833335,2428.0981765833335,0.0,2025-01-29T15:40,2025-01-29T15:40,2025-01-29T15:50,delayed_1,0.0,0.0,1200.0
2025-01-29,96,warmup,2025-01-29T15:50,2025-01-29T16:00,15:50-16:00,2025-01-29T00:00,2025-01-29T00:00,0.8055,1059.8554166666665,323.9901785714286,1039.8316666666667,359.00624999999997,0.0,0.0,0.0,0.0,0.0,680.8254166666668,0.0,6000.0,6000.0,0.0,2742.0243656250004,2742.0243656250004,0.0,2025-01-29T15:50,2025-01-29T15:50,2025-01-29T16:00,delayed_1,0.0,0.0,1200.0
2025-01-29,97,warmup,2025-01-29T16:00,2025-01-29T16:10,16:00-16:10,2025-01-29T00:00,2025-01-29T00:00,0.8271,1051.4112166666664,274.41770952380955,1016.0747333333334,303.19625,0.0,0.0,0.0,0.0,0.0,712.8784833333334,0.0,6000.0,6000.0,0.0,2948.108967825,2948.108967825,0.0,2025-01-29T16:00,2025-01-29T16:00,2025-01-29T16:10,delayed_1,0.0,0.0,1200.0
2025-01-29,98,warmup,2025-01-29T16:10,2025-01-29T16:20,16:10-16:20,2025-01-29T00:00,2025-01-29T00:00,0.8519,1048.9616916666669,224.8931380952381,1021.1478333333333,244.82741666666666,0.0,0.0,0.0,0.0,0.0,776.3204166666667,0.0,6000.0,6000.0,0.0,3306.736814791667,3306.736814791667,0.0,2025-01-29T16:10,2025-01-29T16:10,2025-01-29T16:20,delayed_1,0.0,0.0,1200.0
2025-01-29,99,warmup,2025-01-29T16:20,2025-01-29T16:30,16:20-16:30,2025-01-29T00:00,2025-01-29T00:00,0.8791,1053.9741666666666,175.0169642857143,1038.8016666666667,189.23125000000002,0.0,0.0,0.0,0.0,0.0,849.5704166666667,0.0,6000.0,6000.0,0.0,3734.2867664583337,3734.2867664583337,0.0,2025-01-29T16:20,2025-01-29T16:20,2025-01-29T16:30,delayed_1,0.0,0.0,1200.0
2025-01-29,100,warmup,2025-01-29T16:30,2025-01-29T16:40,16:30-16:40,2025-01-29T00:00,2025-01-29T00:00,0.9024,1055.464325,128.21246428571428,996.5995833333333,141.98576666666665,0.0,0.0,0.0,0.0,0.0,854.6138166666666,0.0,6000.0,6000.0,0.0,3856.017540799999,3856.017540799999,0.0,2025-01-29T16:30,2025-01-29T16:30,2025-01-29T16:40,delayed_1,0.0,0.0,1200.0
2025-01-29,101,warmup,2025-01-29T16:40,2025-01-29T16:50,16:40-16:50,2025-01-29T00:00,2025-01-29T00:00,0.9163,1052.3578750000001,82.05371666666666,998.1035,96.23221666666666,0.0,0.0,0.0,0.0,0.0,901.8712833333334,0.0,6000.0,6000.0,0.0,4131.923284591667,4131.923284591667,0.0,2025-01-29T16:40,2025-01-29T16:40,2025-01-29T16:50,delayed_1,0.0,0.0,1200.0
2025-01-29,102,warmup,2025-01-29T16:50,2025-01-29T17:00,16:50-17:00,2025-01-29T00:00,2025-01-29T00:00,0.9264,1053.7458333333334,39.09017857142857,1050.0316666666665,49.94375,0.0,0.0,0.0,0.0,0.0,1000.0879166666665,0.0,6000.0,6000.0,0.0,4632.407229999999,4632.407229999999,0.0,2025-01-29T16:50,2025-01-29T16:50,2025-01-29T17:00,delayed_1,0.0,0.0,1200.0
2025-01-29,103,warmup,2025-01-29T17:00,2025-01-29T17:10,17:00-17:10,2025-01-29T00:00,2025-01-29T00:00,0.9462,1065.2164541666668,8.240885714285714,1048.80245,11.284683333333334,0.0,0.0,0.0,0.0,0.0,1037.5177666666666,0.0,6000.0,6000.0,0.0,4908.496554099999,4908.496554099999,0.0,2025-01-29T17:00,2025-01-29T17:00,2025-01-29T17:10,delayed_1,0.0,0.0,1200.0
2025-01-29,104,warmup,2025-01-29T17:10,2025-01-29T17:20,17:10-17:20,2025-01-29T00:00,2025-01-29T00:00,0.9742,1051.4692,0.0,1017.4597833333333,0.0,0.0,0.0,0.0,0.0,0.0,1017.4597833333333,0.0,6000.0,6000.0,0.0,4956.046604616667,4956.046604616667,0.0,2025-01-29T17:10,2025-01-29T17:10,2025-01-29T17:20,delayed_1,0.0,0.0,1200.0
2025-01-29,105,warmup,2025-01-29T17:20,2025-01-29T17:30,17:20-17:30,2025-01-29T00:00,2025-01-29T00:00,0.9862,1040.1766666666667,0.0,1011.8066666666667,0.0,0.0,0.0,0.0,0.0,0.0,1011.8066666666667,0.0,6000.0,6000.0,0.0,4989.218673333334,4989.218673333334,0.0,2025-01-29T17:20,2025-01-29T17:20,2025-01-29T17:30,delayed_1,0.0,0.0,1200.0
2025-01-29,106,warmup,2025-01-29T17:30,2025-01-29T17:40,17:30-17:40,2025-01-29T00:00,2025-01-29T00:00,0.976,1070.0943458333331,0.4877238095238095,1039.1903,0.6774,0.0,0.0,0.0,0.0,0.0,1038.5129,0.0,6000.0,6000.0,0.0,5067.942951999999,5067.942951999999,0.0,2025-01-29T17:30,2025-01-29T17:30,2025-01-29T17:40,delayed_1,0.0,0.0,1200.0
2025-01-29,107,warmup,2025-01-29T17:40,2025-01-29T17:50,17:40-17:50,2025-01-29T00:00,2025-01-29T00:00,1.0742,945.2885916666667,0.0,927.1008833333334,0.0,0.0,0.0,0.0,0.0,0.0,927.1008833333334,0.0,6000.0,6000.0,0.0,4979.4588443833345,4979.4588443833345,0.0,2025-01-29T17:40,2025-01-29T17:40,2025-01-29T17:50,delayed_1,0.0,0.0,1200.0
2025-01-29,108,warmup,2025-01-29T17:50,2025-01-29T18:00,17:50-18:00,2025-01-29T00:00,2025-01-29T00:00,1.2313,730.9308333333333,0.0,734.1883333333334,0.0,0.0,0.0,0.0,0.0,0.0,734.1883333333334,0.0,6000.0,6000.0,0.0,4520.030474166667,4520.030474166667,0.0,2025-01-29T17:50,2025-01-29T17:50,2025-01-29T18:00,delayed_1,0.0,0.0,1200.0
2025-01-29,109,warmup,2025-01-29T18:00,2025-01-29T18:10,18:00-18:10,2025-01-29T00:00,2025-01-29T00:00,1.2561,706.6511375,0.03501666666666666,702.8809833333333,0.048633333333333334,0.0,0.0,0.0,0.0,0.0,702.83235,0.0,6000.0,6000.0,0.0,4414.138574175,4414.138574175,0.0,2025-01-29T18:00,2025-01-29T18:00,2025-01-29T18:10,delayed_1,0.0,0.0,1200.0
2025-01-29,110,warmup,2025-01-29T18:10,2025-01-29T18:20,18:10-18:20,2025-01-29T00:00,2025-01-29T00:00,1.2447,734.5348791666667,0.0,712.8634166666667,0.0,0.0,0.0,0.0,0.0,0.0,712.8634166666667,0.0,6000.0,6000.0,0.0,4436.5054736249995,4436.5054736249995,0.0,2025-01-29T18:10,2025-01-29T18:10,2025-01-29T18:20,delayed_1,0.0,0.0,1200.0
2025-01-29,111,warmup,2025-01-29T18:20,2025-01-29T18:30,18:20-18:30,2025-01-29T00:00,2025-01-29T00:00,1.2545,726.8987500000001,0.0,700.6716666666666,0.0,0.0,0.0,0.0,0.0,0.0,700.6716666666666,0.0,6000.0,6000.0,0.0,4394.963029166666,4394.963029166666,0.0,2025-01-29T18:20,2025-01-29T18:20,2025-01-29T18:30,delayed_1,0.0,0.0,1200.0
2025-01-29,112,warmup,2025-01-29T18:30,2025-01-29T18:40,18:30-18:40,2025-01-29T00:00,2025-01-29T00:00,1.2522,735.0677375,0.0025166666666666666,722.2651000000001,0.0035,0.0,0.0,0.0,0.0,0.0,722.2616,0.0,6000.0,6000.0,0.0,4522.0798776,4522.0798776,0.0,2025-01-29T18:30,2025-01-29T18:30,2025-01-29T18:40,delayed_1,0.0,0.0,1200.0
2025-01-29,113,warmup,2025-01-29T18:40,2025-01-29T18:50,18:40-18:50,2025-01-29T00:00,2025-01-29T00:00,1.2881,735.6780041666667,0.0,713.5400666666666,0.0,0.0,0.0,0.0,0.0,0.0,713.5400666666666,0.0,6000.0,6000.0,0.0,4595.554799366666,4595.554799366666,0.0,2025-01-29T18:40,2025-01-29T18:40,2025-01-29T18:50,delayed_1,0.0,0.0,1200.0
2025-01-29,114,warmup,2025-01-29T18:50,2025-01-29T19:00,18:50-19:00,2025-01-29T00:00,2025-01-29T00:00,1.3466,726.8020833333334,0.0,681.7866666666666,0.0,0.0,0.0,0.0,0.0,0.0,681.7866666666666,0.0,6000.0,6000.0,0.0,4590.469626666667,4590.469626666667,0.0,2025-01-29T18:50,2025-01-29T18:50,2025-01-29T19:00,delayed_1,0.0,0.0,1200.0
2025-01-29,115,warmup,2025-01-29T19:00,2025-01-29T19:10,19:00-19:10,2025-01-29T00:00,2025-01-29T00:00,1.3523,735.0576333333333,0.00011904761904761903,706.1051000000001,0.00025,0.0,0.0,0.0,0.0,0.0,706.10485,0.0,6000.0,6000.0,0.0,4774.3279432750005,4774.3279432750005,0.0,2025-01-29T19:00,2025-01-29T19:00,2025-01-29T19:10,delayed_1,0.0,0.0,1200.0
2025-01-29,116,warmup,2025-01-29T19:10,2025-01-29T19:20,19:10-19:20,2025-01-29T00:00,2025-01-29T00:00,1.3445,735.4410166666667,0.0,742.0974500000001,0.0,0.0,0.0,0.0,0.0,0.0,742.0974500000001,0.0,6000.0,6000.0,0.0,4988.750107625001,4988.750107625001,0.0,2025-01-29T19:10,2025-01-29T19:10,2025-01-29T19:20,delayed_1,0.0,0.0,1200.0
2025-01-29,117,warmup,2025-01-29T19:20,2025-01-29T19:30,19:20-19:30,2025-01-29T00:00,2025-01-29T00:00,1.3483,725.6112499999999,0.0,747.895,0.0,0.0,0.0,0.0,0.0,0.0,747.895,0.0,6000.0,6000.0,0.0,5041.9341425,5041.9341425,0.0,2025-01-29T19:20,2025-01-29T19:20,2025-01-29T19:30,delayed_1,0.0,0.0,1200.0
2025-01-29,118,warmup,2025-01-29T19:30,2025-01-29T19:40,19:30-19:40,2025-01-29T00:00,2025-01-29T00:00,1.349,729.83135,0.0,722.8349,0.0,0.0,0.0,0.0,0.0,0.0,722.8349,0.0,6000.0,6000.0,0.0,4875.5214005,4875.5214005,0.0,2025-01-29T19:30,2025-01-29T19:30,2025-01-29T19:40,delayed_1,0.0,0.0,1200.0
2025-01-29,119,warmup,2025-01-29T19:40,2025-01-29T19:50,19:40-19:50,2025-01-29T00:00,2025-01-29T00:00,1.3473,735.5610999999999,0.0,692.7138333333334,0.0,0.0,0.0,0.0,0.0,0.0,692.7138333333334,0.0,6000.0,6000.0,0.0,4666.46673825,4666.46673825,0.0,2025-01-29T19:40,2025-01-29T19:40,2025-01-29T19:50,delayed_1,0.0,0.0,1200.0
2025-01-29,120,warmup,2025-01-29T19:50,2025-01-29T20:00,19:50-20:00,2025-01-29T00:00,2025-01-29T00:00,1.3482,740.9575,0.0,684.5816666666666,0.0,0.0,0.0,0.0,0.0,0.0,684.5816666666666,0.0,6000.0,6000.0,0.0,4614.765015,4614.765015,0.0,2025-01-29T19:50,2025-01-29T19:50,2025-01-29T20:00,delayed_1,0.0,0.0,1200.0
2025-01-29,121,warmup,2025-01-29T20:00,2025-01-29T20:10,20:00-20:10,2025-01-29T00:00,2025-01-29T00:00,1.3513,756.3981875,0.0,707.2244166666666,0.0,0.0,0.0,0.0,0.0,0.0,707.2244166666666,0.0,6000.0,6000.0,0.0,4778.361771208332,4778.361771208332,0.0,2025-01-29T20:00,2025-01-29T20:00,2025-01-29T20:10,delayed_1,0.0,0.0,1200.0
2025-01-29,122,warmup,2025-01-29T20:10,2025-01-29T20:20,20:10-20:20,2025-01-29T00:00,2025-01-29T00:00,1.34,761.1098583333334,0.0,718.4167166666666,0.0,0.0,0.0,0.0,0.0,0.0,718.4167166666666,0.0,6000.0,6000.0,0.0,4813.392001666666,4813.392001666666,0.0,2025-01-29T20:10,2025-01-29T20:10,2025-01-29T20:20,delayed_1,0.0,0.0,1200.0
2025-01-29,123,warmup,2025-01-29T20:20,2025-01-29T20:30,20:20-20:30,2025-01-29T00:00,2025-01-29T00:00,1.3489,752.2983333333334,0.0,711.3533333333334,0.0,0.0,0.0,0.0,0.0,0.0,711.3533333333334,0.0,6000.0,6000.0,0.0,4797.7225566666675,4797.7225566666675,0.0,2025-01-29T20:20,2025-01-29T20:20,2025-01-29T20:30,delayed_1,0.0,0.0,1200.0
2025-01-29,124,warmup,2025-01-29T20:30,2025-01-29T20:40,20:30-20:40,2025-01-29T00:00,2025-01-29T00:00,1.3952,748.8181333333334,0.0,718.3737333333333,0.0,0.0,0.0,0.0,0.0,0.0,718.3737333333333,0.0,6000.0,6000.0,0.0,5011.3751637333335,5011.3751637333335,0.0,2025-01-29T20:30,2025-01-29T20:30,2025-01-29T20:40,delayed_1,0.0,0.0,1200.0
2025-01-29,125,warmup,2025-01-29T20:40,2025-01-29T20:50,20:40-20:50,2025-01-29T00:00,2025-01-29T00:00,1.2226,752.081775,0.0,735.4934166666667,0.0,0.0,0.0,0.0,0.0,0.0,735.4934166666667,0.0,6000.0,6000.0,0.0,4496.0712560833335,4496.0712560833335,0.0,2025-01-29T20:40,2025-01-29T20:40,2025-01-29T20:50,delayed_1,0.0,0.0,1200.0
2025-01-29,126,warmup,2025-01-29T20:50,2025-01-29T21:00,20:50-21:00,2025-01-29T00:00,2025-01-29T00:00,0.9332,757.0925,0.0,739.3449999999999,0.0,0.0,0.0,0.0,0.0,0.0,739.3449999999999,0.0,6000.0,6000.0,0.0,3449.78377,3449.78377,0.0,2025-01-29T20:50,2025-01-29T20:50,2025-01-29T21:00,delayed_1,0.0,0.0,1200.0
2025-01-29,127,warmup,2025-01-29T21:00,2025-01-29T21:10,21:00-21:10,2025-01-29T00:00,2025-01-29T00:00,0.9068,758.2998958333334,0.0,713.9899666666666,0.0,0.0,0.0,0.0,0.0,0.0,713.9899666666666,0.0,6000.0,6000.0,0.0,3237.230508866667,3237.230508866667,0.0,2025-01-29T21:00,2025-01-29T21:00,2025-01-29T21:10,delayed_1,0.0,0.0,1200.0
2025-01-29,128,warmup,2025-01-29T21:10,2025-01-29T21:20,21:10-21:20,2025-01-29T00:00,2025-01-29T00:00,0.9371,755.5410291666667,0.0,710.2302666666666,0.0,0.0,0.0,0.0,0.0,0.0,710.2302666666666,0.0,6000.0,6000.0,0.0,3327.7839144666664,3327.7839144666664,0.0,2025-01-29T21:10,2025-01-29T21:10,2025-01-29T21:20,delayed_1,0.0,0.0,1200.0
2025-01-29,129,warmup,2025-01-29T21:20,2025-01-29T21:30,21:20-21:30,2025-01-29T00:00,2025-01-29T00:00,0.9371,762.5195833333333,0.0,748.6116666666667,0.0,0.0,0.0,0.0,0.0,0.0,748.6116666666667,0.0,6000.0,6000.0,0.0,3507.6199641666667,3507.6199641666667,0.0,2025-01-29T21:20,2025-01-29T21:20,2025-01-29T21:30,delayed_1,0.0,0.0,1200.0
2025-01-29,130,warmup,2025-01-29T21:30,2025-01-29T21:40,21:30-21:40,2025-01-29T00:00,2025-01-29T00:00,0.9871,777.6492458333333,0.0,788.0309833333334,0.0,0.0,0.0,0.0,0.0,0.0,788.0309833333334,0.0,6000.0,6000.0,0.0,3889.3269182416675,3889.3269182416675,0.0,2025-01-29T21:30,2025-01-29T21:30,2025-01-29T21:40,delayed_1,0.0,0.0,1200.0
2025-01-29,131,warmup,2025-01-29T21:40,2025-01-29T21:50,21:40-21:50,2025-01-29T00:00,2025-01-29T00:00,0.7764,695.9734291666666,0.0,735.0967333333333,0.0,0.0,0.0,0.0,0.0,0.0,735.0967333333333,0.0,6000.0,6000.0,0.0,2853.6455187999995,2853.6455187999995,0.0,2025-01-29T21:40,2025-01-29T21:40,2025-01-29T21:50,delayed_1,0.0,0.0,1200.0
2025-01-29,132,warmup,2025-01-29T21:50,2025-01-29T22:00,21:50-22:00,2025-01-29T00:00,2025-01-29T00:00,0.4209,563.8087499999999,0.0,622.9266666666666,0.0,0.0,0.0,0.0,0.0,0.0,622.9266666666666,0.0,6000.0,6000.0,0.0,1310.9491699999999,1310.9491699999999,0.0,2025-01-29T21:50,2025-01-29T21:50,2025-01-29T22:00,delayed_1,0.0,0.0,1200.0
2025-01-29,133,warmup,2025-01-29T22:00,2025-01-29T22:10,22:00-22:10,2025-01-29T00:00,2025-01-29T00:00,0.3859,545.9589708333333,0.0,578.9409166666667,0.0,0.0,0.0,0.0,0.0,0.0,578.9409166666667,0.0,6000.0,6000.0,0.0,1117.0664987083333,1117.0664987083333,0.0,2025-01-29T22:00,2025-01-29T22:00,2025-01-29T22:10,delayed_1,0.0,0.0,1200.0
2025-01-29,134,warmup,2025-01-29T22:10,2025-01-29T22:20,22:10-22:20,2025-01-29T00:00,2025-01-29T00:00,0.4368,574.7376666666667,0.0,554.8473,0.0,0.0,0.0,0.0,0.0,0.0,554.8473,0.0,6000.0,6000.0,0.0,1211.7865032000002,1211.7865032000002,0.0,2025-01-29T22:10,2025-01-29T22:10,2025-01-29T22:20,delayed_1,0.0,0.0,1200.0
2025-01-29,135,warmup,2025-01-29T22:20,2025-01-29T22:30,22:20-22:30,2025-01-29T00:00,2025-01-29T00:00,0.4198,580.9458333333333,0.0,532.7783333333333,0.0,0.0,0.0,0.0,0.0,0.0,532.7783333333333,0.0,6000.0,6000.0,0.0,1118.3017216666667,1118.3017216666667,0.0,2025-01-29T22:20,2025-01-29T22:20,2025-01-29T22:30,delayed_1,0.0,0.0,1200.0
2025-01-29,136,warmup,2025-01-29T22:30,2025-01-29T22:40,22:30-22:40,2025-01-29T00:00,2025-01-29T00:00,0.4186,563.1112541666666,0.0,550.9146333333333,0.0,0.0,0.0,0.0,0.0,0.0,550.9146333333333,0.0,6000.0,6000.0,0.0,1153.0643275666666,1153.0643275666666,0.0,2025-01-29T22:30,2025-01-29T22:30,2025-01-29T22:40,delayed_1,0.0,0.0,1200.0
2025-01-29,137,warmup,2025-01-29T22:40,2025-01-29T22:50,22:40-22:50,2025-01-29T00:00,2025-01-29T00:00,0.4241,555.1824958333334,0.0,569.9477,0.0,0.0,0.0,0.0,0.0,0.0,569.9477,0.0,6000.0,6000.0,0.0,1208.57409785,1208.57409785,0.0,2025-01-29T22:40,2025-01-29T22:40,2025-01-29T22:50,delayed_1,0.0,0.0,1200.0
2025-01-29,138,warmup,2025-01-29T22:50,2025-01-29T23:00,22:50-23:00,2025-01-29T00:00,2025-01-29T00:00,0.4237,570.7654166666666,0.0,572.285,0.0,0.0,0.0,0.0,0.0,0.0,572.285,0.0,6000.0,6000.0,0.0,1212.3857725,1212.3857725,0.0,2025-01-29T22:50,2025-01-29T22:50,2025-01-29T23:00,delayed_1,0.0,0.0,1200.0
2025-01-29,139,warmup,2025-01-29T23:00,2025-01-29T23:10,23:00-23:10,2025-01-29T00:00,2025-01-29T00:00,0.4248,592.6428,0.0,575.5155333333333,0.0,0.0,0.0,0.0,0.0,0.0,575.5155333333333,0.0,6000.0,6000.0,0.0,1222.3949928000002,1222.3949928000002,0.0,2025-01-29T23:00,2025-01-29T23:00,2025-01-29T23:10,delayed_1,0.0,0.0,1200.0
2025-01-29,140,warmup,2025-01-29T23:10,2025-01-29T23:20,23:10-23:20,2025-01-29T00:00,2025-01-29T00:00,0.424,595.9252458333333,0.0,571.2774833333334,0.0,0.0,0.0,0.0,0.0,0.0,571.2774833333334,0.0,6000.0,6000.0,0.0,1211.1082646666669,1211.1082646666669,0.0,2025-01-29T23:10,2025-01-29T23:10,2025-01-29T23:20,delayed_1,0.0,0.0,1200.0
2025-01-29,141,warmup,2025-01-29T23:20,2025-01-29T23:30,23:20-23:30,2025-01-29T00:00,2025-01-29T00:00,0.422,586.0229166666666,0.0,567.2733333333333,0.0,0.0,0.0,0.0,0.0,0.0,567.2733333333333,0.0,6000.0,6000.0,0.0,1196.9467333333332,1196.9467333333332,0.0,2025-01-29T23:20,2025-01-29T23:20,2025-01-29T23:30,delayed_1,0.0,0.0,1200.0
2025-01-29,142,warmup,2025-01-29T23:30,2025-01-29T23:40,23:30-23:40,2025-01-29T00:00,2025-01-29T00:00,0.424,590.4521416666666,0.0,584.014,0.0,0.0,0.0,0.0,0.0,0.0,584.014,0.0,6000.0,6000.0,0.0,1238.10968,1238.10968,0.0,2025-01-29T23:30,2025-01-29T23:30,2025-01-29T23:40,delayed_1,0.0,0.0,1200.0
2025-01-29,143,warmup,2025-01-29T23:40,2025-01-29T23:50,23:40-23:50,2025-01-29T00:00,2025-01-29T00:00,0.4271,598.0145249999999,0.0,601.5159166666666,0.0,0.0,0.0,0.0,0.0,0.0,601.5159166666666,0.0,6000.0,6000.0,0.0,1284.5372400416666,1284.5372400416666,0.0,2025-01-29T23:40,2025-01-29T23:40,2025-01-29T23:50,delayed_1,0.0,0.0,1200.0
2025-01-29,144,warmup,2025-01-29T23:50,2025-01-30T00:00,23:50-24:00,2025-01-29T00:00,2025-01-29T00:00,0.4276,598.3129166666666,0.0,596.7483333333333,0.0,0.0,0.0,0.0,0.0,0.0,596.7483333333333,0.0,6000.0,6000.0,0.0,1275.8479366666666,1275.8479366666666,0.0,2025-01-29T23:50,2025-01-29T23:50,2025-01-30T00:00,delayed_1,0.0,0.0,1200.0
2025-01-30,1,warmup,2025-01-30T00:00,2025-01-30T00:10,00:00-00:10,2025-01-30T00:00,2025-01-30T00:00,0.4248,594.7253458333333,0.0,567.5041833333333,0.0,0.0,0.0,0.0,0.0,0.0,567.5041833333333,0.0,6000.0,6000.0,0.0,1205.3788854000002,1205.3788854000002,0.0,2025-01-30T00:00,,2025-01-30T00:10,delayed_1,0.0,0.0,1200.0
2025-01-30,2,warmup,2025-01-30T00:10,2025-01-30T00:20,00:10-00:20,2025-01-30T00:00,2025-01-30T00:00,0.4245,601.5643166666667,0.0,563.3384,0.0,0.0,0.0,0.0,0.0,0.0,563.3384,0.0,6000.0,6000.0,0.0,1195.685754,1195.685754,0.0,2025-01-30T00:10,2025-01-30T00:10,2025-01-30T00:20,delayed_1,0.0,0.0,1200.0
2025-01-30,3,warmup,2025-01-30T00:20,2025-01-30T00:30,00:20-00:30,2025-01-30T00:00,2025-01-30T00:00,0.4269,616.5533333333334,0.0,596.26,0.0,0.0,0.0,0.0,0.0,0.0,596.26,0.0,6000.0,6000.0,0.0,1272.71697,1272.71697,0.0,2025-01-30T00:20,2025-01-30T00:20,2025-01-30T00:30,delayed_1,0.0,0.0,1200.0
2025-01-30,4,warmup,2025-01-30T00:30,2025-01-30T00:40,00:30-00:40,2025-01-30T00:00,2025-01-30T00:00,0.4272,623.1398958333333,0.0,630.6059,0.0,0.0,0.0,0.0,0.0,0.0,630.6059,0.0,6000.0,6000.0,0.0,1346.9742024000002,1346.9742024000002,0.0,2025-01-30T00:30,2025-01-30T00:30,2025-01-30T00:40,delayed_1,0.0,0.0,1200.0
2025-01-30,5,warmup,2025-01-30T00:40,2025-01-30T00:50,00:40-00:50,2025-01-30T00:00,2025-01-30T00:00,0.4271,624.5901666666666,0.0,642.7418833333334,0.0,0.0,0.0,0.0,0.0,0.0,642.7418833333334,0.0,6000.0,6000.0,0.0,1372.5752918583335,1372.5752918583335,0.0,2025-01-30T00:40,2025-01-30T00:40,2025-01-30T00:50,delayed_1,0.0,0.0,1200.0
2025-01-30,6,warmup,2025-01-30T00:50,2025-01-30T01:00,00:50-01:00,2025-01-30T00:00,2025-01-30T00:00,0.4285,631.8004166666666,0.0,637.4766666666667,0.0,0.0,0.0,0.0,0.0,0.0,637.4766666666667,0.0,6000.0,6000.0,0.0,1365.7937583333335,1365.7937583333335,0.0,2025-01-30T00:50,2025-01-30T00:50,2025-01-30T01:00,delayed_1,0.0,0.0,1200.0
2025-01-30,7,warmup,2025-01-30T01:00,2025-01-30T01:10,01:00-01:10,2025-01-30T00:00,2025-01-30T00:00,0.4311,649.5981999999999,0.0,637.8859166666667,0.0,0.0,0.0,0.0,0.0,0.0,637.8859166666667,0.0,6000.0,6000.0,0.0,1374.9630933750002,1374.9630933750002,0.0,2025-01-30T01:00,2025-01-30T01:00,2025-01-30T01:10,delayed_1,0.0,0.0,1200.0
2025-01-30,8,warmup,2025-01-30T01:10,2025-01-30T01:20,01:10-01:20,2025-01-30T00:00,2025-01-30T00:00,0.4302,650.480225,0.0,640.8743499999999,0.0,0.0,0.0,0.0,0.0,0.0,640.8743499999999,0.0,6000.0,6000.0,0.0,1378.52072685,1378.52072685,0.0,2025-01-30T01:10,2025-01-30T01:10,2025-01-30T01:20,delayed_1,0.0,0.0,1200.0
2025-01-30,9,warmup,2025-01-30T01:20,2025-01-30T01:30,01:20-01:30,2025-01-30T00:00,2025-01-30T00:00,0.4279,639.825,0.0,643.085,0.0,0.0,0.0,0.0,0.0,0.0,643.085,0.0,6000.0,6000.0,0.0,1375.8803575,1375.8803575,0.0,2025-01-30T01:20,2025-01-30T01:20,2025-01-30T01:30,delayed_1,0.0,0.0,1200.0
2025-01-30,10,warmup,2025-01-30T01:30,2025-01-30T01:40,01:30-01:40,2025-01-30T00:00,2025-01-30T00:00,0.4312,649.7169333333334,0.0,645.8091833333334,0.0,0.0,0.0,0.0,0.0,0.0,645.8091833333334,0.0,6000.0,6000.0,0.0,1392.364599266667,1392.364599266667,0.0,2025-01-30T01:30,2025-01-30T01:30,2025-01-30T01:40,delayed_1,0.0,0.0,1200.0
2025-01-30,11,warmup,2025-01-30T01:40,2025-01-30T01:50,01:40-01:50,2025-01-30T00:00,2025-01-30T00:00,0.4333,656.3268958333333,0.0,643.3305833333333,0.0,0.0,0.0,0.0,0.0,0.0,643.3305833333333,0.0,6000.0,6000.0,0.0,1393.7757087916666,1393.7757087916666,0.0,2025-01-30T01:40,2025-01-30T01:40,2025-01-30T01:50,delayed_1,0.0,0.0,1200.0
2025-01-30,12,warmup,2025-01-30T01:50,2025-01-30T02:00,01:50-02:00,2025-01-30T00:00,2025-01-30T00:00,0.4311,649.36375,0.0,642.145,0.0,0.0,0.0,0.0,0.0,0.0,642.145,0.0,6000.0,6000.0,0.0,1384.1435474999998,1384.1435474999998,0.0,2025-01-30T01:50,2025-01-30T01:50,2025-01-30T02:00,delayed_1,0.0,0.0,1200.0
2025-01-30,13,warmup,2025-01-30T02:00,2025-01-30T02:10,02:00-02:10,2025-01-30T00:00,2025-01-30T00:00,0.4293,644.692325,0.0,654.6027833333334,0.0,0.0,0.0,0.0,0.0,0.0,654.6027833333334,0.0,6000.0,6000.0,0.0,1405.1048744250002,1405.1048744250002,0.0,2025-01-30T02:00,2025-01-30T02:00,2025-01-30T02:10,delayed_1,0.0,0.0,1200.0
