date,days,purchase_kwh,emergency_kwh,actual_grid_kwh,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,charge_kwh,discharge_kwh,curtailment_kwh,emergency_intervals,emergency_days,emergency_while_charging_kwh,emergency_while_charging_intervals,waste_while_discharging_kwh,soc_start_kwh,soc_end_kwh,v2b_total_cost_yuan,difference_vs_v2b_yuan
2025-08-05,1,81602.2567068919,1013.5938254316607,82615.85053232356,51113.45091987286,5066.224194427332,56179.6751143002,18003.112370033046,14796.228957728463,14256.657386685647,31,1,465.80994995932474,13,791.818114144718,7106.511439863401,6869.0581754170735,51432.08426822189,4747.590846078303
2025-08-06,1,80129.74856669,1387.1571732586988,81516.9057399487,50209.11133679829,6203.866676313089,56412.97801311138,18835.492747829034,15626.558589834342,10193.572315287342,50,1,672.4079394187203,25,1008.4086090173147,6869.0581754170735,6458.158770869497,55620.33884498063,792.6391681307505
2025-08-07,1,78662.8590313496,997.0483002218348,79659.90733157143,49482.61015264868,4149.0317474821395,53631.64190013082,19339.652227947085,15339.332811798546,12271.602665422894,41,1,548.1065163386166,24,768.5432454326708,6458.158770869497,6820.14265180127,50622.265726431295,3009.376173699522
2025-08-08,1,42350.74342923599,1099.432815900589,43450.17624513658,24750.950312863904,4536.793096020815,29287.743408884722,15310.323245059028,12086.4309211823,24451.11267125985,44,1,768.2204703231638,28,392.2309725527797,6820.14265180127,7170.065882151842,25540.680068169455,3747.0633407152673
2025-08-09,1,42258.81084960333,1100.9218288600007,43359.73267846333,24733.041764403613,4289.129395466216,29022.17115986983,14586.15193624273,11972.403987535014,21824.055729755615,49,1,716.2424795067021,35,596.6080299795085,7170.065882151842,6994.931527509176,26044.432289991484,2977.738869878347
2025-08-10,1,75161.93856825358,924.6727363340747,76086.61130458766,47580.674909182264,3770.4460989121912,51351.12100809446,17698.305080633392,14560.200612863533,7643.887786817798,41,1,533.0786520156498,22,687.7980254046565,6994.931527509176,6745.405419119748,51862.6777355015,-511.55672740704176
2025-08-11,1,75907.72008704598,1213.7991384655882,77121.51922551157,47861.65868960251,5484.259812404334,53345.91850200685,19056.793153248032,15543.653853788092,9047.1265927183,41,1,367.9251748002548,15,634.9193133147222,6745.405419119748,6625.792752833988,51480.92311493863,1864.9953870682148
2025-08-12,1,74221.17223208459,1956.7976168520147,76177.9698489366,46852.76458583158,9740.186425563603,56592.951011395184,18004.4477454266,14789.586826513001,5202.565280023006,57,1,683.7314944600853,25,648.5809623719283,6625.792752833988,6396.921472036817,56175.45306433786,417.4979470573235
2025-08-13,1,75139.01377494652,1150.9587251953583,76289.97250014188,47521.535762098305,4859.090127739983,52380.62588983829,19092.575122860962,15117.89241726355,6194.310344544472,53,1,684.1903965430919,31,949.7651640779807,6396.921472036817,6782.5808412077395,53397.798286851365,-1017.172397013077
2025-08-14,1,74363.55309359718,1384.6695963604238,75748.2226899576,46940.40521442024,6132.882562519148,53073.287776939396,20063.047256749673,16589.431099219822,6348.31554909441,45,1,634.0448554828639,22,976.7139070469807,6782.5808412077395,6406.622150927085,53041.62280433002,31.664972609374672
2025-08-15,1,41547.16540801516,1330.4917999586419,42877.657207973796,24308.533789341738,5433.493976556414,29742.02776589815,15942.82358521869,12610.584335440752,22385.691074862527,51,1,777.2569067499489,29,690.5110706436939,6406.622150927085,6743.403004911956,25908.507269054186,3833.520496843965
2025-08-16,1,41627.83388144492,1240.8206363243282,42868.65451776925,24428.133514152934,5012.086075304405,29440.219589457338,15390.731904834596,12464.480045043523,23013.122291311513,48,1,844.4779817457182,31,676.8782300631652,6743.403004911956,6745.639446992515,25688.472669713785,3751.746919743553
2025-08-17,1,75265.13309022876,1288.571263659626,76553.70435388839,47579.96639284952,5452.094330868222,53032.06072371775,18927.53483597683,15375.747683355894,9836.523584600784,49,1,579.8213316854931,25,822.0756060412093,6745.639446992515,6696.256706754,49935.78298668645,3096.277737031298
2025-08-18,1,75278.79802503629,1308.0688040434866,76586.86682907978,47490.297842563356,5812.473972340978,53302.77181490433,19880.820436221555,16082.514202341472,8394.444978533023,53,1,545.338821662346,25,1067.9151297379349,6696.256706754,6719.534874529543,50741.347807472426,2561.4240074319023
2025-08-19,1,75308.0163695322,1355.486094890306,76663.5024644225,47588.87953974765,5928.467302332987,53517.34684208064,18277.954029663895,14902.631162193333,8970.519546951948,50,1,674.1193960220336,22,899.8944505329653,6719.534874529543,6611.21443212335,50831.952069583494,2685.394772497144
2025-08-20,1,75294.2049576724,2261.981835889444,77556.18679356184,47588.63093514795,10728.230128797426,58316.86106394538,20955.939392125947,17262.02173834965,3211.578073118874,70,1,1188.068389173388,33,382.6857412977267,6611.21443212335,6291.535731314867,59607.74665006064,-1290.8855861152624
2025-08-21,1,76705.1674983607,1350.6894978369153,78055.8569961976,48407.84679515193,5861.964950943451,54269.81174609537,18750.711249911248,14896.35714682101,8357.08440977404,51,1,823.7281874069714,32,1001.9924627526176,6291.535731314867,6615.667915322759,51601.49551379604,2668.3162322993303
2025-08-22,1,41982.29141533379,1355.5915153065266,43337.88293064032,24617.710858699484,5552.553625873149,30170.26448457263,14908.251578540914,12446.652482133923,19645.714434233323,51,1,831.6774399817654,31,886.5214303451586,6615.667915322759,6203.4804669718915,28519.370175081498,1650.8943094911338
2025-08-23,1,42219.5871056671,1225.2796242231118,43444.866729890215,24882.098844097065,4626.220234035964,29508.319078133027,15372.53683831222,11973.175566540707,17515.4993081187,54,1,859.510711810764,32,544.6871533660451,6203.4804669718915,6735.235214185444,25846.09162457296,3662.2274535600664
2025-08-24,1,78870.42188048146,1194.845001827306,80065.26688230876,49745.185590951914,5513.172793170591,55258.358384122505,19304.538594944897,15533.721827309046,12560.860631339574,44,1,632.6766018179082,17,741.5856532993059,6735.235214185444,6849.629030403583,51293.899935388836,3964.458448733669
2025-08-25,1,79067.04975837294,1034.4648761049284,80101.51463447788,49890.60918547745,4416.411653102634,54307.02083858008,20186.61491567243,16660.924333016563,5802.737035155338,48,1,519.8607815163541,24,659.5001274669603,6849.629030403583,6505.444306712588,56188.09369433641,-1881.072855756327
2025-08-26,1,80031.6036314835,1031.4523041029834,81063.05593558648,50437.771973090305,4703.325114417254,55141.09708750756,19802.07391051452,15571.77372180456,11303.93736354318,42,1,415.9150337083822,17,648.1986452625345,6505.444306712588,7025.340024170589,51991.94298438412,3149.1541031234374
2025-08-27,1,79871.11419151696,980.5378921666575,80851.65208368361,50383.166661241674,4785.730085378887,55168.89674662056,20251.120667080337,16714.419129799975,9400.801679736582,38,1,314.868184465456,13,765.3566946712923,7025.340024170589,6679.77181365403,52025.32223283162,3143.574513788939
2025-08-28,1,79015.82993436466,1615.6599925272028,80631.48992689187,50103.443340868995,6756.19162794052,56859.634968809514,20540.496130883505,16533.636345519146,5856.83515819418,51,1,897.1547731026524,25,834.8046068796658,6679.77181365403,6795.511280872357,60639.97303693501,-3780.338068125493
2025-08-29,1,43221.70544113136,1019.9956247015589,44241.701065832916,25661.14458104998,4246.23623621352,29907.3808172635,15490.040037114879,12418.182763558172,18614.62344227621,51,1,633.8644764658884,33,418.8793289192188,6795.511280872357,6938.566465877784,26959.02779458969,2948.353022673811
2025-08-30,1,43132.993454153744,1142.235362146335,44275.22881630008,25573.958542938086,4657.178009788426,30231.13655272651,13924.230305721023,11551.07241827684,23389.351095522565,44,1,721.5634628155964,27,673.4160141766777,6938.566465877784,6635.84883183021,26953.19515204198,3277.9414006845327
2025-08-31,1,80360.80352968293,935.7116354181935,81296.51516510113,50947.935147721495,4387.443912194719,55335.37905991622,19320.160285100388,15364.383052016245,10694.114848683646,39,1,446.84615012595646,17,522.9720694574476,6635.84883183021,6952.456363958072,51480.292346373775,3855.0867135424414
2025-09-01,1,80778.72890296254,661.2154906303465,81439.94439359289,51078.80867380731,3300.168031377836,54378.976705185145,18848.75127443544,12563.665737898784,21580.72432372289,23,1,404.3293070779989,13,325.67731947530706,6952.456363958072,9956.70391328465,51078.80867380731,3300.1680313778343
2025-09-02,1,79592.97366687293,442.1417188154459,80035.11538568838,50227.892529978766,2042.8048908264846,52270.697420805256,17531.015025860142,14376.658803773053,22823.00331360128,23,1,226.41883030755923,10,242.57258786964485,9956.70391328465,9760.552099033168,50227.892529978766,2042.80489082649
2025-09-03,1,79350.31365183773,624.2587821903264,79974.57243402806,50017.61435664379,3102.8327618294006,53120.44711847319,15721.023263050092,13001.500193131616,21707.33211410958,25,1,409.0271305359739,14,410.57862126877626,9760.552099033168,9463.36171007645,50017.61435664379,3102.832761829399
2025-09-04,1,78648.6838737285,750.4765281926193,79399.16040192112,49683.35045274459,3544.258210733666,53227.608663478255,17491.95419307672,14049.737757017841,22031.378415862244,29,1,387.48761936156916,14,430.4539517944102,9463.36171007645,9595.300753825672,49706.495697531296,3521.112965946959
2025-09-05,1,42231.793615325325,767.3318482760885,42999.12546360141,24970.715652418025,3305.1475452103823,28275.86319762841,13013.689811507997,10197.685594145847,33358.8595795726,38,1,379.7482232173401,23,388.8303261462976,9595.300753825672,9976.859812909706,24970.715652418025,3305.147545210384
2025-09-06,1,41953.199311863405,995.958548665238,42949.15786052864,24757.978718633574,4190.209550054749,28948.188268688322,13016.082117686867,10416.255281639502,32628.247324481275,38,1,686.8106935752819,26,265.44673667305835,9976.859812909706,10117.71673922844,24766.926204208576,4181.262064479746
2025-09-07,1,75716.15592284623,675.8162179920288,76391.97214083826,48045.76634960358,3087.8181059880067,51133.58445559159,16834.509865203585,14277.6717767366,18874.150435704614,29,1,307.2036122281131,13,321.1180016787926,10117.71673922844,9404.695865982105,48858.65755921567,2274.926896375917
2025-09-08,1,70442.93922460565,942.5987528067587,71385.53797741242,44042.924659914286,4306.192565590516,48349.11722550481,17248.94710614408,15172.475211251503,9913.496549186502,43,1,577.0362551472921,22,564.0660781315213,9404.695865982105,8070.442471232326,49676.89230313807,-1327.7750776332614
2025-09-09,1,70538.63499059551,732.0679939315326,71270.70298452704,44153.9702188507,3120.0540915326005,47274.024310383305,17889.286234124003,14534.900408909067,14813.482892645437,36,1,371.3088506626811,16,364.02525011185645,8070.442471232326,8020.910738711634,44408.67797461025,2865.346335773058
2025-09-10,1,69921.19569878932,1430.2827999877811,71351.4784987771,43834.45562855278,6443.252261373114,50277.70788992589,20746.269098328998,16975.83524896979,6265.0459994178955,48,1,791.9977307108087,27,546.3035841840098,8020.910738711634,7830.513761685741,52352.452018460506,-2074.744128534614
2025-09-11,1,70245.38759591574,691.7199168057824,70937.10751272153,43874.18987351062,3200.3550328311453,47074.54490634177,18739.746116647955,15203.353649574194,13904.629262314435,32,1,289.1027929990778,14,437.058483198918,7830.513761685741,7803.670100475353,44702.84939114124,2371.695515200532
2025-09-12,1,35159.60775039103,942.0955422809387,36101.70329267197,19806.356531277466,3811.597988428604,23617.95451970607,14195.647162295782,11670.785386925909,22025.185317302097,53,1,570.1289053099094,33,501.1067311178156,7803.670100475353,7612.213227734989,20690.031441292856,2927.9230784132124
2025-09-13,1,34282.21831801741,983.8708391104087,35266.08915712782,18960.130026400744,4180.25712051512,23140.387146915866,14256.859016837794,12191.844058972983,25193.972715929674,54,1,596.1025651410895,33,625.9286208777462,7612.213227734989,6896.892944030128,20488.72866388101,2651.6584830348547
2025-09-14,1,66620.47519495485,1389.8182199487287,68010.29341490359,41316.08515746452,5639.285192939566,46955.37035040408,19979.736892338697,16896.59061788487,4827.822390449759,57,1,779.1644020901756,32,800.9500170078775,6896.892944030128,6104.666571707322,47408.486174004676,-453.115823600594
2025-09-15,1,63969.52297128062,1980.1363731744566,65949.65934445507,39089.10434698753,9661.407469423813,48750.511816411345,21093.44009113302,17434.09101316115,7223.279633149871,59,1,598.5289872238825,25,874.0244039328495,6104.666571707322,5717.550416881314,47657.24826875585,1093.2635476554933
2025-09-16,1,63901.66044096393,2115.6162450142683,66017.2766859782,39384.25740176925,9731.345366579439,49115.60276834869,20955.207062664143,17115.785911452585,2686.0855514333102,74,1,817.3068363269889,31,769.9716418438513,5717.550416881314,5559.696871665059,50252.21746460302,-1136.614696254328
2025-09-17,1,65534.52151946988,1460.5602984124037,66995.08181788228,40318.11741201743,6048.645125478729,46366.762537496164,21655.455431525625,17358.483131686175,2737.99111804284,66,1,753.6013196210047,31,591.292316733096,5559.696871665059,5762.40328038682,47328.080888639015,-961.3183511428506
2025-09-18,1,66159.37835784807,1499.3013821332866,67658.67973998135,40828.61742494047,6956.76827847348,47785.38570341395,20871.595897626914,16737.787952815663,4568.820678503434,58,1,558.5128544176777,25,598.8161033745047,5762.40328038682,5949.297418455863,45478.029818328636,2307.355885085315
2025-09-19,1,32801.28657125844,1411.1493912663698,34212.43596252481,17874.898749792246,5765.623303172404,23640.52205296465,16312.379179736095,12983.700174751717,14782.404640873761,65,1,863.3077531338722,40,869.2935501983347,5949.297418455863,6204.105152716441,21458.112811563107,2182.409241401543
2025-09-20,1,33302.709757804594,1254.8332030157992,34557.54296082039,18225.75115859999,5454.168427884131,23679.91958648412,16236.120306782886,12948.08227694209,15624.071197646264,54,1,662.1434372182418,28,631.8694206963322,6204.105152716441,6429.855343329824,21267.7144746398,2412.2051118443196
2025-09-21,1,70256.46891368183,891.1133844415615,71147.5822981234,43499.20684995272,3569.5962073675178,47068.80305732024,18601.826596757834,15342.121825438502,9600.390043470736,48,1,716.4663619423616,32,565.0022030614938,6429.855343329824,6124.697252146867,45448.656764994535,1620.1462923257059
2025-09-22,1,67977.78155041841,2025.5874355153605,70003.36898593378,41759.82089471235,10084.540671932704,51844.36156664506,19829.48058002413,16413.08129149853,5972.949814074841,62,1,586.1958415346013,26,806.1716513610817,6124.697252146867,5734.472783614657,49341.890763573974,2502.4708030710826
2025-09-23,1,69096.93743109402,2233.139525114597,71330.07695620862,42596.68559909094,11445.264248913776,54041.94984800471,20712.282226210402,16577.235130690675,5078.414277355554,67,1,691.975694618653,30,693.924651555657,5734.472783614657,5956.3766419921485,50462.25653844215,3579.6933095625645
2025-09-24,1,69645.29840224658,1197.0658498963094,70842.3642521429,43021.037274548595,5405.769523587681,48426.80679813628,21012.30384104438,16886.545814961104,5653.381126059613,54,1,481.8998940200879,23,777.5354403295545,5956.3766419921485,6104.621415641971,46234.58384440667,2192.222953729608
2025-09-25,1,69401.87075712648,1159.9387645166003,70561.80952164308,43055.83530481328,4855.0352215128,47910.87052632608,20398.328230445153,16789.88356404293,6617.915955240861,61,1,707.8867994742078,33,880.4498720571432,6104.621415641971,5807.690640772689,47701.330359999774,209.54016632630373
2025-09-26,1,33889.78572476829,1220.5045013742408,35110.29022614253,18652.25062740213,5085.527921070537,23737.778548472666,15939.856616273983,12215.764405076798,13691.95451494535,60,1,896.1966824882968,36,523.2756467580315,5807.690640772689,6580.490034222828,19988.40110848137,3749.377439991298
2025-09-27,1,34141.48039862482,1431.668719548163,35573.14911817299,18850.74077418758,5758.850358555145,24609.591132742724,15797.848661568272,13307.126308144392,15281.124514749103,54,1,927.5184300453062,31,873.7870719107771,6580.490034222828,6012.857931696058,24439.19038554347,170.40074719925542
2025-09-28,1,71632.37975703306,1054.5603371336465,72686.94009416671,44465.222650068616,4151.910818413781,48617.133468482396,21716.93573658507,17228.33876571259,4710.713956627565,49,1,635.5914902975958,24,437.8307222416483,6012.857931696058,6415.501466053075,47100.88306689144,1516.250401590958
2025-09-29,1,71051.72694050382,1420.7042248011962,72472.43116530502,43942.37473731746,6371.376331292169,50313.75106860963,20625.895264026687,17001.726885820503,6088.371187098832,58,1,705.1857973182563,30,821.9416679422106,6415.501466053075,6087.999552765423,48230.490406147874,2083.2606624617547
2025-09-30,1,71858.87417551142,1368.5002453838276,73227.37442089524,44674.886275145655,6461.379296187891,51136.26557133355,21947.47969778138,17782.00933919995,3639.7292956471506,64,1,579.3657636475091,33,746.126870197452,6087.999552765423,6082.943126102045,51002.823111413396,133.44245992015203
2025-10-01,1,72568.78156728618,669.3655521628785,73238.14711944906,45015.24901248375,2372.1381363289033,47387.38714881265,19255.79622030247,13969.32548697761,18290.15485279086,39,1,483.87239536217254,27,429.81082954806095,6082.943126102045,7891.686961065812,45289.710485478754,2097.6766633338993
2025-10-02,1,70939.04728469944,633.851934266727,71572.89921896617,44164.38853729254,2897.131520709385,47061.52005800193,18281.31452985492,14649.22607992405,16210.027652368632,39,1,267.2706102663883,20,404.3082570488598,7891.686961065812,8067.952171352968,44723.40107482181,2338.1189831801166
2025-10-03,1,33831.97668185288,777.0362543370375,34609.012936189916,18480.954282344832,3012.037337077881,21492.99161942271,13882.622495357344,11143.315041340966,24052.551782173534,47,1,550.0992818744958,31,353.0206166657265,8067.952171352968,8180.8512601290595,18642.467081659484,2850.5245377632273
2025-10-04,1,34251.98812793319,789.8804982394298,35041.86862617262,18819.080207462237,3300.00465440388,22119.08486186612,14023.374471980764,11456.489732252365,19379.001453110886,47,1,460.2416209379053,31,298.9802110973244,8180.8512601290595,8072.4552490757915,19380.937006763925,2738.1478551021937
2025-10-05,1,68421.13425011456,675.164262135056,69096.29851224962,42515.23149754293,2949.2578610005494,45464.48935854348,18511.128614949164,15286.583922692833,11135.792753326614,39,1,349.54575439907507,17,413.190382828568,8072.4552490757915,7747.3777550935565,43073.33840214922,2391.15095639426
2025-10-06,1,67949.68636111743,759.3322135938952,68709.01857471133,42333.82776406267,3179.591738698459,45513.41950276113,18950.967586768093,15530.645054870001,7555.586792813236,39,1,375.017593735079,19,358.2695967044536,7747.3777550935565,7546.976299995947,43342.210905924105,2171.208596837023
2025-10-07,1,67681.1285868805,640.6100480636558,68321.73863494415,42194.67019111142,2754.1756469720885,44948.84583808351,20358.05014922655,16215.103244986181,6407.22873070379,44,1,359.8010218844582,21,314.285825143346,7546.976299995947,7852.4400509818615,43777.64629455323,1171.1995435302742
2025-10-08,1,65059.248360985155,641.0477914246239,65700.29615240978,39862.461528117616,2601.0545391646483,42463.51606728227,19448.961517288895,16508.090579925927,6280.929548380146,41,1,320.6942113511175,18,340.98236271877863,7852.4400509818615,7014.182549957501,42703.62892033244,-240.11285305017373
2025-10-09,1,65936.35573951121,649.0574611139434,66585.41320062516,40461.97110773219,3018.2359265710065,43480.207034303196,20094.96779658551,16388.51703107928,7118.9807517855925,40,1,328.98220705607883,20,505.8243597306049,7014.182549957501,6890.190199018593,41422.40594955348,2057.8010847497135
2025-10-10,1,32267.516010859,1172.8580880754969,33440.374098934495,16825.11932021554,4639.721395181933,21464.840715397473,15033.54254247518,12461.531613060926,21524.752252853577,54,1,783.1584701793448,36,584.0268651110105,6890.190199018593,6574.232250511891,18363.442662101726,3101.3980532957466
2025-10-11,1,33225.588962012895,1039.7754391944857,34265.36440120738,17397.407529351873,4039.3542902534023,21436.761819605275,15587.333249339617,12524.50571117722,17096.22327971165,52,1,772.7700958241179,33,415.40027126407557,6574.232250511891,6686.714718053961,17747.080697610178,3689.681121995098
2025-10-12,1,66155.79961200368,744.8240682345095,66900.62368023819,40501.39817348208,2947.6959310391867,43449.09410452127,20093.620615081607,16655.8789570357,4947.926038858958,43,1,409.4833629903982,25,612.5303035446395,6686.714718053961,6264.441097143296,43908.95869894369,-459.86459442241903
2025-10-13,1,67121.0162205885,655.4917466894134,67776.50796727791,41146.55716645576,2640.611052417029,43787.16821887279,20515.268383101495,16446.084360118817,6679.928644295225,46,1,364.34702610681774,26,482.3729787340445,6264.441097143296,6454.755575135961,42307.90053941898,1479.2676794538056
2025-10-14,1,66751.13735450912,1098.3958703222218,67849.53322483134,40893.036591099975,4627.956573565094,45520.993164665066,21342.46957468851,17547.57453202395,3280.808898833445,61,1,681.1738616885672,30,575.5274904348313,6454.755575135961,6165.673156773461,44831.054256239106,689.9389084259601
2025-10-15,1,65708.93808814138,2002.2427348711267,67711.1808230125,39868.17025834819,9615.623831437262,49483.79408978546,20875.34700950796,17023.716891491273,1939.5270549958245,75,1,862.9642042796993,42,725.0241475391489,6165.673156773461,6038.244474784768,49414.99484133155,68.79924845390633
2025-10-16,1,67133.43603469954,2602.419423336923,69735.85545803646,40905.98537355112,12903.136365581275,53809.121739132395,21266.90624657646,17175.911212435254,2678.3874738952554,71,1,564.880601280244,32,394.4630717223976,6038.244474784768,6094.114305108857,51137.35164918361,2671.7700899487827
2025-10-17,1,32325.114116812758,1116.6193031316157,33441.73341994437,16603.76663970473,4814.8992071244475,21418.665846829175,15759.070773719533,12964.727704318622,14643.191033876796,60,1,554.2690533876748,33,543.5139957597806,6094.114305108857,5872.024996657969,19009.458807619638,2409.2070392095375
2025-10-18,1,33048.95370492923,1022.4802876515713,34071.433992580794,17114.283769156704,3794.4674349389234,20908.751204095628,16162.837417099861,12713.19498031978,14545.198289134052,47,1,775.5103913823248,31,523.795056305342,5872.024996657969,6292.806471692535,18314.273329674746,2594.4778744208816
2025-10-19,1,70779.89011979783,1717.9006531062673,72497.79077290409,43192.17035136568,8550.53471056772,51742.705061933404,21494.250065638473,17578.890516541745,4696.7086904740345,62,1,525.9560724916804,29,592.7920649396904,6292.806471692535,6105.530956831892,48464.98170293845,3277.7233589949537
2025-10-20,1,72196.77400627971,1041.6058200894863,73238.3798263692,44357.15532743281,4514.420046732387,48871.57537416519,21848.508042340403,17707.443672127534,4656.533089489657,56,1,399.4991679863895,27,480.4662688925246,6105.530956831892,6094.250781463225,49650.880373263535,-779.3049990983418
2025-10-21,1,73410.1818111562,957.3999997292879,74367.58181088549,45113.290104838044,3732.207741124526,48845.49784596257,22175.10735695763,17740.55642576655,3470.4495296944074,56,1,481.1667471312014,31,504.03225319496903,6094.250781463225,6340.118040762264,48005.953561520386,839.544284442185
2025-10-22,1,73488.73273402282,1511.2059780479306,74999.93871207075,44873.10037295242,7352.596093115486,52225.69646606791,21765.364220303898,17937.234388597062,5616.912180363914,59,1,381.22016071751995,27,426.18663558363016,6340.118040762264,5998.685407261263,52290.823862831254,-65.12739676334604
2025-10-23,1,74457.66563827948,1010.2328899714257,75467.8985282509,45733.82900052929,4172.597472001757,49906.42647253104,21918.855273510784,17559.42849818434,7728.97471959112,54,1,558.5086623371507,27,463.4529768065279,5998.685407261263,6215.179044327252,47756.57040567501,2149.8560668560312
2025-10-24,1,33325.49222261435,1357.0268651946737,34682.51908780903,17252.731986088074,6030.697371591174,23283.42935767925,16676.383630393655,13598.448744721105,13184.53348546981,63,1,618.5126767262612,34,530.9620146024853,6215.179044327252,6114.536817546973,20812.847654527057,2470.5817031521947
2025-10-25,1,34019.462124301936,1045.3534131129188,35064.815537414855,17704.140496681284,3982.3515565099133,21686.4920531912,16379.091121681482,13247.115630311966,12534.407312712003,60,1,753.2339733959346,37,404.07607905457445,6114.536817546973,6136.701460047009,19681.829430098354,2004.662623092845
2025-10-26,1,75651.00364098167,957.1421457983193,76608.14578677999,46753.66743038852,3926.007392676428,50679.67482306495,20902.683984320203,16632.99412792496,7794.143913718071,51,1,604.238947317316,31,611.3080167136653,6136.701460047009,6468.012459351904,47846.00564434623,2833.6691787187156
2025-10-27,1,75888.47769727936,885.1442712150298,76773.6219684944,46949.189062093836,3940.851474631831,50890.04053672567,20732.200962661573,17056.90401029135,9545.7433494575,57,1,528.9457364963444,34,658.974648400166,6468.012459351904,6174.877758756927,48713.73955735589,2176.3009793697784
2025-10-28,1,75954.58568210783,833.1266263709508,76787.71230847879,46941.65322934992,3347.453270879176,50289.1065002291,21674.805939750197,17325.43337335998,6465.918042088579,49,1,511.27023892241397,32,638.7390014898564,6174.877758756927,6431.721578576567,48303.34328078767,1985.7632194414327
2025-10-29,1,75186.89570548064,1055.2203340629899,76242.11603954363,46405.64650293316,4333.875128691759,50739.52163162491,22850.55744257805,18819.33056633557,2898.6323633011393,55,1,520.6269156280096,23,437.7520934361662,6431.721578576567,6086.855980968402,51966.23878433108,-1226.7171527061655
2025-10-30,1,75656.5842419699,1042.4689347160345,76699.05317668593,46806.25451518678,4427.982938847608,51234.23745403439,21120.830882079877,17128.71533831331,7919.1199829193665,49,1,603.31013064031,24,787.2261992198238,6086.855980968402,6063.69784338105,48281.515107042425,2952.7223469919627
2025-10-31,1,34561.501179229796,1070.8728340693683,35632.374013299166,18177.61679785206,4160.576029419125,22338.19282727119,17256.349876888562,13737.018421508466,8208.750491252402,65,1,812.1268331359747,47,489.7443737230461,6063.69784338105,6331.058930904682,19890.536724147663,2447.656103123525
2025-11-01,1,34873.740500507716,1096.8191530182532,35970.55965352597,18351.5765180012,4498.855579339814,22850.432097341014,16845.78983470003,13427.605956210402,10008.337341703007,53,1,683.0401755616333,30,624.5565957720003,6331.058930904682,6572.707608567594,19293.742318552282,3556.689778788732
2025-11-02,1,77391.63223362058,770.7721284257307,78162.4043620463,47968.26693395322,3633.5994390542323,51601.866373007455,21979.71607023318,18108.175094297567,5494.479452777371,47,1,289.79281898934,23,559.1077299108907,6572.707608567594,6234.257522557939,50276.25288716304,1325.613485844413
2025-11-03,1,78016.60252030074,891.4174737982454,78908.01999409898,48523.28572484719,3503.4346738895943,52026.72039873678,21036.513414294932,16783.33014983644,5149.906446307173,47,1,526.8298549499004,25,529.9632581740074,6234.257522557939,6518.974984493994,50099.747814759154,1926.9725839776293
2025-11-04,1,78663.28811054565,780.6490820713383,79443.93719261698,48773.25393934116,3677.1449450556265,52450.39888439678,20523.684190254404,16945.864552177576,8286.04552120682,47,1,200.59358074195612,17,531.1953290263754,6518.974984493994,6161.552364414543,50522.18911586532,1928.2097685314584
2025-11-05,1,78462.63980158635,966.28673097024,79428.9265325566,48786.32231165955,3885.8801865150567,52672.20249817461,22168.62041191512,17627.921508952622,5210.207562927432,53,1,548.8358585669162,27,640.9196183022203,6161.552364414543,6526.73128074635,50004.48337803807,2667.719120136535
2025-11-06,1,77886.43986751791,1374.162624143787,79260.6024916617,48329.04378638777,6045.430593424087,54374.47437981185,22394.264830099346,18452.782498799803,3949.5356103621534,54,1,351.5116352549839,21,514.4930260579413,6526.73128074635,6178.477962502648,54778.758864928364,-404.2844851165137
2025-11-07,1,35917.637524877035,879.0464825155567,36796.68400739259,19057.807553999693,3432.486375420201,22490.293929419895,17975.483340188468,14304.082350080836,9806.821233951625,52,1,486.0137031113116,28,274.4529798385126,6178.477962502648,6462.988135249115,20755.70915190386,1734.5847775160364
2025-11-08,1,35969.257433024344,836.4823701614863,36805.73980318583,18963.23684235362,3097.2114365989637,22060.448278952586,17001.443929666548,13664.183216611205,9677.271990130486,53,1,641.9282025868056,33,368.3490403248547,6462.988135249115,6581.861875714342,19706.365727320797,2354.082551631789
2025-11-09,1,79750.2827669365,710.5651220067862,80460.84788894329,49735.58070842981,3003.55753569738,52739.138244127185,21652.382239752045,17737.505513641834,5199.153979499739,46,1,339.4253451160291,22,511.4017980993751,6581.861875714342,6360.66643188914,52996.455276543114,-257.31703241592913
2025-11-10,1,80330.89726643343,1077.1495960066784,81408.04686244011,50146.35619962897,4705.896565241056,54852.252764870034,22490.082944025773,18369.083450363207,3428.604268777539,60,1,661.9716676281964,31,711.5823803047376,6360.66643188914,6191.64835888655,53552.48449679558,1299.7682680744547
2025-11-11,1,80853.95203201164,937.5748037570735,81791.52683576872,50580.752746122664,3998.957244208744,54579.70999033141,21610.38578404968,17294.382907816907,5916.504292869279,55,1,472.1059405213093,31,592.2259283552348,6191.64835888655,6425.01455584581,51378.098440377726,3201.6115499536827
2025-11-12,1,81488.43638016877,828.5296175341214,82316.9659977029,51062.73757573167,3763.4377630223075,54826.17533875397,21708.598152159357,17533.75103772173,7186.131133265276,46,1,423.00265237705185,24,592.6590790244953,6425.01455584581,6480.807295320648,52277.46999234741,2548.705346406561
2025-11-13,1,81094.78104655005,840.5543593037977,81935.33540585385,50896.01364522097,3403.208641688085,54299.222286909055,20975.35051253234,17080.626170217183,5644.73974687203,52,1,502.6846935705249,29,651.0080058193747,6480.807295320648,6380.149234136217,53441.271148218744,857.9511386903105
