date,variant,control_issue_time,last_observation_end,initial_soc_kwh,innovation_kwh,objective_yuan,lower_bound_yuan,recovery_error,used_reference,reference_gap,removed_simultaneous_kwh,seconds
2025-06-30,C1,2025-06-30T16:00,2025-06-30T16:00,10799.513448958674,54.248158894430105,627.9207532830313,627.9207532498854,3.314596597192576e-08,0,2.9743198600858705,0.0,0.005221300001721829
2025-06-30,C1,2025-06-30T17:00,2025-06-30T17:00,10800.0,1.7475351818578702,499.53931506206555,499.539315036893,2.517253960832022e-08,1,2.517253960832022e-08,-1.041613207538224e-07,0.004585400020005181
2025-06-30,C1,2025-06-30T18:00,2025-06-30T18:00,10800.0,-58.974961227779545,398.369365288052,398.3693652880518,1.7053025658242404e-13,1,1.7053025658242404e-13,0.0,0.0037782999861519784
2025-06-30,C1,2025-06-30T19:00,2025-06-30T19:00,9874.074074074075,46.746661548847555,445.3947683168973,445.39476813138583,1.8551145331002772e-07,1,1.8551145331002772e-07,-1.306086687691277e-07,0.0034376000112388283
2025-06-30,C1,2025-06-30T20:00,2025-06-30T20:00,4318.518518518519,-104.085967044536,128.87552841898997,128.87552841899,2.842170943040401e-14,0,23.998285316578006,0.0,0.003255499992519617
2025-06-30,C1,2025-06-30T21:00,2025-06-30T21:00,1250.0910923223519,-42.9923157182335,74.23320074459306,74.23320074459302,4.263256414560601e-14,0,3.545420440202321,0.0,0.002470699982950464
2025-06-30,C1,2025-06-30T22:00,2025-06-30T22:00,1977.6280918077596,-25.605817071794945,53.23317569781989,53.23317569781966,2.2737367544323206e-13,0,0.5413088483683879,0.0,0.0021416999807115644
2025-06-30,C1,2025-06-30T23:00,2025-06-30T23:00,4955.439299519894,27.192357406049723,54.69636481652875,54.6963648165292,4.476419235288631e-13,0,3.207585888311023,0.0,0.0017717000155244023
2025-07-01,C1,2025-07-01T00:00,,5983.9520860863895,0.0,3062.22582426362,3062.225824263621,9.094947017729282e-13,0,,0.0,0.018601199990371242
2025-07-01,C1,2025-07-01T01:00,2025-07-01T01:00,9733.952086086389,51.64005602240911,3036.5254375536256,3036.525437502056,5.156971383257769e-08,0,7.273691640378729,-9.909905429594801e-08,0.017410000000381842
