date,days,purchase_kwh,emergency_kwh,actual_grid_kwh,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,charge_kwh,discharge_kwh,curtailment_kwh,emergency_intervals,emergency_days,emergency_while_charging_kwh,emergency_while_charging_intervals,waste_while_discharging_kwh,soc_start_kwh,soc_end_kwh,v2b_total_cost_yuan,savings_vs_v2b_yuan
2025-08-21,1,76705.1674983607,826.759614897615,77531.92711325831,48407.84679515193,3036.575697733511,51444.42249288544,21634.10007348008,17516.11440881442,7569.522965259319,26,1,598.0355163571797,16,3794.9653775746233,5991.659276995058,6000.0,51601.49551379604,157.0730209106041
2025-08-22,1,41982.29141533379,1085.2138594689459,43067.50527480274,24617.710858699484,4266.3597349372185,28884.0705936367,16116.162397682183,13054.091542122569,18774.865019243123,35,1,470.22138910384865,14,1520.1091488777968,6000.0,6000.0,28519.370175081498,-364.7004185552032
2025-08-23,1,42219.5871056671,293.28616873944156,42512.87327440654,24882.098844097065,926.00916551128,25808.108009608346,16063.27837517383,13034.32922441427,16953.917973646985,18,1,105.31774836143893,5,1494.1611854367206,6000.0,5974.3625105294805,25846.09162457296,37.98361496461439
2025-08-24,1,78870.42188048146,419.24949325573886,79289.6713737372,49745.185590951914,1481.2339425526386,51226.41953350455,21888.593315389764,17706.68684494224,11374.175419956337,21,1,176.73983896338063,8,3441.7047467674042,5974.3625105294805,6000.0,51293.899935388836,67.48040188428422
2025-08-25,1,79067.04975837294,1595.9620249072452,80663.01178328019,49890.60918547745,5744.585126878533,55635.19431235598,22126.371916130975,17934.869864502823,5698.422714985377,36,1,1067.8303198497686,16,2458.949750716658,6000.0,5986.101541736965,56188.09369433641,552.8993819804236
2025-08-26,1,80031.6036314835,359.01420943322853,80390.61784091672,50437.771973090305,1360.428578250815,51798.20055134112,22305.92107743849,18058.88354110606,10614.761921250954,18,1,60.670218207870676,4,3635.4371771625024,5986.101541736965,5996.0043546470915,51991.94298438412,193.74243304300035
2025-08-27,1,79871.11419151696,354.70129965936474,80225.81549117633,50383.166661241674,1643.0530169374936,52026.219678179164,22470.176968637556,18197.2472637788,8038.7369196509,17,1,72.84697424927793,5,2228.05023142471,5996.0043546470915,6000.0,52025.32223283162,-0.8974453475457267
2025-08-28,1,79015.82993436466,2486.6850717541156,81502.51500611877,50103.443340868995,9542.535079010046,59645.978419879044,22193.952541990882,18038.187541783296,6578.955022577867,40,1,1892.0596324360272,22,2835.893673893669,6000.0,5932.126685810354,60639.97303693501,993.9946170559633
2025-08-29,1,43221.70544113136,288.33973187684484,43510.045173008206,25661.14458104998,1189.9312425979012,26851.075823647883,16126.718122749144,13015.857610159015,17843.964310418072,18,1,86.0361386445016,6,1264.113159589545,5932.126685810354,5984.108984996792,26959.02779458969,107.95197094180548
2025-08-30,1,43132.993454153744,470.7020889823485,43603.69554313609,25573.958542938086,1349.2930173202901,26923.251560258377,16078.62030146049,13009.38053068011,22021.735939022376,23,1,194.75297749240872,8,2706.309374484451,5984.108984996792,6000.0,26953.19515204198,29.943591783601732
2025-08-31,1,80360.80352968293,168.30650654920169,80529.11003623213,50947.935147721495,603.3190173731361,51551.25416509463,22130.847723700066,17944.92763752241,9696.566866721147,13,1,84.72667989361435,5,3288.2674533532663,6000.0,5978.954465194047,51480.292346373775,-70.96181872085435
2025-09-01,1,80778.72890296254,0.0,80778.72890296254,51078.80867380731,0.0,51078.80867380731,22076.64489913289,17863.141386972282,22991.09085746859,0,0,0.0,0,9586.388158649006,5978.954465194047,6000.0,51078.80867380731,0.0
2025-09-02,1,79592.97366687293,0.0,79592.97366687293,50227.892529978766,0.0,50227.892529978766,22132.616968472652,17927.419744462844,21330.02059286312,0,0,0.0,0,6547.422750354598,6000.0,6000.0,50227.892529978766,0.0
2025-09-03,1,79350.31365183773,0.0,79350.31365183773,50017.61435664379,0.0,50017.61435664379,22131.089961501835,17926.18286881649,19597.68930915238,0,0,0.0,0,8070.678628879843,6000.0,6000.000000000001,50017.61435664379,0.0
2025-09-04,1,78648.6838737285,4.334461612481675,78653.01833534098,49683.35045274459,25.176720276099807,49708.52717302069,21821.315070491466,17675.265207098088,20581.402921947603,1,1,0.0,0,7772.933433442769,6000.000000000001,6000.0,49706.495697531296,-2.031475489391596
2025-09-05,1,42231.793615325325,0.0,42231.793615325325,24970.715652418025,0.0,24970.715652418025,16141.142550980609,13074.32546629429,32340.714863972342,0,0,0.0,0,3854.986803563292,6000.0,6000.0,24970.715652418025,0.0
2025-09-06,1,41953.199311863405,2.593849999999975,41955.7931618634,24757.978718633574,8.947485574999913,24766.926204208576,16147.758189621314,13079.684133593262,31166.63540583535,1,1,0.0,0,3868.28177907293,6000.0,6000.0,24766.926204208576,0.0
2025-09-07,1,75716.15592284623,183.65222962230115,75899.80815246853,48045.76634960358,696.5309315870775,48742.29728119066,21760.003405860876,17625.60275874731,16804.423888688303,6,1,159.33128033047035,4,5145.731968544282,6000.0,6000.0,48858.65755921567,116.36027802501485
2025-09-08,1,70442.93922460565,1213.4877851581589,71656.42700976381,44042.924659914286,5192.171658142595,49235.09631805689,21516.470269443977,17430.729519848082,8175.1167268345835,27,1,789.2568866810003,17,3746.4077351686196,6000.0,5997.345998223932,49676.89230313807,441.79598508118215
2025-09-09,1,70538.63499059551,70.71525674009759,70609.3502473356,44153.9702188507,273.7515165446969,44427.7217353954,21424.37178215153,17369.892392861428,13452.036591378837,8,1,7.364485725926386,2,4534.33986736478,5997.345998223932,5979.400165647612,44408.67797461025,-19.04376078514906
2025-09-10,1,69921.19569878932,2040.7939323746425,71961.98963116396,43834.45562855278,8604.977999218576,52439.43362777135,21680.665860536017,17553.332426974805,6518.657547602754,38,1,1431.3498201054538,19,1646.2668280047342,5979.400165647612,5988.296743491356,52352.452018460506,-86.98160931084567
2025-09-11,1,70245.38759591574,152.0075947913946,70397.39519070715,43874.18987351062,622.7650596182827,44496.9549331289,21705.446464636236,17570.878705497566,12766.741648235142,8,1,55.397824043165656,3,3472.3720124836445,5988.296743491356,6000.0,44702.84939114124,205.89445801233524
2025-09-12,1,35159.60775039103,290.8119199729718,35450.419670364,19806.356531277466,992.625001713652,20798.981532991118,16013.794569819647,12973.958549341241,20858.927449885596,15,1,9.115533617272376,1,1786.7127124072235,6000.0,5996.905613569631,20690.031441292856,-108.95009169826153
2025-09-13,1,34282.21831801741,291.7878446340689,34574.00616265148,18960.130026400744,1249.3576521811128,20209.48767858186,16005.653762654425,13000.917331196108,23562.168247859827,18,1,37.79319412671907,2,1321.554861448914,5996.905613569631,5956.5302986296065,20488.72866388101,279.24098529915136
2025-09-14,1,66620.47519495485,1649.6147996775273,68270.08999463238,41316.08515746452,5603.053939868029,46919.13909733255,21751.684950507206,17630.28298422039,4049.363278345568,49,1,1078.4653306813925,28,1555.48047555969,5956.5302986296065,5943.843438285655,47408.486174004676,489.34707667212933
2025-09-15,1,63969.52297128062,2115.599590053642,66085.12256133425,39089.10434698753,8586.992137611134,47676.09648459867,21684.724871049253,17542.04525728327,6875.412314234941,68,1,915.2791862985746,30,1065.6313063347116,5943.843438285655,5968.9344252485735,47657.24826875585,-18.84821584281599
2025-09-16,1,63901.66044096393,3239.9961910704997,67141.65663203443,39384.25740176925,10581.89856306785,49966.155964837104,21624.210991838794,17585.53584832957,3611.211505191877,77,1,2023.8098545383953,41,1407.845362406654,5968.9344252485735,5891.2400419817395,50252.21746460302,286.06149976591405
2025-09-17,1,65534.52151946988,1920.9103268280799,67455.43184629796,40318.11741201743,6599.759665311092,46917.87707732853,21786.519826200416,17588.703138243804,3297.4967583413522,61,1,1268.8629941115,35,1016.1132742643882,5891.2400419817395,5956.104398624559,47328.080888639015,410.20381131048634
2025-09-18,1,66159.37835784807,1219.7335256766721,67379.11188352473,40828.61742494047,5245.976235257542,46074.593660198014,21658.08468581583,17514.55180145605,4279.5278824982925,52,1,531.735603907878,24,1326.6416217312299,5956.104398624559,5987.76750312986,45478.029818328636,-596.5638418693779
2025-09-19,1,32801.28657125844,959.9446625831687,33761.23123384161,17874.898749792246,3369.5108598174647,21244.409609609713,16063.081060503298,13045.06852754584,14641.866384217481,42,1,311.39912224277356,15,1047.2485791555744,5987.76750312986,5950.019871420786,21458.112811563107,213.70320195339445
2025-09-20,1,33302.709757804594,734.2218913655701,34036.93164917016,18225.75115859999,3075.719147667101,21301.47030626709,16010.660831095967,12944.886765113077,15325.723849853943,42,1,190.32068664622733,9,703.1709307699481,5950.019871420786,5976.4071026148495,21267.7144746398,-33.75583162728799
2025-09-21,1,70256.46891368183,546.1357179114033,70802.60463159323,43499.20684995272,2093.75168281322,45592.958532765944,21620.963718636176,17540.51641159953,8434.66984122326,33,1,180.6966668865789,11,3608.31738791621,5976.4071026148495,5945.811769832376,45448.656764994535,-144.30176777140878
2025-09-22,1,67977.78155041841,2002.5853122461253,69980.36686266454,41759.82089471235,7643.307414064895,49403.128308777246,21634.473539246814,17589.810442538022,5321.683882622415,64,1,905.098650492101,27,2166.4166072228877,5945.811769832376,5872.604130112262,49341.890763573974,-61.23754520327202
2025-09-23,1,69096.93743109402,1846.5056249209765,70943.44305601499,42596.68559909094,8061.509036430293,50658.194635521235,21770.396213004016,17537.51184677399,4593.943106451633,64,1,838.5784510122988,33,1444.0092708020452,5872.604130112262,5979.836447622565,50462.25653844215,-195.93809707908804
2025-09-24,1,69645.29840224658,938.7395163993943,70584.03791864598,43021.037274548595,3421.513502593414,46442.55077714201,21600.36527590433,17478.14867634282,5398.596219084463,45,1,332.95897704759966,20,1594.055923011366,5979.836447622565,6000.0,46234.58384440667,-207.96693273534038
2025-09-25,1,69401.87075712648,1197.6280105303572,70599.49876765684,43055.83530481328,4576.139945167851,47631.97524998113,21474.097401504026,17483.90566982866,6273.858135981467,40,1,327.86080419483073,10,2320.8206368967985,6000.0,5900.125805988445,47701.330359999774,69.35511001864506
2025-09-26,1,33889.78572476829,307.504280992482,34197.29000576078,18652.25062740213,1150.0926547179395,19802.34328212007,16071.583990533045,12957.820546225272,13389.283061453003,21,1,124.201848651761,9,1182.1109886650634,5900.125805988445,5966.973012773441,19988.40110848137,186.0578263612988
2025-09-27,1,34141.48039862482,1462.5647099582743,35604.045108583094,18850.74077418758,5579.610382266933,24430.35115645451,16099.145036314405,13011.046927595547,14714.644749864234,60,1,785.2104707694562,30,736.4244249602505,5966.973012773441,5999.484737016915,24439.19038554347,8.839229088956927
2025-09-28,1,71632.37975703306,712.3893577609315,72344.76911479399,44465.222650068616,2664.6974075299836,47129.9200575986,21791.678767585912,17657.013976942275,4722.4751574836955,40,1,342.9463220398824,19,1028.989959223966,5999.484737016915,5993.091209019487,47100.88306689144,-29.036990707165387
2025-09-29,1,71051.72694050382,986.6192625081612,72038.34620301198,43942.37473731746,4203.036945098948,48145.41168241641,21749.485360127703,17631.72286564856,5160.69210853284,46,1,200.98062745315394,10,1585.5178350172932,5993.091209019487,5976.824849080465,48230.490406147874,85.07872373146529
2025-09-30,1,71858.87417551142,1393.4125862007675,73252.28676171218,44674.886275145655,5898.611158089297,50573.49743323495,21900.290758327512,17730.872790800127,3660.6940275181364,53,1,622.4236100260094,26,787.1278523413824,5976.824849080465,5986.116764019522,51002.823111413396,429.3256781784439
2025-10-01,1,72568.78156728618,128.50949884736804,72697.29106613355,45015.24901248375,279.69140992045897,45294.94042240421,21768.160689899083,17619.715246435833,18887.32408933695,8,1,68.31720556112748,4,6139.363640109342,5986.116764019522,6000.0,45289.710485478754,-5.22993692545424
2025-10-02,1,70939.04728469944,212.13198223294808,71151.17926693239,44164.38853729254,558.065571884258,44722.454109176804,21843.789130266454,17693.46919551583,15270.076215515099,16,1,62.1630060859743,6,4737.769530094363,6000.0,6000.0,44723.40107482181,0.9469656450091861
2025-10-03,1,33831.97668185288,71.58110217356909,33903.55778402645,18480.954282344832,159.42709242184637,18640.381374766675,16083.762133844799,13027.847328414284,23030.48927859593,9,1,23.400766193566483,4,2508.6125189117993,6000.0,6000.0,18642.467081659484,2.0857068928089575
2025-10-04,1,34251.98812793319,153.9083865343779,34405.89651446757,18819.080207462237,542.8365251133523,19361.916732575588,16045.684631186494,12997.500497113486,18261.729947061223,13,1,25.346767396404687,4,2073.1461567267083,6000.0,5999.4489490528595,19380.937006763925,19.02027418833677
2025-10-05,1,68421.13425011456,244.77724954984058,68665.91149966439,42515.23149754293,528.1142588296115,43043.34575637254,21801.62054170946,17658.81669293224,9787.146584220507,13,1,139.40513843465612,8,3431.8560864680453,5999.4489490528595,6000.0,43073.33840214922,29.99264577667782
2025-10-06,1,67949.68636111743,404.3567890486627,68354.0431501661,42333.82776406267,959.2429054017714,43293.07066946444,21680.335852482454,17561.072040510797,6501.670088194436,16,1,359.5043955828869,11,2679.9056632219617,6000.0,6000.0,43342.210905924105,49.140236459665175
2025-10-07,1,67681.1285868805,438.74525898556624,68119.87384586607,42194.67019111142,1586.437548398832,43781.10773951025,21629.974458992292,17527.18936384416,6245.525750717942,24,1,210.50816912078574,11,2064.453086703888,6000.0,5992.32216437733,43777.64629455323,-3.4614449570144643
2025-10-08,1,65059.248360985155,718.9348414577014,65778.18320244286,39862.461528117616,2268.674892694553,42131.13642081217,21448.328458030715,17366.235998944478,5217.5950766899505,28,1,455.97148611732285,13,1613.5787527498796,5992.32216437733,6000.0,42703.62892033244,572.4924995202746
2025-10-09,1,65936.35573951121,254.66368661067716,66191.01942612189,40461.97110773219,1000.593042777143,41462.56415050934,21434.855665688232,17365.919989272184,6362.102066372509,19,1,73.74830941868524,8,1589.4749753544443,6000.0,5995.903444372543,41422.40594955348,-40.158200955855136
2025-10-10,1,32267.516010859,508.40123827091793,32775.91724912992,16825.11932021554,1787.1025306059446,18612.221850821486,16189.304785535465,13122.39896534574,20365.40051227353,30,1,203.26860826262663,11,1189.264877916587,5995.903444372543,5985.83445652586,18363.442662101726,-248.77918871976
2025-10-11,1,33225.588962012895,104.46416125222433,33330.05312326512,17397.407529351873,402.5684947316986,17799.97602408357,16505.191915259773,13365.52877910074,16084.07640377275,14,1,53.33059147618053,5,1063.148794661005,5985.83445652586,5989.919647925501,17747.080697610178,-52.89532647339365
2025-10-12,1,66155.79961200368,787.8001641802267,66943.59977618391,40501.39817348208,3128.967276665614,43630.36545014769,21411.292435985266,17348.595440251396,4365.946797116715,39,1,539.497860903039,25,1362.8134199972951,5989.919647925501,5983.865684477353,43908.95869894369,278.59324879599444
2025-10-13,1,67121.0162205885,304.15043249187283,67425.16665308038,41146.55716645576,1266.631724642448,42413.18889109821,21543.01709919683,17439.475159080946,6294.229412964483,20,1,88.16202496766607,7,1533.9900210813062,5983.865684477353,5995.386452553448,42307.90053941898,-105.28835167922807
2025-10-14,1,66751.13735450912,1059.6817646500972,67810.81911915922,40893.036591099975,4377.133382569263,45270.16997366924,21490.12404851715,17409.09568551066,2955.961472819389,54,1,649.4162168883248,26,739.8033256295079,5995.386452553448,5993.058445651485,44831.054256239106,-439.1157174301334
2025-10-15,1,65708.93808814138,2278.362804730038,67987.30089287143,39868.17025834819,9910.489700355405,49778.659958703596,21405.746697201797,17357.556949854905,2019.0874955245306,71,1,1552.6456304716526,39,793.0534139258606,5993.058445651485,5972.05608440543,49414.99484133155,-363.66511737204564
2025-10-16,1,67133.43603469954,2382.964964865362,69516.4009995649,40905.98537355112,10546.678790086804,51452.66416363792,21597.99660049635,17488.264181459104,2440.195630527653,64,1,1107.2345290817939,26,635.0527795732443,5972.05608440543,5978.848378786474,51137.35164918361,-315.31251445430826
2025-10-17,1,32325.114116812758,570.2110636542984,32895.32518046706,16603.76663970473,2557.03860664916,19160.805246353888,16667.189222580488,13522.544916290622,13746.481557510524,35,1,168.9223031293385,15,998.1751066155575,5978.848378786474,5954.268772119323,19009.458807619638,-151.3464387342501
2025-10-18,1,33048.95370492923,379.6171640869844,33428.570869016214,17114.283769156704,1237.3291780839065,18351.61294724061,16831.724556258927,13615.718224381002,14135.97127047162,28,1,154.2422011428011,13,1654.0961359819632,5954.268772119323,5974.245067884575,18314.273329674746,-37.33961756586359
2025-10-19,1,70779.89011979783,1279.825130854092,72059.71525065192,43192.17035136568,5475.475670071558,48667.64602143724,22449.44630650346,18162.417105760545,3886.9635165756717,55,1,664.4421747585809,22,999.1718386227395,5974.245067884575,5998.283292892646,48464.98170293845,-202.66431849879154
2025-10-20,1,72196.77400627971,1057.6594968949266,73254.43350317463,44357.15532743281,4864.725650827098,49221.880978259906,22548.454680285253,18310.703347322295,4575.8998035450095,37,1,267.43020312538897,10,1403.9344170933755,5998.283292892646,5946.66656368016,49650.880373263535,428.9993950036296
2025-10-21,1,73410.1818111562,752.6893143176767,74162.87112547387,45113.290104838044,2581.405683335453,47694.6957881735,22895.46600605896,18497.62795559619,3302.4517250111066,39,1,398.73690493472174,23,1297.4870646087923,5946.66656368016,5999.666018470792,48005.953561520386,311.2577733468861
2025-10-22,1,73488.73273402282,1460.642436607178,74949.37517063,44873.10037295242,7218.933840473708,52092.03421342613,23110.547965847454,18757.58876274224,5041.519267524785,46,1,115.00094738815616,10,1898.8966686382691,5999.666018470792,5957.393895797677,52290.823862831254,198.78964940512378
2025-10-23,1,74457.66563827948,466.6018617663158,74924.2675000458,45733.82900052929,2037.1309955848667,47770.95999611416,23661.261616096355,19127.49597462314,7011.004825239241,28,1,165.13716284487555,10,2546.405376535576,5957.393895797677,5999.756045147579,47756.57040567501,-14.38959043914656
2025-10-24,1,33325.49222261435,699.0399541823463,34024.532176796696,17252.731986088074,3405.4818825641887,20658.213868652263,17020.836105737875,13832.349213205958,12415.994567598114,35,1,120.83489022801814,5,702.3830972287163,5999.756045147579,5949.231636749492,20812.847654527057,154.63378587479383
2025-10-25,1,34019.462124301936,461.7752020930689,34481.23732639501,17704.140496681284,2027.445990407513,19731.5864870888,17321.829219590967,14006.858651125454,11767.834024596155,27,1,136.51155983727642,10,1325.5494283444948,5949.231636749492,5975.70165535308,19681.829430098354,-49.75705699044556
2025-10-26,1,75651.00364098167,312.4726567440234,75963.47629772569,46753.66743038852,1113.3907513110491,47867.05818169957,23553.867003622145,19057.378046899117,6922.67532433599,20,1,177.2902906741715,10,2978.9033468510133,5975.70165535308,5999.317462058431,47846.00564434623,-21.052537353338266
2025-10-27,1,75888.47769727936,436.6485034243945,76325.12620070376,46949.189062093836,1689.295222820221,48638.484284914055,23624.124396386294,19134.926476925488,8283.346614576283,37,1,199.03878806675993,14,3027.689414628755,5999.317462058431,6000.0,48713.73955735589,75.25527244183468
2025-10-28,1,75954.58568210783,256.7620786177873,76211.34776072562,46941.65322934992,983.6924450790273,47925.34567442895,23666.96221666743,19170.239395500616,5742.203239558812,25,1,156.96019261149527,12,2630.0956215481224,6000.0,6000.0,48303.34328078767,377.99760635871644
2025-10-29,1,75186.89570548064,1524.5514520390545,76711.4471575197,46405.64650293316,5579.998643186955,51985.645146120114,23631.178312714306,19151.92990952944,2919.9419543348204,52,1,940.8021920177617,18,953.2306102374793,6000.0,5988.138359743498,51966.23878433108,-19.406361789035145
2025-10-30,1,75656.5842419699,372.8549045542025,76029.4391465241,46806.25451518678,1545.1538408444412,48351.40835603122,23616.9525838095,19134.839389524357,6759.508302238958,29,1,80.65563194010474,8,3084.0482893347053,5988.138359743498,5982.463030144988,48281.515107042425,-69.89324898879568
2025-10-31,1,34561.501179229796,381.92442708169676,34943.425606311495,18177.61679785206,1548.5620607108535,19726.178858562915,17560.083182510407,14207.88410496392,7686.934462098339,28,1,164.84840098976449,12,867.5484991785393,5982.463030144988,6000.0,19890.536724147663,164.35786558474865
2025-11-01,1,34873.740500507716,294.3942787100871,35168.134779217806,18351.5765180012,876.8742546326478,19228.45077263385,17539.903962795357,14213.99957334019,9298.191956429298,19,1,91.00860737239964,7,1498.3756480129036,6000.0,5992.580707248948,19293.742318552282,65.29154591843326
2025-11-02,1,77391.63223362058,513.0223555518919,77904.65458917247,47968.26693395322,2366.664854112345,50334.931788065565,23589.186999390717,19123.038500553263,4642.122157001689,31,1,185.6975628658057,11,1682.1263248277098,5992.580707248948,5975.028450530302,50276.25288716304,-58.67890090252331
2025-11-03,1,78016.60252030074,507.05598577141603,78523.65850607216,48523.28572484719,1459.8453209243955,49983.13104577159,23433.501925779485,18966.865282633415,4552.091579592766,23,1,364.786236109924,15,2666.726916887958,5975.028450530302,5990.885425250269,50099.747814759154,116.61676898756559
2025-11-04,1,78663.28811054565,363.5084615125352,79026.79657205819,48773.25393934116,1592.0539113388088,50365.307850679965,23324.18291032939,18884.385040092046,7006.926668487498,32,1,83.00642717445248,6,2417.027228883803,5990.885425250269,6000.0,50522.18911586532,156.88126518535864
2025-11-05,1,78462.63980158635,385.72413631693536,78848.36393790328,48786.32231165955,1218.714587070343,50005.03689872989,23353.40862122907,18959.737978474946,4776.673228482498,27,1,221.22183614442395,15,2137.9025089189813,6000.0,5951.692227467336,50004.48337803807,-0.553520691821177
2025-11-06,1,77886.43986751791,1263.549709018003,79149.98957653591,48329.04378638777,5566.382055998854,53895.42584238662,23486.037971700705,18988.756145989275,3283.1232008244806,51,1,291.29802583334913,20,1109.1605084114224,5951.692227467336,5990.508462009886,54778.758864928364,883.3330225417449
2025-11-07,1,35917.637524877035,387.00479027534243,36304.64231515238,19057.807553999693,1749.0391721294327,20806.846726129126,18066.100471951595,14628.21827074379,9548.298330611236,28,1,4.781193099420932,1,780.9296872916217,5990.508462009886,5996.4230303843315,20755.70915190386,-51.1375742252676
2025-11-08,1,35969.257433024344,211.4763897608779,36180.73382278522,18963.23684235362,695.3948755020807,19658.6317178557,18182.411589596875,14724.53411491937,8931.649248107715,16,1,143.28730217161007,7,1839.5889534852734,5996.4230303843315,6000.0,19706.365727320797,47.73400946509719
2025-11-09,1,79750.2827669365,632.2013443978523,80382.48411133436,49735.58070842981,2786.563548987478,52522.14425741728,23276.006727167547,18853.56544900571,4613.2256498391835,26,1,116.42370412606931,7,1997.8429178367674,6000.0,6000.0,52996.455276543114,474.3110191258311
2025-11-10,1,80330.89726643343,826.4117730220463,81157.30903945547,50146.35619962897,3305.6222395015448,53451.97843913052,23251.524197839197,18853.517117112737,2900.8588587290174,48,1,441.95071921957697,23,1455.9896577112765,6000.0,5978.019425707791,53552.48449679558,100.5060576650576
2025-11-11,1,80853.95203201164,223.9019540756693,81077.85398608731,50580.752746122664,846.3237745430708,51427.07652066574,23344.067509721815,18888.91216601168,5063.678975710511,26,1,110.7603836916129,13,2156.6912645647676,5978.019425707791,6000.0,51378.098440377726,-48.97808028801228
2025-11-12,1,81488.43638016877,241.75658065942932,81730.19296082821,51062.73757573167,1146.6783525888945,52209.41592832056,23370.46535816249,18930.076940111616,6333.816792777336,21,1,50.913242279800706,8,2070.5894968417424,6000.0,6000.0,52277.46999234741,68.05406402685185
2025-11-13,1,81094.78104655005,589.539460613227,81684.32050716328,50896.01364522097,2193.476516152815,53089.49016137378,23296.17738232404,18869.90367968247,4862.1754878550455,36,1,305.03263884960126,14,2652.3921938038748,6000.0,6000.0,53441.271148218744,351.7809868449622
2025-11-14,1,37204.037760612206,132.08631097690102,37336.1240715891,19804.396741902277,460.23402861389405,20264.63077051617,18945.326854533407,15345.714752172058,6138.056669227759,13,1,83.59381169309205,5,2154.7088902927453,6000.0,6000.0,20165.076641149328,-99.55412936684297
2025-11-15,1,37074.2197054897,218.21404170572532,37292.43374719542,19680.8191806141,908.5881272523693,20589.40730786647,18763.5497328181,15221.139537416015,5538.136635126672,17,1,69.05478556360009,8,1385.1810441954447,6000.0,5974.817495740721,20574.06596882162,-15.341339044851338
2025-11-16,1,82984.61399497036,733.8610798991868,83718.47507486955,52216.48634656749,2763.246416783927,54979.73276335142,23834.198423258254,19286.937508408955,4736.669776686925,36,1,432.98747171035336,19,1862.4750261693055,5974.817495740721,5995.6655117743085,55265.585702009295,285.8529386578739
2025-11-17,1,83794.03910216842,227.30007319072462,84021.33917535914,52778.61397693381,761.5270967352379,53540.14107366905,23987.20560722976,19425.735502452982,6764.114737249039,17,1,71.31594292423381,8,2799.8834260588237,5995.6655117743085,6000.0,53622.7426137478,82.60154007875099
2025-11-18,1,83318.03088442983,500.9822998293837,83819.01318425921,52515.72564352067,1438.031386898275,53953.75703041895,23815.528440109592,19342.326977661778,4455.259888478063,31,1,372.37199207170784,20,2445.3674518398484,6000.0,5942.501176474439,54095.410927380835,141.65389696188504
2025-11-19,1,83882.928668013,486.7315387721986,84369.6602067852,52849.79492155298,1721.0018221385067,54570.796743691484,24198.373529590364,19564.70174211852,4367.676819313361,30,1,215.85194407740448,13,1409.5571712567576,5942.501176474439,5982.479861862966,54472.55721939681,-98.23952429467317
2025-11-20,1,84395.26950692813,283.61710986376045,84678.88661679189,53230.11786264724,1000.5640476953545,54230.68191034259,24310.60814704142,19675.82447478022,5251.026911197354,27,1,99.93969503626943,10,2437.5115911558423,5982.479861862966,6000.0,54494.61097614982,263.929065807235
2025-11-21,1,38284.22786961937,329.8581910963307,38614.0860607157,20409.475236301387,915.5244741550896,21324.999710456475,19107.89198370441,15477.392506800574,6119.202517145195,29,1,181.1825010868124,13,1767.0433182772013,6000.0,6000.0,21257.59921127902,-67.40049917745637
2025-11-22,1,38453.984928292026,183.91696029210914,38637.901888584136,20394.546292098195,553.0267894493118,20947.573081547507,19059.996561158383,15447.242639949603,4805.318484042024,23,1,94.31249899078091,7,918.8626709960122,6000.0,5990.393971765209,21078.602818568812,131.02973702130475
2025-11-23,1,85132.51570692663,636.4758501044082,85768.99155703104,53700.812870406146,2666.0529029784593,56366.865773384605,24471.495922176546,19813.266271551693,5878.6656230728495,33,1,169.61320333875608,11,1893.4019066297144,5990.393971765209,6000.0,56610.54700506218,243.68123167757585
2025-11-24,1,85239.77604077384,272.35729146050465,85512.13333223434,53720.06104106135,1022.8778419825295,54742.93888304388,24587.035440884785,19934.78379022314,6697.9379815727,24,1,73.63062292097884,6,2963.7626254913725,6000.0,5978.572129881709,54771.01460315786,28.07572011398588
2025-11-25,1,84946.8836506699,396.15718176962093,85343.04083243952,53542.268771543204,1401.2914374318595,54943.56020897507,24572.25438530615,19887.753797863366,4489.879778330071,32,1,198.6555352790511,14,1837.8855083388596,5978.572129881709,5996.096856809061,55109.10324000174,165.54303102667473
2025-11-26,1,85281.83798688877,320.0642646206733,85601.90225150944,53775.539874642374,1134.9182632575842,54910.45813789996,24713.165528663958,20014.151249345963,4145.221088858121,20,1,155.0837648606814,10,1648.0738810434298,5996.096856809061,6000.0,54907.54490788389,-2.9132300160708837
2025-11-27,1,85411.35916733106,291.19791475884307,85702.5570820899,53895.56642508096,1178.3650802714612,55073.93150535242,24717.661795070457,20021.30605400707,5225.308607693181,16,1,224.20110510347843,9,2705.676835428452,6000.0,6000.0,55006.97221439987,-66.95929095254542
2025-11-28,1,39138.9752434416,297.4028336932393,39436.37807713484,20731.618124433156,1306.3442759395027,22037.96240037266,19481.120507596162,15779.707611152899,4813.726630691574,21,1,60.28654082054928,5,1096.0385235930116,6000.0,6000.0,22059.83573251214,21.873332139479317
2025-11-29,1,39748.64917701613,1993.8815345912615,41742.53071160739,20992.78483601573,6484.267233952757,27477.052069968486,19502.693526537394,15820.35041140852,3130.7374964785186,46,1,1776.5320879268693,33,1132.033557595408,6000.0,5974.2570500964075,27796.857344459208,319.8052744907218
2025-11-30,1,86876.96746070997,922.2881749743009,87799.25563568427,54906.21314723702,3491.6220755900245,58397.835222827045,24836.24702023385,20101.617958941784,2819.798457725542,43,1,490.7404202069878,19,1106.0037672339968,5974.2570500964075,5991.748302815998,58476.72712098991,78.89189816286671
2025-12-01,1,87770.90581809824,4850.816067262004,92621.72188536024,55416.35343482337,18257.91692600853,73674.2703608319,24966.744930330115,20227.24683294081,1583.2960546376096,89,1,1349.622851524027,32,322.0186215511573,5991.748302815998,5987.100036845534,73552.91896980886,-121.35139102303947
