date,days,purchase_kwh,emergency_kwh,actual_grid_kwh,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,charge_kwh,discharge_kwh,curtailment_kwh,emergency_intervals,emergency_days,emergency_while_charging_kwh,emergency_while_charging_intervals,waste_while_discharging_kwh,soc_start_kwh,soc_end_kwh,load_mae_kw,pv_mae_kw,net_mae_kw,load_bias_kw,pv_bias_kw,net_bias_kw,v1_total_cost_yuan,v1_emergency_cost_yuan,savings_vs_v1_yuan
2025-06-29,1,74001.20601452404,2949.389961462978,76950.59597598702,45334.83520217344,9880.167845887623,55215.003048061066,22498.887319485762,18224.09872878347,3408.038851951381,66,1,1544.5689133814612,19,1523.6796320201895,6000.000000000002,6000.0,134.4699482467539,164.45137321428578,264.8928672255983,-39.56146448463592,-20.45109404761908,-19.11037043701684,55215.003048061066,9880.167845887623,0.0
2025-06-30,1,74358.75702996083,2916.229990715885,77274.98702067672,45678.40420198713,10758.277035484125,56436.68123747125,22444.650601613273,18180.16698730675,3132.819423036865,69,1,1063.5546021046007,17,1559.6901462025082,6000.0,6000.0,155.3396346553274,154.31151061507936,252.04372557303122,-61.42056116813602,-52.39600148809523,-9.024559680040786,56436.68123747125,10758.277035484125,0.0
2025-07-01,1,74708.27744863006,9324.647565774636,84032.9250144047,45879.28705792484,33056.263856788624,78935.55091471347,21948.157940793484,17778.007932042725,996.2309723206045,117,1,2146.710851063111,26,564.9498211907569,6000.0,6000.0,591.383881601746,245.1369900793651,430.0366057539684,591.256139409791,244.23878134920636,347.0173580605846,78935.55091471347,33056.263856788624,0.0
2025-07-02,1,72811.86424967494,8588.05039196793,81399.91464164287,44503.832761994505,30787.677198933256,75291.50996092777,21952.41154839418,17781.453354199286,4324.190080781306,92,1,1423.01745393285,15,2362.475563634313,6000.0,6000.0,585.3451005653156,408.27237728174606,538.0100196978848,585.3451005653156,407.68425426587305,177.66084629944268,75291.50996092777,30787.677198933256,0.0
2025-07-03,1,71098.34228037993,13187.379316352724,84285.72159673266,43645.78435829389,49002.42951718614,92648.21387548003,21412.761311431022,17344.33666225913,456.8780142274353,131,1,3549.13159166808,32,389.651981219332,6000.0,6000.0,597.0788980677286,122.50637490079372,568.5107221075066,593.8223452274426,63.38479097222216,530.4375542552203,92648.21387548003,49002.42951718614,0.0
2025-07-04,1,32310.225614437986,10665.878703617023,42976.10431805501,17898.929416232746,39879.521942777224,57778.45135900997,16000.000000000004,12960.0,11055.23685138834,109,1,2167.4908602795513,22,64.88514416840565,6000.0,6000.000000000003,622.7191606146096,261.80446924603166,562.7288162992548,621.4868420529567,260.45914761904754,361.0276944339091,57778.45135900997,39879.521942777224,0.0
2025-07-05,1,32580.868232154604,10757.71245064106,43338.58068279566,17835.301692967358,40308.92911735077,58144.230810318135,15999.999999999996,12960.000000000002,11508.500716129,108,1,1793.9019713477287,21,17.922720376741154,6000.000000000003,5999.999999999998,598.4278431419158,238.72309226190475,528.6840475261861,598.3000569200444,225.08597738095233,373.21407953909215,58144.230810318135,40308.92911735077,0.0
2025-07-06,1,67839.548466281,15921.603849936087,83761.15231621709,41631.161855202896,63022.73250086302,104653.89435606592,20097.99827541473,16279.37860308593,148.55109388829192,135,1,5022.462415831974,38,109.06334616584786,5999.999999999998,6000.0,598.8248357678644,197.68585208333332,669.5897893260159,598.8248357678644,-58.385695734127076,657.2105315019915,104653.89435606592,63022.73250086302,0.0
2025-07-07,1,67083.07499476681,10944.897105606946,78027.97210037375,41307.22965216441,39040.54913296585,80347.77878513026,19879.067192723312,16102.044426105878,841.4665670896555,119,1,3231.1101154907615,36,603.4359863797865,6000.0,6000.000000000003,613.2672140056807,203.68396140873017,491.0984863623584,613.2672140056807,192.29094156746035,420.9762724382204,80347.77878513026,39040.54913296585,0.0
2025-07-08,1,71495.0280545294,9207.28652170587,80702.31457623527,44400.70127209356,37307.807924872686,81708.50919696625,19957.966470388634,16165.952841014794,1338.9139301947616,123,1,1669.9323701351702,22,17.03446186904273,6000.000000000003,6000.000000000002,354.5348484342788,192.25104464285707,439.4250188291929,349.7780460748675,21.929188095238075,327.8488579796295,81708.50919696625,37307.807924872686,0.0
2025-07-09,1,70721.07040589783,8261.314891294913,78982.38529719274,44055.35694913067,30788.01344535059,74843.37039448126,19879.986848346096,16102.78934716034,1146.4627793403265,124,1,2754.3104098377617,36,347.6957309270017,6000.000000000002,6000.000000000002,339.61118334841234,143.5382473214285,391.9907362764682,334.413780954457,37.96160962301594,296.4521713314411,74843.37039448126,30788.01344535059,0.0
2025-07-10,1,71327.188151819,6562.212925930108,77889.40107774912,44600.313416289406,24507.405290288996,69107.71870657841,20339.051258798318,16474.63151962664,1171.3579552441097,111,1,1406.8967054057882,23,169.77606671272537,6000.000000000002,6000.0,336.05524224020724,124.95849880952385,322.2321200489257,317.9822590960435,93.36330198412698,224.61895711191653,69107.71870657841,24507.405290288996,0.0
2025-07-11,1,35841.04710064482,8142.806719211178,43983.853819856,20410.464448480525,28452.18669933483,48862.651147815355,16000.0,12959.999999999998,8425.076669855995,111,1,2587.1372532156497,23,0.0,6000.0,6000.000000000004,343.42659778040985,266.9010788690477,530.6433899961385,339.5929414862703,-165.67272470238103,505.2656661886514,48862.651147815355,28452.18669933483,0.0
2025-07-12,1,36211.69993044385,7164.199016942081,43375.89894738593,20495.511211741832,27263.26520696973,47758.77641871156,16000.000000000002,12960.000000000002,9251.655614052599,111,1,1838.448286654259,23,7.551799578891973,6000.000000000004,6000.0000000000055,348.26785726712956,114.13981369047626,423.582779951662,345.4848251954754,-53.919137499999984,399.40396269547534,47758.77641871156,27263.26520696973,0.0
2025-07-13,1,71118.49649592687,5219.929487296263,76338.42598322313,44268.80210072918,20348.81921845982,64617.621319189,20133.083085179216,16307.797298995169,3245.4197970390824,100,1,981.7998569539233,17,349.97844045269153,6000.0000000000055,6000.0,318.5931994774533,241.59051398809527,352.72288684730603,311.6214768757952,229.35023978174604,82.27123709404917,64617.621319189,20348.81921845982,0.0
2025-07-14,1,69812.07807050273,6905.253928045047,76717.33199854777,43449.56182496333,27629.9532363309,71079.51506129424,19938.7387788215,16150.378410845411,1121.2924139050251,117,1,2071.216394213526,35,799.9527338973173,6000.0,6000.0,373.0234140547552,142.86248194444443,334.4394309145863,358.6143158669454,117.61591944444444,240.99839642250097,71079.51506129424,27629.9532363309,0.0
2025-07-15,1,74035.81870103069,5533.533658672199,79569.35235970288,46345.86131540885,18850.422955969654,65196.28427137851,20584.268433665624,16673.25743126915,2909.290773973078,85,1,3362.8189542261216,27,1690.0243522991746,6000.0,6000.0,193.2655626524324,238.68253253968254,351.7843513602199,117.55902753706651,8.215574007936526,109.34345352913,65196.28427137851,18850.422955969654,0.0
2025-07-16,1,73181.74291838025,5019.82780717576,78201.57072555601,45742.52220793629,17961.33931141935,63703.86151935563,19956.393531835973,16164.678760787134,2275.2925711738367,95,1,1586.9997591854208,28,991.5318621181352,6000.0,6000.0,224.87236860277682,146.55487688492065,303.9633490978998,175.90369286912778,61.548058035714284,114.35563483341349,63703.86151935563,17961.33931141935,0.0
2025-07-17,1,73100.5036902598,4962.70859770459,78063.21228796439,45907.10989204739,20165.683008996675,66072.79290104406,19829.01844524354,16061.504940647266,1575.2827167014436,105,1,837.4103092812983,25,275.64428222228463,6000.0,6000.000000000002,186.57924883509895,125.88361101190478,272.416304766918,134.99774633148024,-6.144998710317503,141.14274504179778,66072.79290104406,20165.683008996675,0.0
2025-07-18,1,38450.49814595811,4474.237068074749,42924.73521403286,22162.49662717287,16974.759652407047,39137.25627957992,16000.000000000002,12960.0,8610.48711403286,97,1,2156.727666053805,28,244.64062754779758,6000.000000000002,6000.0,182.95977738874637,208.23227371031746,377.2982158212391,143.4986790660505,-185.9857794642857,329.4844585303362,39137.25627957992,16974.759652407047,0.0
2025-07-19,1,38509.08584641024,3625.4719346051193,42134.55778101536,22134.070061139533,14195.2568014327,36329.326862572234,16000.0,12959.999999999998,11911.73873101536,89,1,622.73558209821,18,336.3386133955593,6000.0,6000.0,210.41635727288687,123.46004573412701,268.74530935293035,158.82752353599165,19.392993749999995,139.43452978599169,36329.326862572234,14195.2568014327,0.0
2025-07-20,1,72206.76658966695,4654.520903504225,76861.28749317117,45385.90722657906,16974.082778157845,62359.9900047369,19617.818982528795,15890.433375848323,1043.9236698240347,106,1,1947.650886230333,33,328.81190308593125,6000.0,6000.000000000002,185.74314997231008,113.3139339285714,237.43519055534418,121.0513595382618,-29.390191865079416,150.44155140334124,62359.9900047369,16974.082778157845,0.0
2025-07-21,1,73255.42741826957,5494.7521965832,78750.17961485276,45902.52490918043,20575.387804794384,66477.91271397482,19699.411183180368,15956.523058376102,1017.5421400485029,100,1,1744.543992087306,23,124.8004568909443,6000.000000000002,6000.0,181.8513687384854,156.5124146825397,271.3455973596543,88.78317259370768,-97.76724642857135,186.55041902227902,66477.91271397482,20575.387804794384,0.0
2025-07-22,1,76492.44300346766,3641.863532953587,80134.30653642125,47994.94451095784,14028.807239308915,62023.75175026675,20401.121263052573,16524.908223072583,2462.948879774592,87,1,2080.825256858986,31,638.7472829084647,6000.0,6000.0,147.75945673718036,178.83584632936513,254.36718386367406,32.71241203722004,-16.40903184523805,49.12144388245809,62023.75175026675,14028.807239308915,0.0
2025-07-23,1,76612.35911299032,3411.8300979442834,80024.18921093461,48041.72034478838,13840.907910857826,61882.62825564621,20455.47369314467,16568.933691447182,1921.1020925704488,91,1,854.3201561530663,23,482.50244625702635,6000.0,6000.000000000002,138.9539196168904,158.19245833333335,222.20550793811384,31.852279192163692,-30.261387698412722,62.11366689057642,61882.62825564621,13840.907910857826,0.0
2025-07-24,1,76906.01217855704,3796.8496098875826,80702.86178844461,48340.45169154771,14541.780183142382,62882.23187469009,20937.228880777264,16959.155393429584,3108.316301096946,81,1,2097.0404433017507,27,1770.2813887297195,6000.000000000002,6000.0,142.63275904367896,201.90418859126981,287.71524629102197,18.44552606072098,-10.243361805555512,28.688887866276485,62882.23187469009,14541.780183142382,0.0
2025-07-25,1,40179.22046242645,1215.264462530786,41394.484924957236,23403.25228934845,4741.141139112405,28144.393428460855,15999.999999999998,12959.999999999998,11849.165358290566,48,1,104.77188324215615,6,372.9604519316449,6000.0,6000.0,135.19001997110365,107.85718660714286,198.01238967227835,-5.1290440290935555,22.55080426587307,-27.679848294966632,28144.393428460855,4741.141139112405,0.0
2025-07-26,1,40557.7966083714,2254.6570581439287,42812.45366651533,23668.582105225443,7595.685936466534,31264.26804169198,16000.000000000004,12960.000000000002,11303.362099848659,62,1,1078.7445031677098,17,173.11607639915024,6000.0,5999.999999999997,146.42832238507265,142.75952192460318,240.3643460648409,1.8493857700576006,-44.96197708333342,46.811362853391024,31264.26804169198,7595.685936466534,0.0
2025-07-27,1,76346.57773237738,3490.623666652571,79837.20139902995,47927.38782529281,14337.703503034794,62265.09132832761,20470.89936213412,16581.428483328633,2262.5407202244605,82,1,504.41626662342924,16,165.8770849359874,5999.999999999997,6000.000000000002,139.71129414232135,145.15819930555563,239.715182786543,9.826965922599777,-41.3431568452381,51.17012276783787,62265.09132832761,14337.703503034794,0.0
2025-07-28,1,76935.34244956546,6078.203465240732,83013.5459148062,48219.58593559839,23419.613624764228,71639.19956036261,20884.234443143567,16916.22989894629,1090.66413727558,95,1,2957.3423961611516,30,369.0613515434358,6000.000000000002,6000.0,153.98553203135293,212.05195178571432,298.70281677151297,6.824297792198725,-200.98984087301585,207.8141386652146,71639.19956036261,23419.613624764228,0.0
2025-07-29,1,79752.83806073491,3513.1762595858513,83266.01432032076,49991.79200722923,12751.91607551065,62743.708082739875,21646.63442318016,17533.773882775928,3083.9078299165267,57,1,2598.0634573543525,24,729.8557124255053,6000.0,6000.0,160.01104145200023,169.97166934523804,274.8785037292658,-76.08820977568296,-93.97439434523812,17.886184569555194,62743.708082739875,12751.91607551065,0.0
2025-07-30,1,80252.30724798035,1843.818628268759,82096.1258762491,50259.7353665548,7849.318554356403,58109.0539209112,21560.373352560197,17463.90241557376,3896.4008892626807,57,1,354.9291118258049,11,1404.6091127892755,6000.0,6000.0,146.7799931062749,168.85962063492062,239.17581323047665,-72.33500313665152,13.189257738095218,-85.52426087474674,58109.0539209112,7849.318554356403,0.0
2025-07-31,1,79959.41817834837,1918.4417520933234,81877.85993044169,50051.29153503649,8246.32781808316,58297.619353119655,21497.045722239407,17412.60703501392,3098.424976549543,61,1,567.6935768794767,18,695.159173121462,6000.0,6000.0,172.15982084731533,112.87494732142851,209.0361136934528,-96.91227175313621,-47.746304067460365,-49.16596768567584,58297.619353119655,8246.32781808316,0.0
2025-08-01,1,41339.51185039573,759.3343259865034,42098.846176382234,24193.184963911634,2467.474515590442,26660.659479502076,16000.0,12960.0,17807.486509715563,33,1,52.02252467429935,1,1140.018654702686,6000.0,6000.000000000001,151.93273413579638,333.0072823412698,433.8305640036831,-38.92009715560144,331.6326063492063,-370.55270350480777,26660.659479502076,2467.474515590442,0.0
2025-08-02,1,41562.008689082206,386.32923031037996,41948.33791939259,24386.090802007857,1569.4735927127983,25955.564394720655,16000.0,12960.0,17981.312986059253,21,1,5.160392038426153,1,690.6205364831825,6000.000000000001,6000.0,166.99611110151548,270.19717063492067,412.548596984213,-115.9046457135257,263.4870089285714,-379.39165464209714,25955.564394720655,1569.4735927127983,0.0
2025-08-03,1,77968.05285293217,818.7088918400931,78786.76174477227,48865.40154012732,3238.6687201318755,52104.0702602592,21411.983944283485,17343.706994869626,11879.004812025072,35,1,168.7460446280534,6,3622.236151736129,6000.0,6000.0,138.51250887781273,421.4770363095238,529.0714043277153,-41.41884925373929,419.4268140873016,-460.8456633410408,52104.0702602592,3238.6687201318755,0.0
2025-08-04,1,76491.17269407529,524.9877901819801,77016.16048425727,48035.941929106506,1804.1456414798126,49840.08757058632,20589.426934563704,16677.435816996596,7688.514283356828,27,1,53.72706669956574,3,2584.010370618314,6000.0,6000.000000000002,145.51502541672147,268.5468788690476,342.22925306411696,-40.267026600539275,258.21324394841275,-298.480270548952,49840.08757058632,1804.1456414798126,0.0
2025-08-05,1,74589.31527604599,761.0524572979538,75350.36773334394,47029.84302701763,2855.4581553250973,49885.30118234273,20027.2618314405,16222.082083466808,6392.878252036914,36,1,239.49100353711947,8,1794.3957518808843,6000.000000000002,6000.000000000002,182.9297140317255,157.6549968253968,298.0804462222862,-117.84009799507577,116.81931011904766,-234.65940811412344,49885.30118234273,2855.4581553250973,0.0
2025-08-06,1,73333.66874732591,2873.846842739648,76207.51559006555,46382.35466211389,11526.40662422378,57908.76128633767,19757.665097238496,16003.708728763182,4339.159954923577,55,1,1085.6547911736516,20,1588.572150861014,6000.000000000002,6000.0,181.94090673882505,193.916701984127,300.54194990263437,-110.8555308648065,-49.800817857142796,-61.0547130076637,57908.76128633767,11526.40662422378,0.0
2025-08-07,1,72044.21891988756,963.2811699086366,73007.50008979619,45692.949869345895,3433.7952866069136,49126.74515595281,19967.551807507276,16173.716964080897,5825.67999636982,39,1,216.72785675088903,8,1038.9320473643143,6000.0,5999.999999999998,173.35992232832163,146.9247150793651,282.87338192826905,-75.33537233270806,127.2645787698413,-202.59995110254937,49126.74515595281,3433.7952866069136,0.0
2025-08-08,1,40192.50232211569,628.1623064115587,40820.66462852724,23360.175724148612,2641.7952456944113,26001.970969843023,16000.000000001117,12959.999999999998,22005.49337852613,31,1,78.913499223582,3,545.4225142349553,5999.999999999998,6000.000000001009,150.51430192870768,197.28829494047625,311.38096797307287,-99.10538630110311,124.42218462301584,-223.52757092411892,26001.970969843023,2641.7952456944113,0.0
2025-08-09,1,40168.62195046156,1409.6599453781535,41578.28189583971,23398.258681539945,5449.048359151108,28847.307040691052,16000.000000000002,12960.000000000906,19616.352895840617,38,1,739.3179043248183,12,725.7313533011858,6000.000000001009,5999.999999999999,163.92009006859442,150.72163194444434,244.9280979263796,-116.54228534264354,-43.92885853174599,-72.61342681089754,28847.307040691052,5449.048359151108,0.0
2025-08-10,1,69651.19734609601,2843.366917209034,72494.56426330504,44525.10391847973,10228.582600293066,54753.686518772796,19670.34348568676,15932.978223406275,3452.5799510245683,50,1,2348.3751688699663,26,1020.2626378029054,5999.999999999999,5999.999999999996,155.23243507150056,164.6169929563492,262.3311195097334,-80.05215785739328,-54.66828144841268,-25.383876408980605,54753.686518772796,10228.582600293066,0.0
2025-08-11,1,70461.94524396828,2112.8843998524267,72574.8296438207,44851.538356505436,8948.540939693003,53800.07929619844,19724.447916035093,15976.802811988418,4265.931206440694,54,1,1092.4712812804332,22,519.1110520848595,5999.999999999996,6000.000000000002,176.94089829555412,131.9846214285714,265.7839835955467,-94.35789769514605,-4.64761408730158,-89.71028360784447,53800.07929619844,8948.540939693003,0.0
2025-08-12,1,69903.07717513453,3825.1417395108397,73728.21891464537,44478.262130404146,16003.71672678126,60481.97885718541,19721.15150671106,15974.132720435959,2220.6564783702725,72,1,2379.856507233094,35,1003.874616662906,6000.000000000002,6000.000000000002,137.24259605485364,197.58988759920632,251.90825907837967,-55.96226540882555,-122.81581795634919,66.85355254752362,60481.97885718541,16003.71672678126,0.0
2025-08-13,1,70466.81814981239,2931.0967573684516,73397.91490718084,44848.91945894453,11557.750016792574,56406.66947573711,19648.63770071853,15915.396537582012,3543.6942940443255,54,1,2282.9821291184935,26,861.7941622572507,6000.000000000002,6000.0,156.51893635072585,141.41143015873013,269.7829604755323,-69.29971958371699,-43.77482222222224,-25.524897361494748,56406.66947573711,11557.750016792574,0.0
2025-08-14,1,69775.25839018954,2700.270412685882,72475.52880287543,44377.91153805334,11888.316289737044,56266.22782779039,19682.611708228575,15942.915483665145,2809.5415949786584,75,1,662.7165057103389,22,212.78234783242152,6000.0,6000.0,161.82890006278228,144.51698323412697,229.57550031935585,-76.57839916299272,-72.02543323412702,-4.552965928865705,56266.22782779039,11888.316289737044,0.0
2025-08-15,1,39808.90795229635,1200.2009651627104,41009.10891745906,23177.729497074197,4342.439309129827,27520.168806204023,15999.999999999998,12960.0,20809.38203412573,46,1,248.7622710648019,9,392.6477151533095,6000.0,6000.0,161.6579854481949,133.01416140873022,253.58353939604365,-84.05765916787283,65.13510446428576,-149.1927636321586,27520.168806204023,4342.439309129827,0.0
2025-08-16,1,39879.20170592277,1088.5522260842606,40967.753932007035,23250.13198078179,4714.928758433823,27965.060739215613,16000.000000000005,12959.999999999998,20998.47356534036,44,1,382.2596784182135,12,431.0398311666943,6000.0,6000.000000000002,150.25825266126014,150.7206722222222,256.1775700052559,-66.78707026664672,96.33241210317466,-163.1194823698214,27965.060739215613,4714.928758433823,0.0
2025-08-17,1,70071.74425545691,1308.0657014898607,71379.80995694677,44639.10412088757,5480.196789635167,50119.30091052274,19576.14152783957,15856.674637550053,4494.949449990596,53,1,159.4031864747244,12,764.1035367604759,6000.000000000002,6000.000000000002,168.89511149109526,139.9349339285714,241.7922979783523,-91.37129725895917,41.415525595238115,-132.7868228541973,50119.30091052274,5480.196789635167,0.0
2025-08-18,1,69992.89900102023,2133.9650515819762,72126.8640526022,44483.29060409378,9712.076995143672,54195.367599237456,19863.123824045815,16089.130297477112,3958.75490936683,59,1,682.6510429116611,17,464.5486755221546,6000.000000000002,6000.0,167.69779944921473,132.55814047619046,253.86333170620026,-77.39443097913083,-1.361520238095213,-76.03291074103562,54195.367599237456,9712.076995143672,0.0
2025-08-19,1,69795.02374998393,1764.4936473812354,71559.51739736517,44436.86898019306,6938.989815904013,51375.85879609707,19809.2161898623,16045.465113788468,3478.1062712913326,54,1,675.0036883386911,16,1027.1143154766603,6000.0,6000.0,166.3715379896477,126.31251101190476,218.44166327802367,-80.73646756371429,-9.33594156746024,-71.40052599625406,51375.85879609707,6938.989815904013,0.0
2025-08-20,1,69531.96302895865,6728.835632582301,76260.79866154095,44253.35428949363,27501.859287544044,71755.21357703768,19802.196450625986,16039.77912500705,1847.6902692553508,93,1,3602.8563372746444,38,100.04265213185931,6000.0,6000.0,173.40046451698677,317.7454430555556,357.3552459099021,-95.93102414709142,-299.312080952381,203.38105680528957,71755.21357703768,27501.859287544044,0.0
2025-08-21,1,70044.42343104682,2698.7935018658504,72743.21693291266,44570.73028169357,10265.844090895669,54836.57437258924,20451.06164984347,16565.359936373206,3013.096736109073,58,1,2047.4865951628994,30,1324.5428153544633,6000.0,6000.000000000002,145.763190200739,163.48020148809528,237.99542658228853,-79.43316898632472,-66.33720089285713,-13.095968093467585,54836.57437258924,10265.844090895669,0.0
2025-08-22,1,39855.398739524,3034.217838663924,42889.61657818792,23155.497437296486,12375.80937240406,35531.306809700545,15999.999999999998,12960.000000000002,18619.04717818792,66,1,1626.8170444306593,23,453.02136645987235,6000.000000000002,6000.000000000001,152.95539358002148,159.04552063492062,254.82532802886817,-20.622183272744085,-53.84405773809523,33.22187446535114,35531.306809700545,12375.80937240406,0.0
2025-08-23,1,39871.435586976666,1242.276389051194,41113.71197602786,23224.13697644088,4659.662643081382,27883.799619522262,15999.999999999998,12960.0,15543.705826027863,48,1,513.0501565478557,12,379.1536568552247,6000.000000000001,6000.000000000001,136.30170319998243,160.65059246031748,238.3259613101505,-49.71408210400471,-121.88558472222229,72.17150261821759,27883.799619522262,4659.662643081382,0.0
2025-08-24,1,71201.76964689494,1733.2202211418835,72934.98986803682,45202.928455590845,7268.621465042496,52471.54992063334,20215.490838988837,16374.547579580958,5360.457125295616,65,1,260.7486234137967,10,529.9715553240075,6000.000000000001,6000.0,155.1462078072224,203.72968730158726,295.56988943489574,-63.14841564926279,87.98645535714275,-151.13487100640552,52471.54992063334,7268.621465042496,0.0
2025-08-25,1,71520.12984151099,4945.031679439967,76465.16152095096,45355.37651621951,18620.9890675577,63976.36558377722,20354.644773772634,16487.26226675584,1824.6919972674946,78,1,2562.8255356494287,30,476.0918735472704,6000.0,6000.0,147.46167109570328,250.612439186508,282.0718198628109,-93.32347048487725,-223.33762390873028,130.014153423853,63976.36558377722,18620.9890675577,0.0
2025-08-26,1,72114.01969304787,1426.4275233620988,73540.44721640997,45737.55214136651,5938.039584752305,51675.591726118815,20014.20180229448,16211.503459858526,4208.930490640681,53,1,192.7485660350044,8,652.4985009691119,6000.0,6000.0,164.56942182441765,143.2337523809524,234.80658391678247,-81.6034375254965,34.33418611111109,-115.93762363660757,51675.591726118815,5938.039584752305,0.0
2025-08-27,1,72348.66723222205,2303.9570754309816,74652.62430765304,45939.36630369624,10458.575717245738,56397.94202094198,20037.45357224367,16230.337393517371,2931.3592622600695,69,1,477.1829933543902,17,243.84825315079007,6000.0,6000.0,150.00389775957353,159.40888730158733,218.13818073712716,-102.25226770518029,-76.11050992063494,-26.141757784545344,56397.94202094198,10458.575717245738,0.0
2025-08-28,1,71894.7778277219,5633.141769521369,77527.91959724328,45821.54018191835,21496.88347675246,67318.42365867081,20383.833138042715,16510.9048418146,2887.196317681834,74,1,4112.313949533775,27,554.6270966781337,6000.0,6000.0,182.583890017601,249.9020756944445,355.0140869668001,-57.91249813763847,-172.32689196428578,114.41439382664728,67318.42365867081,21496.88347675246,0.0
2025-08-29,1,40687.156304722426,1178.0597541020436,41865.21605882447,23905.09668649855,4952.3378639865905,28857.43455048514,15999.999999999998,12960.0,16269.99570882447,40,1,225.49115251348815,9,280.1983300302669,6000.0,6000.0,161.88941943649377,133.61489960317462,232.00373662163403,-99.04334206776099,-57.26145654761903,-41.78188552014194,28857.43455048514,4952.3378639865905,0.0
2025-08-30,1,40592.734762803375,1413.6633918598388,42006.39815466321,23811.65113836661,5117.551465994944,28929.202604361555,16000.000000000005,12959.999999999998,20453.678321329873,50,1,587.4796609224966,12,893.2196564106176,6000.0,6000.000000000004,156.77734683949637,210.5143919642857,328.0293821072557,-49.016284273698155,161.20781517857142,-210.22409945226957,28929.202604361555,5117.551465994944,0.0
2025-08-31,1,72610.33030230291,1810.3411417658356,74420.67144406875,46327.26051890193,6787.457192025039,53114.71771092697,20478.91948635402,16587.924783946757,3883.05365832816,52,1,980.4894228780109,22,1165.1555919331483,6000.000000000004,6000.000000000002,166.7054863696429,127.30372232142852,237.2247833372499,-103.13523412263652,-16.772212599206277,-86.36302152343022,53114.71771092697,6787.457192025039,0.0
2025-09-01,1,73176.89390882626,450.6533253022026,73627.54723412846,46463.71111308822,1664.3239732391082,48128.03508632733,20587.841731850913,16676.15180279924,16141.722771743454,8,1,450.6533253022026,8,4146.745197598366,6000.000000000002,6000.0,604.2932920387,166.28790972222225,691.3490040435692,-602.6442666175919,51.1502936507937,-653.7945602683855,48128.03508632733,1664.3239732391082,0.0
2025-09-02,1,72154.58087843173,280.5100054264664,72435.0908838582,45907.66785826152,1307.2866437106356,47214.954501972155,20078.92246256875,16263.927194680691,14562.33976597014,16,1,68.1506658253902,4,1859.8689866335787,6000.0,6000.0,578.3366168536427,137.37469503968254,618.452073808192,-576.3775715702722,18.69866845238098,-595.0762400226532,47214.954501972155,1307.2866437106356,0.0
2025-09-03,1,72049.94698535414,39.18642997950849,72089.13341533365,45844.31685935964,154.68217245152002,45998.99903181116,20076.079767865445,16261.624611971012,12726.96100943921,3,1,1.4775952785139452,1,3227.0896050626952,6000.0,6000.0,572.6227869939025,170.08721249999996,531.9228099757798,-568.0443590647891,-39.38708492063488,-528.6572741441541,45998.99903181116,154.68217245152002,0.0
2025-09-04,1,72209.06662592966,120.04753419340909,72329.11416012306,46009.583354582595,594.2890914193023,46603.8724460019,19990.706351961282,16192.472145088639,14605.314403250422,7,1,0.0,0,2519.7124573825495,6000.0,6000.0000000000055,591.8642258021887,187.26211101190472,613.556747393493,-590.9428940480104,12.609892162698417,-603.5527862107089,46603.8724460019,594.2890914193023,0.0
2025-09-05,1,40511.7158731083,235.0683988419529,40746.78427195025,23810.371037604215,662.3430805318144,24472.71411813603,16000.000000000002,12960.000000000004,30882.522605283586,5,1,186.72325544150544,3,2317.5673488823713,6000.0000000000055,5999.999999999999,602.7609400266481,110.71803541666667,662.8749444773042,-601.793916696824,41.49199454365077,-643.2859112404748,24472.71411813603,662.3430805318144,0.0
2025-09-06,1,40686.52347530408,108.6689518968661,40795.19242720094,23925.912302530982,439.94616573822304,24365.858468269205,15999.999999999998,12960.0,30034.108727200946,7,1,0.0,0,2105.914621971875,5999.999999999999,6000.0,578.8503237501095,240.32303660714285,746.9927296663408,-574.2372079262072,17.922918353174573,-592.1601262793819,24365.858468269205,439.94616573822304,0.0
2025-09-07,1,71230.55468565923,830.0906535437005,72060.64533920292,45506.00735169552,3653.9096092761993,49159.91696097173,20573.842487131944,16664.81241457687,13190.631649981198,22,1,497.6410006730216,13,2247.7852579380747,6000.0,5999.999999999998,586.3534718633481,114.98552867063495,584.1967626468709,-577.9911592761657,-62.968617757936585,-515.022541518229,49159.91696097173,3653.9096092761993,0.0
2025-09-08,1,66468.72333492557,2796.3186577068454,69265.04199263241,41905.32540885028,11886.668652720911,53791.99406157119,20524.05675429655,16624.485970980204,5969.901675982738,48,1,2061.7014866100835,28,1592.0289435602424,5999.999999999998,5999.999999999998,357.76621091289405,232.40033234126997,365.25918057039934,-348.81020949165435,-216.57758373015884,-132.23262576149554,53791.99406157119,11886.668652720911,0.0
2025-09-09,1,67331.00462921135,274.9520843597846,67605.95671357114,42513.17257478784,1147.627165854986,43660.79974064282,20634.961455438814,16714.318778905443,10582.479770371096,13,1,0.0,0,1975.5826158526475,5999.999999999998,5999.999999999998,363.35848244862234,191.23588462301586,452.39299394712,-363.2893876115824,66.19093263888882,-429.48032025047127,43660.79974064282,1147.627165854986,0.0
2025-09-10,1,66940.54852666448,4731.250596114152,71671.79912277864,42443.52640441591,21138.371955287068,63581.89835970298,20395.53067249288,16520.37984471923,6480.649645004977,49,1,3025.4626886911824,26,918.2197347874719,5999.999999999998,6000.000000000002,351.63021919276645,276.12478700396827,467.16251004663053,-343.89482177918126,-271.0031947420635,-72.89162703711771,63581.89835970298,21138.371955287068,0.0
