date,days,purchase_kwh,emergency_kwh,actual_grid_kwh,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,charge_kwh,discharge_kwh,curtailment_kwh,emergency_intervals,emergency_days,emergency_while_charging_kwh,emergency_while_charging_intervals,waste_while_discharging_kwh,soc_start_kwh,soc_end_kwh,v1_total_cost_yuan,savings_vs_v1_yuan
2025-06-09,1.0,88759.41218343958,262.0705397439514,89021.48272318352,56061.23693847932,662.941112197342,56724.17805067666,24481.33536241425,19829.88164355554,13437.316270991483,12.0,1.0,5.9238573064127,2.0,5052.463374238152,8700.0,8700.0,69247.63683109437,12523.458780417706
2025-06-10,1.0,89226.59784736682,84.13558700486885,89310.7334343717,56416.75999730384,225.39111483293132,56642.15111213677,24560.19243402954,19893.755871563928,13025.852638572744,4.0,1.0,0.0,0.0,4676.572355811855,8700.0,8700.0,68417.29291451364,11775.141802376871
2025-06-11,1.0,86994.43906110567,518.7754602748491,87513.21452138052,55435.735772442094,2493.441440314606,57929.177212756695,21628.473373564073,19949.063432586994,9749.35826373677,12.0,1.0,10.46801289643372,1.0,1945.2527000244393,8700.0,5999.999999999897,84429.81086572501,26500.633652968318
2025-06-12,1.0,91017.3982386878,111.3466979499187,91128.74493663773,57788.14037519277,326.96552312106104,58115.105898313835,24833.333333335337,20115.0,13958.02016996905,9.0,1.0,34.44683342545136,2.0,4831.732113555351,5999.999999999897,6000.000000001699,67670.20080650921,9555.094908195373
2025-06-13,1.0,47618.327211622425,157.09275447427322,47775.4199660967,26962.109954283198,856.8138768791391,27818.923831162338,17082.43717566845,11406.77411229297,13754.44320272122,9.0,1.0,103.99652707781104,5.0,2249.6513607344937,6000.000000001699,8700.0,35199.284099123906,7380.360267961569
2025-06-14,1.0,45031.91799194646,40.76423657154135,45072.682228518,25907.00533899667,109.11734480499224,26016.122683801663,14847.5355701737,12026.503811840697,16058.307720184994,3.0,1.0,35.020429207790585,2.0,2449.98914928938,8700.0,8700.000000000004,36723.27254128345,10707.149857481785
2025-06-15,1.0,92803.21458547459,0.0,92803.21458547459,59181.10219359331,0.0,59181.10219359331,24833.33333333333,20115.000000000004,17457.906918807923,0.0,0.0,0.0,0.0,5066.7759098368215,8700.000000000004,8700.0,57914.08419361033,-1267.017999982978
2025-06-16,1.0,92232.98249222884,96.29456597578654,92329.27705820462,58749.039267547196,284.918083160233,59033.957350707424,24778.23022485438,20070.36648213205,14927.360498815635,6.0,1.0,25.986191587238793,1.0,4193.833313563814,8700.0,8700.0,61679.01229992613,2645.0549492187056
2025-06-17,1.0,90870.42003817607,432.5113406782838,91302.93137885435,57631.33223507069,1792.1300756799706,59423.46231075066,24833.333333333336,20115.0,11947.586828854357,10.0,1.0,0.0,0.0,4589.202548825032,8700.0,8700.0,68443.58714164986,9020.124830899193
2025-06-18,1.0,88083.40696527176,27.190809995676204,88110.59777526744,56377.16437640875,74.97769834469764,56452.14207475344,21833.333333333336,20114.999999999996,15463.873541934088,3.0,1.0,0.0,0.0,6154.96163410881,8700.0,6000.000000000003,56683.42681246713,231.2847377136859
2025-06-19,1.0,87984.66080206112,167.28435865057412,88151.9451607117,56005.94881744805,660.9365810172018,56666.88539846525,23466.731000150146,20088.052110121633,16513.76207068317,9.0,1.0,0.0,0.0,5346.545483176355,6000.000000000003,4799.999999999988,56378.26233926446,-288.62305920079234
2025-06-20,1.0,45663.044608532575,17.693083010922635,45680.737691543494,25755.225113402503,38.25770640252696,25793.48281980503,17911.375700697892,10998.214317565282,16366.995458410885,3.0,1.0,0.0,0.0,2313.0374779068684,4799.999999999988,8700.0,24417.85631889221,-1375.626500912822
2025-06-21,1.0,40458.66728148867,80.8365563156807,40539.503837804354,23262.56427438475,245.3772098198635,23507.94148420461,17343.104850982272,14047.91492929564,17909.573516117718,8.0,1.0,0.0,0.0,1687.2377308019802,8700.0,8700.0,23374.298527789444,-133.64295641516583
2025-06-22,1.0,83497.93640205859,138.46091103528624,83636.39731309388,52444.14166445231,501.1938266670724,52945.33549111939,22975.098548978298,18609.82982467242,11813.787488787995,5.0,1.0,22.48226034534605,1.0,4274.106425419696,8700.0,8700.0,52833.868106234084,-111.46738488530536
2025-06-23,1.0,82935.17947760085,125.09502710506983,83060.27450470591,51965.94625465989,463.267759707439,52429.214014367324,22996.839035648893,18627.439618875604,11629.589087932622,9.0,1.0,0.0,0.0,3337.2732412610676,8700.0,8700.0,52532.56162488354,103.34761051621899
2025-06-24,1.0,81640.10572693076,3744.40790079992,85384.51362773069,51023.298229674285,15176.958158334985,66200.25638800926,22956.220285769487,18594.538431473284,4754.039523434478,49.0,1.0,1216.2474537796338,14.0,1157.5731654165024,8700.0,8700.0,80039.16449211267,13838.908104103408
2025-06-25,1.0,75476.91869765201,1053.0653720451949,76529.98406969721,48625.64822162669,3473.193143398847,52098.84136502554,15890.556900596672,18541.35108948331,8743.356891917174,15.0,1.0,587.3220209943041,4.0,2484.911297114284,8700.0,2400.0000000000005,59112.8893366794,7014.047971653861
2025-06-26,1.0,81814.91325383096,233.32666300547072,82048.23991683644,51226.30104281149,963.3910335869805,52189.69207639847,23078.08233063712,18693.246687816067,10116.020440682047,15.0,1.0,4.170577778091129,1.0,2554.778648102194,2400.0000000000005,2400.000000000001,55139.45912393549,2949.767047537025
2025-06-27,1.0,42793.89493092785,44.45611969996065,42838.35105062781,23689.683143256607,111.56413009134788,23801.24727334795,20058.23102350676,10577.167129040476,13585.64128949486,6.0,1.0,11.477207783919084,1.0,935.8839016158132,2400.000000000001,8700.0,21666.929354235825,-2134.317919112127
