date,variant,alpha,base_planned_cost_yuan,margin_purchase_cost_yuan,purchase_kwh,margin_kwh,reserve_segments
2025-05-03,greedy_closed,0.8,13459.381820925544,2230.9548005192582,30236.83348890615,2752.7017017031653,0
2025-05-03,dp_fixed,0.8,13459.381820925544,2230.9548005192582,30236.83348890615,2752.7017017031653,39
2025-05-03,dp_closed,0.8,13459.381820925544,2230.9548005192582,30236.83348890615,2752.7017017031653,39
2025-05-04,greedy_closed,0.8,33846.418839214144,2317.784179696099,58194.31619046904,2815.9061654817906,0
2025-05-04,dp_fixed,0.8,33846.418839214144,2317.784179696099,58194.31619046904,2815.9061654817906,49
2025-05-04,dp_closed,0.8,33846.418839214144,2317.784179696099,58194.31619046904,2815.9061654817906,49
2025-05-05,greedy_closed,0.8,34354.54474162505,2366.153092537803,58576.20250875498,2872.4646484975447,0
2025-05-05,dp_fixed,0.8,34354.54474162505,2366.153092537803,58576.20250875498,2872.4646484975447,45
2025-05-05,dp_closed,0.8,34354.54474162505,2366.153092537803,58576.20250875498,2872.4646484975447,45
2025-05-06,greedy_closed,0.8,34504.50548132403,2592.5162503558295,58882.72220415928,3087.2789299491756,0
2025-05-06,dp_fixed,0.8,34504.50548132403,2592.5162503558295,58882.72220415928,3087.2789299491756,45
2025-05-06,dp_closed,0.8,34504.50548132403,2592.5162503558295,58882.72220415928,3087.2789299491756,45
2025-05-07,greedy_closed,0.8,34501.41275092913,2669.5699912208256,59109.487199054536,3176.1267517808474,0
2025-05-07,dp_fixed,0.8,34501.41275092913,2669.5699912208256,59109.487199054536,3176.1267517808474,39
2025-05-07,dp_closed,0.8,34501.41275092913,2669.5699912208256,59109.487199054536,3176.1267517808474,39
2025-05-08,greedy_closed,0.8,36227.3092303665,2815.2644748342755,61598.20524257929,3297.0383080897736,0
2025-05-08,dp_fixed,0.8,36227.3092303665,2815.2644748342755,61598.20524257929,3297.0383080897736,43
2025-05-08,dp_closed,0.8,36227.3092303665,2815.2644748342755,61598.20524257929,3297.0383080897736,43
2025-05-09,greedy_closed,0.8,14664.976811030327,2953.7573813698946,31122.901160082518,3416.9821790058536,0
2025-05-09,dp_fixed,0.8,14664.976811030327,2953.7573813698946,31122.901160082518,3416.9821790058536,39
2025-05-09,dp_closed,0.8,14664.976811030327,2953.7573813698946,31122.901160082518,3416.9821790058536,39
2025-05-10,greedy_closed,0.8,14469.04753165216,2717.2860105790996,30461.685580049398,3174.4551823125553,0
2025-05-10,dp_fixed,0.8,14469.04753165216,2717.2860105790996,30461.685580049398,3174.4551823125553,40
2025-05-10,dp_closed,0.8,14469.04753165216,2717.2860105790996,30461.685580049398,3174.4551823125553,40
2025-05-11,greedy_closed,0.8,35576.47998850809,2674.1849922021993,60565.25672302347,3128.644897457446,0
2025-05-11,dp_fixed,0.8,35576.47998850809,2674.1849922021993,60565.25672302347,3128.644897457446,43
2025-05-11,dp_closed,0.8,35576.47998850809,2674.1849922021993,60565.25672302347,3128.644897457446,43
2025-05-12,greedy_closed,0.8,36179.13158255171,2742.019100753175,61938.63299449418,3199.522372344405,0
2025-05-12,dp_fixed,0.8,36179.13158255171,2742.019100753175,61938.63299449418,3199.522372344405,43
2025-05-12,dp_closed,0.8,36179.13158255171,2742.019100753175,61938.63299449418,3199.522372344405,43
2025-05-13,greedy_closed,0.8,35692.529573460866,2774.4238491563706,60793.17802884966,3237.198526056783,0
2025-05-13,dp_fixed,0.8,35692.529573460866,2774.4238491563706,60793.17802884966,3237.198526056783,51
2025-05-13,dp_closed,0.8,35692.529573460866,2774.4238491563706,60793.17802884966,3237.198526056783,51
2025-05-14,greedy_closed,0.8,35784.95800069277,2717.681067053394,61032.37885468424,3188.17146817909,0
2025-05-14,dp_fixed,0.8,35784.95800069277,2717.681067053394,61032.37885468424,3188.17146817909,53
2025-05-14,dp_closed,0.8,35784.95800069277,2717.681067053394,61032.37885468424,3188.17146817909,53
2025-05-15,greedy_closed,0.8,36150.91511215351,2674.2307749851666,61165.46823167508,3120.4389186552817,0
2025-05-15,dp_fixed,0.8,36150.91511215351,2674.2307749851666,61165.46823167508,3120.4389186552817,51
2025-05-15,dp_closed,0.8,36150.91511215351,2674.2307749851666,61165.46823167508,3120.4389186552817,51
2025-05-16,greedy_closed,0.8,14288.303744624394,2705.2572350755963,29828.525002000188,3151.4075337153904,0
2025-05-16,dp_fixed,0.8,14288.303744624394,2705.2572350755963,29828.525002000188,3151.4075337153904,41
2025-05-16,dp_closed,0.8,14288.303744624394,2705.2572350755963,29828.525002000188,3151.4075337153904,41
2025-05-17,greedy_closed,0.8,14358.216088563895,2613.434271410136,29982.669617106956,3050.3117574209546,0
2025-05-17,dp_fixed,0.8,14358.216088563895,2613.434271410136,29982.669617106956,3050.3117574209546,42
2025-05-17,dp_closed,0.8,14358.216088563895,2613.434271410136,29982.669617106956,3050.3117574209546,42
2025-05-18,greedy_closed,0.8,35233.93689790837,2617.0914715850486,59682.91646998858,3043.9293874209525,0
2025-05-18,dp_fixed,0.8,35233.93689790837,2617.0914715850486,59682.91646998858,3043.9293874209525,48
2025-05-18,dp_closed,0.8,35233.93689790837,2617.0914715850486,59682.91646998858,3043.9293874209525,48
2025-05-19,greedy_closed,0.8,34992.60713733497,2670.609501933848,59362.040352411925,3128.120273714286,0
2025-05-19,dp_fixed,0.8,34992.60713733497,2670.609501933848,59362.040352411925,3128.120273714286,53
2025-05-19,dp_closed,0.8,34992.60713733497,2670.609501933848,59362.040352411925,3128.120273714286,53
2025-05-20,greedy_closed,0.8,34632.33410205781,2697.500819629049,58686.10024733601,3141.964934190477,0
2025-05-20,dp_fixed,0.8,34632.33410205781,2697.500819629049,58686.10024733601,3141.964934190477,54
2025-05-20,dp_closed,0.8,34632.33410205781,2697.500819629049,58686.10024733601,3141.964934190477,54
2025-05-21,greedy_closed,0.8,35106.08462147623,2740.3152338156806,59742.84084242817,3173.0973839772287,0
2025-05-21,dp_fixed,0.8,35106.08462147623,2740.3152338156806,59742.84084242817,3173.0973839772287,53
2025-05-21,dp_closed,0.8,35106.08462147623,2740.3152338156806,59742.84084242817,3173.0973839772287,53
2025-05-22,greedy_closed,0.8,35372.737555947446,2776.4273711282417,59560.3748289478,3222.5543154057996,0
2025-05-22,dp_fixed,0.8,35372.737555947446,2776.4273711282417,59560.3748289478,3222.5543154057996,52
2025-05-22,dp_closed,0.8,35372.737555947446,2776.4273711282417,59560.3748289478,3222.5543154057996,52
2025-05-23,greedy_closed,0.8,14329.00117516609,2762.440670537996,29741.423942602614,3188.0373680062694,0
2025-05-23,dp_fixed,0.8,14329.00117516609,2762.440670537996,29741.423942602614,3188.0373680062694,40
2025-05-23,dp_closed,0.8,14329.00117516609,2762.440670537996,29741.423942602614,3188.0373680062694,40
2025-05-24,greedy_closed,0.8,14527.494311168128,2722.0784864563257,30020.354745684628,3145.7273749296064,0
2025-05-24,dp_fixed,0.8,14527.494311168128,2722.0784864563257,30020.354745684628,3145.7273749296064,39
2025-05-24,dp_closed,0.8,14527.494311168128,2722.0784864563257,30020.354745684628,3145.7273749296064,39
2025-05-25,greedy_closed,0.8,34822.18807310049,2681.179812549812,58525.08726601035,3067.5786639772273,0
2025-05-25,dp_fixed,0.8,34822.18807310049,2681.179812549812,58525.08726601035,3067.5786639772273,58
2025-05-25,dp_closed,0.8,34822.18807310049,2681.179812549812,58525.08726601035,3067.5786639772273,58
2025-05-26,greedy_closed,0.8,34608.99008890143,2707.034392221546,58025.130043102305,3096.1725246438946,0
2025-05-26,dp_fixed,0.8,34608.99008890143,2707.034392221546,58025.130043102305,3096.1725246438946,56
2025-05-26,dp_closed,0.8,34608.99008890143,2707.034392221546,58025.130043102305,3096.1725246438946,56
2025-05-27,greedy_closed,0.8,35327.05203542928,2776.8607209087863,59575.96215410237,3186.8255899060705,0
2025-05-27,dp_fixed,0.8,35327.05203542928,2776.8607209087863,59575.96215410237,3186.8255899060705,56
2025-05-27,dp_closed,0.8,35327.05203542928,2776.8607209087863,59575.96215410237,3186.8255899060705,56
2025-05-28,greedy_closed,0.8,34970.09144960734,2713.6367476099026,58702.03188955306,3112.1805413166744,0
2025-05-28,dp_fixed,0.8,34970.09144960734,2713.6367476099026,58702.03188955306,3112.1805413166744,56
2025-05-28,dp_closed,0.8,34970.09144960734,2713.6367476099026,58702.03188955306,3112.1805413166744,56
2025-05-29,greedy_closed,0.8,35202.2124408519,2608.349837028963,58730.33570755749,3038.6636790245375,0
2025-05-29,dp_fixed,0.8,35202.2124408519,2608.349837028963,58730.33570755749,3038.6636790245375,59
2025-05-29,dp_closed,0.8,35202.2124408519,2608.349837028963,58730.33570755749,3038.6636790245375,59
2025-05-30,greedy_closed,0.8,14769.405082857815,2675.308435453613,30292.081311616468,3099.5628605770225,0
2025-05-30,dp_fixed,0.8,14769.405082857815,2675.308435453613,30292.081311616468,3099.5628605770225,40
2025-05-30,dp_closed,0.8,14769.405082857815,2675.308435453613,30292.081311616468,3099.5628605770225,40
2025-05-31,greedy_closed,0.8,15340.467699010263,2650.276272069147,31345.616644961345,3059.0245248979736,0
2025-05-31,dp_fixed,0.8,15340.467699010263,2650.276272069147,31345.616644961345,3059.0245248979736,40
2025-05-31,dp_closed,0.8,15340.467699010263,2650.276272069147,31345.616644961345,3059.0245248979736,40
2025-06-01,greedy_closed,0.8,36242.566615914315,2514.5095526756645,60766.65000466151,2918.8101863007305,0
2025-06-01,dp_fixed,0.8,36242.566615914315,2514.5095526756645,60766.65000466151,2918.8101863007305,59
2025-06-01,dp_closed,0.8,36242.566615914315,2514.5095526756645,60766.65000466151,2918.8101863007305,59
2025-06-02,greedy_closed,0.8,38143.33537206592,2718.5306274856457,65214.73938457038,3131.4417099064895,0
2025-06-02,dp_fixed,0.8,38143.33537206592,2718.5306274856457,65214.73938457038,3131.4417099064895,45
2025-06-02,dp_closed,0.8,38143.33537206592,2718.5306274856457,65214.73938457038,3131.4417099064895,45
2025-06-03,greedy_closed,0.8,39046.914815980614,2984.336489319625,66811.24343483004,3422.644918948057,0
2025-06-03,dp_fixed,0.8,39046.914815980614,2984.336489319625,66811.24343483004,3422.644918948057,48
2025-06-03,dp_closed,0.8,39046.914815980614,2984.336489319625,66811.24343483004,3422.644918948057,48
2025-06-04,greedy_closed,0.8,40312.233545974064,3419.2003698925078,68716.23840793624,3854.2996108285934,0
2025-06-04,dp_fixed,0.8,40312.233545974064,3419.2003698925078,68716.23840793624,3854.2996108285934,61
2025-06-04,dp_closed,0.8,40312.233545974064,3419.2003698925078,68716.23840793624,3854.2996108285934,61
2025-06-05,greedy_closed,0.8,42209.823633887,3563.0341753843577,71472.8327120581,4000.5944280115887,0
2025-06-05,dp_fixed,0.8,42209.823633887,3563.0341753843577,71472.8327120581,4000.5944280115887,60
2025-06-05,dp_closed,0.8,42209.823633887,3563.0341753843577,71472.8327120581,4000.5944280115887,60
2025-06-06,greedy_closed,0.8,18082.92215009995,4163.273583121099,36396.57492264083,4506.443923090046,0
2025-06-06,dp_fixed,0.8,18082.92215009995,4163.273583121099,36396.57492264083,4506.443923090046,44
2025-06-06,dp_closed,0.8,18082.92215009995,4163.273583121099,36396.57492264083,4506.443923090046,44
2025-06-07,greedy_closed,0.8,19378.883849722057,4096.10578295562,38170.519059239086,4519.838733755414,0
2025-06-07,dp_fixed,0.8,19378.883849722057,4096.10578295562,38170.519059239086,4519.838733755414,40
2025-06-07,dp_closed,0.8,19378.883849722057,4096.10578295562,38170.519059239086,4519.838733755414,40
2025-06-08,greedy_closed,0.8,50787.25572024791,4003.1166223796613,83898.17578235408,4491.595329706672,0
2025-06-08,dp_fixed,0.8,50787.25572024791,4003.1166223796613,83898.17578235408,4491.595329706672,42
2025-06-08,dp_closed,0.8,50787.25572024791,4003.1166223796613,83898.17578235408,4491.595329706672,42
2025-06-09,greedy_closed,0.8,49418.88674395995,4042.8686646337,81589.45796206176,4535.805128754291,0
2025-06-09,dp_fixed,0.8,49418.88674395995,4042.8686646337,81589.45796206176,4535.805128754291,43
2025-06-09,dp_closed,0.8,49418.88674395995,4042.8686646337,81589.45796206176,4535.805128754291,43
2025-06-10,greedy_closed,0.8,50060.323920616174,4118.2534445712245,82824.79307226457,4628.498344944767,0
2025-06-10,dp_fixed,0.8,50060.323920616174,4118.2534445712245,82824.79307226457,4628.498344944767,43
2025-06-10,dp_closed,0.8,50060.323920616174,4118.2534445712245,82824.79307226457,4628.498344944767,43
2025-06-11,greedy_closed,0.8,50213.39601095406,4069.2921882657593,83006.0119330982,4588.068773376126,0
2025-06-11,dp_fixed,0.8,50213.39601095406,4069.2921882657593,83006.0119330982,4588.068773376126,43
2025-06-11,dp_closed,0.8,50213.39601095406,4069.2921882657593,83006.0119330982,4588.068773376126,43
2025-06-12,greedy_closed,0.8,51190.72150674159,4108.681295067645,84166.26100046912,4635.471630328506,0
2025-06-12,dp_fixed,0.8,51190.72150674159,4108.681295067645,84166.26100046912,4635.471630328506,39
2025-06-12,dp_closed,0.8,51190.72150674159,4108.681295067645,84166.26100046912,4635.471630328506,39
2025-06-13,greedy_closed,0.8,20449.893147523733,4148.479483649179,39002.56157924258,4682.265854711362,0
2025-06-13,dp_fixed,0.8,20449.893147523733,4148.479483649179,39002.56157924258,4682.265854711362,49
2025-06-13,dp_closed,0.8,20449.893147523733,4148.479483649179,39002.56157924258,4682.265854711362,49
2025-06-14,greedy_closed,0.8,20603.365021007237,4132.0071490885,39332.543684358185,4673.140479670799,0
2025-06-14,dp_fixed,0.8,20603.365021007237,4132.0071490885,39332.543684358185,4673.140479670799,53
2025-06-14,dp_closed,0.8,20603.365021007237,4132.0071490885,39332.543684358185,4673.140479670799,53
2025-06-15,greedy_closed,0.8,52166.48814451812,4129.525187523237,85529.5445809372,4670.961731282792,0
2025-06-15,dp_fixed,0.8,52166.48814451812,4129.525187523237,85529.5445809372,4670.961731282792,42
2025-06-15,dp_closed,0.8,52166.48814451812,4129.525187523237,85529.5445809372,4670.961731282792,42
2025-06-16,greedy_closed,0.8,52283.247909801095,4107.193133691886,85360.63908402735,4653.20011778872,0
2025-06-16,dp_fixed,0.8,52283.247909801095,4107.193133691886,85360.63908402735,4653.20011778872,44
2025-06-16,dp_closed,0.8,52283.247909801095,4107.193133691886,85360.63908402735,4653.20011778872,44
2025-06-17,greedy_closed,0.8,52586.39639794541,4107.5695294434245,85698.66438409005,4653.789087082521,0
2025-06-17,dp_fixed,0.8,52586.39639794541,4107.5695294434245,85698.66438409005,4653.789087082521,45
2025-06-17,dp_closed,0.8,52586.39639794541,4107.5695294434245,85698.66438409005,4653.789087082521,45
2025-06-18,greedy_closed,0.8,53119.20744444165,4122.095971559812,86815.31707552988,4669.085183730333,0
2025-06-18,dp_fixed,0.8,53119.20744444165,4122.095971559812,86815.31707552988,4669.085183730333,46
2025-06-18,dp_closed,0.8,53119.20744444165,4122.095971559812,86815.31707552988,4669.085183730333,46
2025-06-19,greedy_closed,0.8,52424.81065284729,4118.607534628954,85589.72684125832,4669.595713539858,0
2025-06-19,dp_fixed,0.8,52424.81065284729,4118.607534628954,85589.72684125832,4669.595713539858,47
2025-06-19,dp_closed,0.8,52424.81065284729,4118.607534628954,85589.72684125832,4669.595713539858,47
2025-06-20,greedy_closed,0.8,20988.217654698743,4068.5932542041364,39343.03274494535,4612.163812306057,0
2025-06-20,dp_fixed,0.8,20988.217654698743,4068.5932542041364,39343.03274494535,4612.163812306057,50
2025-06-20,dp_closed,0.8,20988.217654698743,4068.5932542041364,39343.03274494535,4612.163812306057,50
2025-06-21,greedy_closed,0.8,20991.438073860296,4057.2654056163365,39391.33866186334,4593.658528782247,0
2025-06-21,dp_fixed,0.8,20991.438073860296,4057.2654056163365,39391.33866186334,4593.658528782247,52
2025-06-21,dp_closed,0.8,20991.438073860296,4057.2654056163365,39391.33866186334,4593.658528782247,52
2025-06-22,greedy_closed,0.8,52201.96019066043,4052.31459171165,85062.09016043849,4571.224016401295,0
2025-06-22,dp_fixed,0.8,52201.96019066043,4052.31459171165,85062.09016043849,4571.224016401295,46
2025-06-22,dp_closed,0.8,52201.96019066043,4052.31459171165,85062.09016043849,4571.224016401295,46
2025-06-23,greedy_closed,0.8,51750.55493261876,4052.846715666492,84390.28095571267,4585.2362693384375,0
2025-06-23,dp_fixed,0.8,51750.55493261876,4052.846715666492,84390.28095571267,4585.2362693384375,46
2025-06-23,dp_closed,0.8,51750.55493261876,4052.846715666492,84390.28095571267,4585.2362693384375,46
2025-06-24,greedy_closed,0.8,51294.04068006332,4069.6044414857593,83744.1436089948,4610.875954005104,0
2025-06-24,dp_fixed,0.8,51294.04068006332,4069.6044414857593,83744.1436089948,4610.875954005104,46
2025-06-24,dp_closed,0.8,51294.04068006332,4069.6044414857593,83744.1436089948,4610.875954005104,46
2025-06-25,greedy_closed,0.8,51567.856773427266,4123.370593165227,84401.7111960533,4676.299432957487,0
2025-06-25,dp_fixed,0.8,51567.856773427266,4123.370593165227,84401.7111960533,4676.299432957487,45
2025-06-25,dp_closed,0.8,51567.856773427266,4123.370593165227,84401.7111960533,4676.299432957487,45
2025-06-26,greedy_closed,0.8,51767.57822718391,3902.5210046168504,84211.71386535063,4471.757383048635,0
2025-06-26,dp_fixed,0.8,51767.57822718391,3902.5210046168504,84211.71386535063,4471.757383048635,46
2025-06-26,dp_closed,0.8,51767.57822718391,3902.5210046168504,84211.71386535063,4471.757383048635,46
2025-06-27,greedy_closed,0.8,21125.201876053277,3905.0328953296794,39228.339487944315,4459.535997970959,0
2025-06-27,dp_fixed,0.8,21125.201876053277,3905.0328953296794,39228.339487944315,4459.535997970959,51
2025-06-27,dp_closed,0.8,21125.201876053277,3905.0328953296794,39228.339487944315,4459.535997970959,51
2025-06-28,greedy_closed,0.8,21242.049253622128,3834.9896046312488,39589.41398046723,4366.076184188633,0
2025-06-28,dp_fixed,0.8,21242.049253622128,3834.9896046312488,39589.41398046723,4366.076184188633,50
2025-06-28,dp_closed,0.8,21242.049253622128,3834.9896046312488,39589.41398046723,4366.076184188633,50
2025-06-29,greedy_closed,0.8,53053.90994028875,3673.2896833198106,85667.68112197748,4189.625923434268,0
2025-06-29,dp_fixed,0.8,53053.90994028875,3673.2896833198106,85667.68112197748,4189.625923434268,48
2025-06-29,dp_closed,0.8,53053.90994028875,3673.2896833198106,85667.68112197748,4189.625923434268,48
2025-06-30,greedy_closed,0.8,53118.799593113225,3671.639976083009,85667.53328751057,4174.0686610038365,0
2025-06-30,dp_fixed,0.8,53118.799593113225,3671.639976083009,85667.53328751057,4174.0686610038365,47
2025-06-30,dp_closed,0.8,53118.799593113225,3671.639976083009,85667.53328751057,4174.0686610038365,47
2025-07-01,greedy_closed,0.8,53389.406503875565,3710.539574085063,86154.97577951402,4208.575423147187,0
2025-07-01,dp_fixed,0.8,53389.406503875565,3710.539574085063,86154.97577951402,4208.575423147187,48
2025-07-01,dp_closed,0.8,53389.406503875565,3710.539574085063,86154.97577951402,4208.575423147187,48
2025-07-02,greedy_closed,0.8,52591.09862152771,3169.6422336245214,85659.54230745218,3725.3512339765302,0
2025-07-02,dp_fixed,0.8,52591.09862152771,3169.6422336245214,85659.54230745218,3725.3512339765302,45
2025-07-02,dp_closed,0.8,52591.09862152771,3169.6422336245214,85659.54230745218,3725.3512339765302,45
2025-07-03,greedy_closed,0.8,51054.595057647144,2789.4859779705557,82669.00640183492,3354.101201448482,0
2025-07-03,dp_fixed,0.8,51054.595057647144,2789.4859779705557,82669.00640183492,3354.101201448482,55
2025-07-03,dp_closed,0.8,51054.595057647144,2789.4859779705557,82669.00640183492,3354.101201448482,55
2025-07-04,greedy_closed,0.8,22932.501996321327,2728.0632274276004,42097.1724135836,3308.5868528571436,0
2025-07-04,dp_fixed,0.8,22932.501996321327,2728.0632274276004,42097.1724135836,3308.5868528571436,46
2025-07-04,dp_closed,0.8,22932.501996321327,2728.0632274276004,42097.1724135836,3308.5868528571436,46
2025-07-05,greedy_closed,0.8,22790.531362474954,2610.597105802769,41812.12002047516,3192.1413434584374,0
2025-07-05,dp_fixed,0.8,22790.531362474954,2610.597105802769,41812.12002047516,3192.1413434584374,45
2025-07-05,dp_closed,0.8,22790.531362474954,2610.597105802769,41812.12002047516,3192.1413434584374,45
2025-07-06,greedy_closed,0.8,49820.79883768231,2482.533747699811,80322.31255739677,3070.107100094501,0
2025-07-06,dp_fixed,0.8,49820.79883768231,2482.533747699811,80322.31255739677,3070.107100094501,54
2025-07-06,dp_closed,0.8,49820.79883768231,2482.533747699811,80322.31255739677,3070.107100094501,54
2025-07-07,greedy_closed,0.8,49412.63053588469,2536.0736977680854,79568.38792323094,3087.9273036096915,0
2025-07-07,dp_fixed,0.8,49412.63053588469,2536.0736977680854,79568.38792323094,3087.9273036096915,55
2025-07-07,dp_closed,0.8,49412.63053588469,2536.0736977680854,79568.38792323094,3087.9273036096915,55
2025-07-08,greedy_closed,0.8,49406.57888893352,2497.0714513535468,79208.01845017645,3060.4450229154863,0
2025-07-08,dp_fixed,0.8,49406.57888893352,2497.0714513535468,79208.01845017645,3060.4450229154863,57
2025-07-08,dp_closed,0.8,49406.57888893352,2497.0714513535468,79208.01845017645,3060.4450229154863,57
2025-07-09,greedy_closed,0.8,49580.99383479079,2587.61855935324,79545.72936822352,3147.7561911283015,0
2025-07-09,dp_fixed,0.8,49580.99383479079,2587.61855935324,79545.72936822352,3147.7561911283015,52
2025-07-09,dp_closed,0.8,49580.99383479079,2587.61855935324,79545.72936822352,3147.7561911283015,52
2025-07-10,greedy_closed,0.8,49845.86037779096,2633.5940459039684,79264.37195786365,3189.9183057673463,0
2025-07-10,dp_fixed,0.8,49845.86037779096,2633.5940459039684,79264.37195786365,3189.9183057673463,61
2025-07-10,dp_closed,0.8,49845.86037779096,2633.5940459039684,79264.37195786365,3189.9183057673463,61
2025-07-11,greedy_closed,0.8,25091.544620542645,2660.4968451692375,44439.36271494729,3201.216298152977,0
2025-07-11,dp_fixed,0.8,25091.544620542645,2660.4968451692375,44439.36271494729,3201.216298152977,39
2025-07-11,dp_closed,0.8,25091.544620542645,2660.4968451692375,44439.36271494729,3201.216298152977,39
2025-07-12,greedy_closed,0.8,25288.042806712998,2643.3895384500447,45014.91739200578,3179.026649038342,0
2025-07-12,dp_fixed,0.8,25288.042806712998,2643.3895384500447,45014.91739200578,3179.026649038342,39
2025-07-12,dp_closed,0.8,25288.042806712998,2643.3895384500447,45014.91739200578,3179.026649038342,39
2025-07-13,greedy_closed,0.8,49915.797935853174,2644.38456077461,80032.74312943962,3199.426532978376,0
2025-07-13,dp_fixed,0.8,49915.797935853174,2644.38456077461,80032.74312943962,3199.426532978376,47
2025-07-13,dp_closed,0.8,49915.797935853174,2644.38456077461,80032.74312943962,3199.426532978376,47
2025-07-14,greedy_closed,0.8,48862.95585858154,2658.452619450386,78331.71895926568,3213.6686343252127,0
2025-07-14,dp_fixed,0.8,48862.95585858154,2658.452619450386,78331.71895926568,3213.6686343252127,52
2025-07-14,dp_closed,0.8,48862.95585858154,2658.452619450386,78331.71895926568,3213.6686343252127,52
2025-07-15,greedy_closed,0.8,50893.01053894307,2642.7575170336327,81229.87880848843,3177.162353113167,0
2025-07-15,dp_fixed,0.8,50893.01053894307,2642.7575170336327,81229.87880848843,3177.162353113167,52
2025-07-15,dp_closed,0.8,50893.01053894307,2642.7575170336327,81229.87880848843,3177.162353113167,52
2025-07-16,greedy_closed,0.8,49778.171936324055,2647.86860339981,79155.75662317936,3221.8801704903544,0
2025-07-16,dp_fixed,0.8,49778.171936324055,2647.86860339981,79155.75662317936,3221.8801704903544,67
2025-07-16,dp_closed,0.8,49778.171936324055,2647.86860339981,79155.75662317936,3221.8801704903544,67
2025-07-17,greedy_closed,0.8,50005.23000173497,2704.9495217368176,79375.85110146672,3308.2969012068725,0
2025-07-17,dp_fixed,0.8,50005.23000173497,2704.9495217368176,79375.85110146672,3308.2969012068725,64
2025-07-17,dp_closed,0.8,50005.23000173497,2704.9495217368176,79375.85110146672,3308.2969012068725,64
2025-07-18,greedy_closed,0.8,26003.81710643478,2684.8333609512683,45707.14230333658,3292.39870636228,0
2025-07-18,dp_fixed,0.8,26003.81710643478,2684.8333609512683,45707.14230333658,3292.39870636228,38
2025-07-18,dp_closed,0.8,26003.81710643478,2684.8333609512683,45707.14230333658,3292.39870636228,38
2025-07-19,greedy_closed,0.8,26001.97086671781,2683.7945164239372,45829.01393518324,3308.0320161918044,0
2025-07-19,dp_fixed,0.8,26001.97086671781,2683.7945164239372,45829.01393518324,3308.0320161918044,39
2025-07-19,dp_closed,0.8,26001.97086671781,2683.7945164239372,45829.01393518324,3308.0320161918044,39
2025-07-20,greedy_closed,0.8,50037.444073146646,2738.4799985750133,79649.62492284774,3378.915336477519,0
2025-07-20,dp_fixed,0.8,50037.444073146646,2738.4799985750133,79649.62492284774,3378.915336477519,61
2025-07-20,dp_closed,0.8,50037.444073146646,2738.4799985750133,79649.62492284774,3378.915336477519,61
2025-07-21,greedy_closed,0.8,50243.04295550121,2802.2338065347603,80004.04218587959,3470.7483548233668,0
2025-07-21,dp_fixed,0.8,50243.04295550121,2802.2338065347603,80004.04218587959,3470.7483548233668,70
2025-07-21,dp_closed,0.8,50243.04295550121,2802.2338065347603,80004.04218587959,3470.7483548233668,70
2025-07-22,greedy_closed,0.8,52727.5639429478,2847.4660412689104,83593.0944097453,3541.9848221627503,0
2025-07-22,dp_fixed,0.8,52727.5639429478,2847.4660412689104,83593.0944097453,3541.9848221627503,67
2025-07-22,dp_closed,0.8,52727.5639429478,2847.4660412689104,83593.0944097453,3541.9848221627503,67
2025-07-23,greedy_closed,0.8,52381.367068504085,2841.785074871568,82754.34003331568,3523.3161432103707,0
2025-07-23,dp_fixed,0.8,52381.367068504085,2841.785074871568,82754.34003331568,3523.3161432103707,64
2025-07-23,dp_closed,0.8,52381.367068504085,2841.785074871568,82754.34003331568,3523.3161432103707,64
2025-07-24,greedy_closed,0.8,52995.83236631277,2866.492423718019,83359.28066365088,3552.578298005197,0
2025-07-24,dp_fixed,0.8,52995.83236631277,2866.492423718019,83359.28066365088,3552.578298005197,62
2025-07-24,dp_closed,0.8,52995.83236631277,2866.492423718019,83359.28066365088,3552.578298005197,62
2025-07-25,greedy_closed,0.8,26989.45642250022,2834.276106325601,46985.57995127159,3513.2382405296307,0
2025-07-25,dp_fixed,0.8,26989.45642250022,2834.276106325601,46985.57995127159,3513.2382405296307,40
2025-07-25,dp_closed,0.8,26989.45642250022,2834.276106325601,46985.57995127159,3513.2382405296307,40
2025-07-26,greedy_closed,0.8,27129.802142187218,2841.691500757785,47354.58303204193,3549.836964080905,0
2025-07-26,dp_fixed,0.8,27129.802142187218,2841.691500757785,47354.58303204193,3549.836964080905,40
2025-07-26,dp_closed,0.8,27129.802142187218,2841.691500757785,47354.58303204193,3549.836964080905,40
2025-07-27,greedy_closed,0.8,52147.72633010667,2871.1632389112133,82824.04348719472,3603.5959608428093,0
2025-07-27,dp_fixed,0.8,52147.72633010667,2871.1632389112133,82824.04348719472,3603.5959608428093,59
2025-07-27,dp_closed,0.8,52147.72633010667,2871.1632389112133,82824.04348719472,3603.5959608428093,59
2025-07-28,greedy_closed,0.8,52487.88985913388,2891.827247513853,83186.63627832895,3632.7581242274073,0
2025-07-28,dp_fixed,0.8,52487.88985913388,2891.827247513853,83186.63627832895,3632.7581242274073,59
2025-07-28,dp_closed,0.8,52487.88985913388,2891.827247513853,83186.63627832895,3632.7581242274073,59
2025-07-29,greedy_closed,0.8,55285.62317964468,2903.2097202670975,87456.4020211594,3652.183573137195,0
2025-07-29,dp_fixed,0.8,55285.62317964468,2903.2097202670975,87456.4020211594,3652.183573137195,59
2025-07-29,dp_closed,0.8,55285.62317964468,2903.2097202670975,87456.4020211594,3652.183573137195,59
