date,days,purchase_kwh,emergency_kwh,actual_grid_kwh,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,charge_kwh,discharge_kwh,curtailment_kwh,emergency_intervals,emergency_days,emergency_while_charging_kwh,emergency_while_charging_intervals,waste_while_discharging_kwh,soc_start_kwh,soc_end_kwh,v2b_total_cost_yuan,difference_vs_v2b_yuan
2025-04-16,1,63411.125760508185,686.2529867115965,64097.37874721978,37514.99269662666,2296.382156023471,39811.37485265013,21025.77977854345,17030.881620620192,4322.888639296522,34,1,380.9173123202289,12,1304.6964801468234,6000.0,6000.0,39811.37485265013,0.0
2025-04-17,1,62256.96071154632,245.30616654728897,62502.266878093615,36966.33890468173,1007.6335525183515,37973.972457200085,20585.885186553365,16674.567001108226,5722.606342648471,22,1,87.70618754441197,4,1463.2399191857958,6000.0,6000.000000000001,38147.46664981432,-173.49419261423463
2025-04-18,1,28662.487320280867,206.1244433139699,28868.611763594836,14293.79014826796,614.5453143156444,14908.335462583605,15999.999999999996,12960.0,19474.494580261504,17,1,25.620533403831246,2,1120.4284981839717,6000.000000000001,6000.000000000002,14908.335462583605,0.0
2025-04-19,1,28533.749621708685,486.17320215911906,29019.922823867804,14225.318389728776,1542.5031452539106,15767.821534982688,15999.999999999998,12960.0,19195.243573867803,15,1,253.35223813095718,5,981.5500406153066,6000.000000000002,6000.000000000002,15006.899477751194,760.9220572314935
2025-04-20,1,61814.73144195273,427.59234254702164,62242.32378449976,36548.49811525392,1727.2149336109128,38275.713048864825,20799.793660230516,16847.83286478672,6332.618105722624,24,1,64.77981981470673,6,1356.379918589851,6000.000000000002,6000.0,38313.027304504125,-37.31425563929952
2025-04-21,1,61589.531866203506,308.5708652388471,61898.102731442355,36315.87940651167,1029.9796580141142,37345.85906452578,20794.781109318203,16843.772698547742,9430.18393733856,25,1,57.65247826875704,5,2413.2878593630744,6000.0,6000.0,37345.85906452578,0.0
2025-04-22,1,60953.583801929075,619.312023375256,61572.89582530433,36205.6530132423,1961.9543799257012,38167.607393168,20491.073564810464,16597.769587496474,5526.662531323673,29,1,262.1657949363632,9,1778.4006763436912,6000.0,6000.000000000001,38167.607393168,0.0
2025-04-23,1,61523.6354042007,334.8755860601962,61858.5109902609,36329.427489072215,1110.449645876901,37439.877134949114,20536.880915142927,16634.87354126577,6556.586899717072,23,1,159.7838072349751,10,2367.1397019062683,6000.000000000001,6000.0,37439.877134949114,0.0
2025-04-24,1,60416.68709625399,119.22688756979267,60535.91398382378,35772.48391665235,524.9606332868234,36297.44454993917,20479.799853269014,16588.637881147893,9554.645311702667,17,1,21.23249147632218,3,3040.4333311272153,6000.0,6000.0,36297.44454993917,0.0
2025-04-25,1,27609.05705109131,420.6514506955782,28029.70850178689,13512.90539978285,1420.2407182657698,14933.14611804862,16000.000000000002,12960.0,22989.350851786887,20,1,324.9123664344917,10,1050.474134540258,6000.0,6000.0,14228.583221304765,704.5628967438552
2025-04-26,1,27464.525024154496,386.38047493279157,27850.905499087286,13436.557084945183,1426.9641593391223,14863.521244284306,16000.000000000002,12960.0,24740.711865753954,26,1,95.15109882409342,6,1123.281164397572,6000.0,6000.0,14974.064505436127,-110.54326115182084
2025-04-27,1,57323.340456883816,1103.9943766501199,58427.33483353393,33825.8140944689,4665.244043835497,38491.0581383044,20252.244982083164,16404.318435487367,6005.9371036048005,36,1,95.2097804541911,4,909.3224923909163,6000.0,6000.0,38491.05813830441,-1.4551915228366852e-11
2025-04-28,1,57415.79763243956,5530.874262062678,62946.67189450224,33980.90881125893,20286.847755928684,54267.756567187615,20254.38417568867,16406.05118230782,2476.3715844547182,64,1,4315.060128282858,36,1018.1110804899097,6000.0,6000.0,54267.756567187615,0.0
2025-04-29,1,59288.18134961121,579.4063838822794,59867.587733493485,35067.50839869186,2442.2592291494375,37509.7676278413,19667.575147246243,15930.735869269456,8697.534738850038,18,1,3.5413177786554115,3,2832.3886226853174,6000.0,6000.0,37509.7676278413,0.0
2025-04-30,1,58984.08433914275,934.2283360780573,59918.312675220805,34954.26486935503,3211.933957460941,38166.19882681597,19502.869099057356,15797.323970236459,7955.913113066573,34,1,663.237669968795,15,2462.3085254582375,6000.0,6000.000000000002,38166.19882681597,0.0
2025-05-01,1,58568.23502587691,2702.2500558362967,61270.4850817132,34855.287503036925,12738.352066674699,47593.639569711624,19399.276279716312,15713.413786570216,6573.243788567106,61,1,436.08564953941345,9,503.917025215724,6000.000000000002,6000.0,47075.38071177381,518.2588579378134
2025-05-02,1,27554.395030188185,3245.288466141221,30799.683496329406,13640.197259090557,14417.959388557174,28058.15664764773,16000.0,12959.999999999998,13469.36341299607,73,1,1143.6080134040194,21,120.69036120072187,6000.0,6000.000000000002,28058.15664764773,0.0
2025-05-03,1,28301.8861547901,1403.3150529966354,29705.201207786737,14176.272199410381,7080.584214520733,21256.856413931113,16000.0,12960.000000000002,17798.029557786736,37,1,130.82628152670395,4,418.67304772244495,6000.000000000002,6000.000000000002,21172.501286726518,84.35512720459519
