date,phase,horizon_hours,horizon_objective_yuan,horizon_planned_cost_yuan,first_day_planned_cost_yuan,horizon_final_soc_kwh,first_day_end_soc_kwh,seconds,objective_error
2025-07-09,evaluation,48,111947.20443046291,105379.0856934899,54288.251620787385,1200.0000000000036,8550.0,0.04143449998809956,8.731149137020111e-11
2025-07-10,evaluation,48,83869.79685305797,79239.3282283236,52579.739194660375,1200.0000000000018,3180.8144158400128,0.03785620001144707,5.820766091346741e-11
2025-07-11,evaluation,48,57102.9509138297,54470.525462050355,27723.122819371085,1200.0000000000068,3232.5602851816357,0.0311476000060793,7.275957614183426e-12
2025-07-12,evaluation,48,84765.22177685508,81114.47034690654,30362.700319350453,1200.0000000000014,8549.999999999998,0.031028400000650436,1.4551915228366852e-11
2025-07-13,evaluation,48,111497.16696814838,105933.97945157971,54692.59261886802,1199.9999999999982,8550.0,0.032680700009223074,1.0186340659856796e-10
2025-07-14,evaluation,48,114016.17718805751,108108.32096817042,54395.81494420084,1199.9999999999945,8550.0,0.031150399998296052,5.820766091346741e-11
2025-07-15,evaluation,48,116673.6706712658,110677.2585027673,57608.928467945734,1200.0,8550.0,0.031305800017435104,2.473825588822365e-10
2025-07-16,evaluation,48,115933.02062161974,109962.40339108312,56823.31669772428,1200.0000000000045,8550.000000000004,0.030062800011364743,2.0372681319713593e-10
2025-07-17,evaluation,48,87112.22598100622,82956.22040037224,54639.091149433734,1199.999999999999,3566.297532672428,0.028776300023309886,1.1641532182693481e-10
2025-07-18,evaluation,48,60342.597996617806,57800.246751770435,29615.766699759148,1199.9999999999945,3538.0219975226487,0.02669990001595579,5.093170329928398e-11
2025-07-19,evaluation,48,88530.29412039847,84225.32096219814,31756.88209519799,1200.0000000000027,8550.0,0.03477050000219606,0.0
2025-07-20,evaluation,48,114457.12177202881,108665.06391382834,55947.88284067245,1199.9999999999973,8550.000000000004,0.032091000000946224,1.0186340659856796e-10
2025-07-21,evaluation,48,116708.03816098187,111128.1571849345,56835.99746038457,1199.9999999999945,8550.000000000002,0.03598989997408353,5.820766091346741e-11
2025-07-22,evaluation,48,117579.01030396241,112234.01591110979,58507.301676179006,1199.9999999999927,8550.0,0.03608709998661652,2.6193447411060333e-10
2025-07-23,evaluation,48,115867.61439108751,111344.56774656053,57630.28913484869,1199.9999999999982,8549.999999999998,0.037064700009068474,5.820766091346741e-11
2025-07-24,evaluation,48,85665.26636981955,82347.84819334917,55324.58464713099,1200.0000000000082,3687.048923578084,0.034477600012905896,1.3096723705530167e-10
2025-07-25,evaluation,48,57549.54790752174,55348.213376837855,28165.402681362146,1199.9999999999964,3574.2350054518447,0.02914749999763444,3.637978807091713e-11
2025-07-26,evaluation,48,86757.93165156638,83448.5678167404,30643.25158914127,1200.0000000000005,8550.0,0.029238500021165237,0.0
2025-07-27,evaluation,48,113441.27043835066,108887.76462506395,56526.961616824155,1200.0,8550.0,0.033190299989655614,1.4551915228366852e-11
2025-07-28,evaluation,48,114217.2378658643,109444.74516725494,55968.28792293673,1199.999999999999,8550.000000000002,0.030619700002716854,1.1641532182693481e-10
2025-07-29,evaluation,48,115984.4493289649,111021.85248085784,57232.33921296909,1199.999999999999,8550.0,0.03844950001803227,1.3096723705530167e-10
2025-07-30,evaluation,48,115851.77430929082,111093.65044106783,57463.29462392572,1200.000000000001,8550.000000000002,0.03331520000938326,8.731149137020111e-11
2025-07-31,evaluation,48,84358.82770840413,80929.0476707014,54869.73525904956,1200.0000000000036,3839.313196076346,0.03241320000961423,1.4551915228366852e-11
2025-08-01,evaluation,48,55632.8321886366,53468.67716017601,27201.26104774131,1200.0000000000114,3722.2929736525507,0.028979299997445196,5.820766091346741e-11
2025-08-02,evaluation,48,85065.68305474764,81861.13452067415,29517.043808512954,1199.9999999999973,8550.0,0.03152550000231713,2.9103830456733704e-11
2025-08-03,evaluation,48,110746.44364163278,106275.5212389025,55031.177830157016,1200.0000000000036,8550.000000000002,0.03495229998952709,4.3655745685100555e-11
2025-08-04,evaluation,48,107605.30811717693,103166.32850867807,53389.28994811022,1199.9999999999964,8550.0,0.03725339999073185,1.4551915228366852e-10
2025-08-05,evaluation,48,104659.68669437367,100218.37166146045,51918.18504850539,1199.999999999999,8550.000000000002,0.03475300001446158,1.4551915228366852e-11
2025-08-06,evaluation,48,101907.51559301392,97909.63279321452,51067.88314172644,1200.0000000000036,8550.000000000002,0.03660110000055283,4.3655745685100555e-11
2025-08-07,evaluation,48,74288.85851266012,71302.44665577271,47314.45324563784,1200.000000000001,3208.946011561671,0.03270599999814294,4.3655745685100555e-11
2025-08-08,evaluation,48,50553.65309471601,48573.1698679367,24680.879590228018,1199.9999999999975,2988.912976789972,0.025954200013075024,1.4551915228366852e-11
2025-08-09,evaluation,48,74798.98368425756,71931.62220967318,27347.810446297422,1200.0000000000014,8550.0,0.03156070000841282,4.3655745685100555e-11
2025-08-10,evaluation,48,96108.07101276903,92186.66118764477,47865.14924381584,1199.9999999999955,8550.0,0.03425300001981668,1.4551915228366852e-11
2025-08-11,evaluation,48,96069.5642925379,92123.94607038541,48094.919110031304,1199.999999999999,8550.0,0.03103379998356104,0.0
2025-08-12,evaluation,48,95702.29722277317,91742.66099103529,47528.86387939395,1199.999999999999,8550.0,0.03106330000446178,2.9103830456733704e-11
2025-08-13,evaluation,48,95365.01168452253,91323.05082044366,47862.26667367731,1200.0000000000018,8550.0,0.031080099986866117,4.3655745685100555e-11
2025-08-14,evaluation,48,70126.31717446337,67317.37441206428,44184.42996199087,1200.0,3051.1571783776894,0.0256496999936644,4.3655745685100555e-11
2025-08-15,evaluation,48,48909.9183106958,47195.478099091735,24026.400550140635,1199.9999999999998,2948.340616504469,0.02546599999186583,5.093170329928398e-11
2025-08-16,evaluation,48,73684.32316556766,70519.41745382242,26663.813498505573,1200.000000000006,8550.000000000002,0.03123059999779798,2.9103830456733704e-11
2025-08-17,evaluation,48,95465.07962467289,91085.0237950937,47266.471577933844,1200.0000000000055,8550.0,0.03478349998476915,1.4551915228366852e-11
2025-08-18,evaluation,48,95226.23686470784,91159.00776756067,47344.37382058146,1199.9999999999955,8550.0,0.03761309999390505,4.3655745685100555e-11
2025-08-19,evaluation,48,95279.56873849641,91230.61289214372,47356.29946317611,1199.9999999999964,8550.0,0.03364300000248477,5.820766091346741e-11
2025-08-20,evaluation,48,94950.55398898915,90981.70738812009,47231.56575509714,1199.9999999999945,8550.000000000002,0.036687999992864206,2.9103830456733704e-11
2025-08-21,evaluation,48,71579.94879362526,68731.48998350781,45426.40098882843,1200.0000000000018,3733.8873111718967,0.032480299996677786,2.9103830456733704e-11
2025-08-22,evaluation,48,49350.37721896357,47702.59279784463,24422.96939900946,1199.9999999999982,3757.388091021794,0.03208980002091266,2.9103830456733704e-11
2025-08-23,evaluation,48,74837.4668007529,72215.01747621474,26734.74456142888,1199.9999999999932,8549.999999999998,0.03308129997458309,1.0186340659856796e-10
2025-08-24,evaluation,48,99365.47086590358,95634.50343639794,49313.99657355806,1199.9999999999955,8550.0,0.03436980000697076,2.3283064365386963e-10
2025-08-25,evaluation,48,99868.08419070339,96227.39924228977,49890.86877352005,1200.0000000000073,8550.000000000002,0.03743729999405332,2.9103830456733704e-10
2025-08-26,evaluation,48,100828.99126663872,97320.06468990634,50319.67109874825,1199.999999999999,8550.0,0.03273490001447499,3.2014213502407074e-10
2025-08-27,evaluation,48,101356.51530430757,97732.81878158472,50521.47285422671,1200.0,8550.0,0.043976400018436834,2.473825588822365e-10
2025-08-28,evaluation,48,75385.86762987392,72473.52466985324,48305.23947445243,1199.9999999999973,3867.9075972235287,0.029892500024288893,2.473825588822365e-10
2025-08-29,evaluation,48,51635.689558592945,49653.584987933966,25515.349180761514,1200.0000000000055,3893.3072301347083,0.026428300014231354,2.1827872842550278e-11
2025-08-30,evaluation,48,78724.25314659762,75429.22715529644,27645.18305018286,1200.0000000000023,8550.000000000004,0.03226030000951141,1.4551915228366852e-11
2025-08-31,evaluation,48,102960.83682150501,98365.0604800142,50801.53229288248,1200.0000000000064,8550.0,0.03360019999672659,5.820766091346741e-11
2025-09-01,evaluation,48,103354.05898377462,98778.94558859564,51117.790935220495,1200.0,8550.0,0.033090800017816946,1.4551915228366852e-11
2025-09-02,evaluation,48,102080.22190133239,97536.69623206551,50489.10830204791,1199.9999999999982,8550.000000000004,0.03524130000732839,5.820766091346741e-11
2025-09-03,evaluation,48,102124.62269960593,97520.45157711912,50343.8997699331,1200.0000000000027,8550.0,0.03209569997852668,8.731149137020111e-11
2025-09-04,evaluation,48,75272.27644695941,71962.58728830187,48341.96333040533,1200.000000000001,4221.133338209706,0.03019510000012815,8.731149137020111e-11
2025-09-05,evaluation,48,50881.44453921775,48843.36291422817,24966.340603689518,1200.0000000000027,3846.0462129676625,0.026528500020503998,1.0913936421275139e-10
2025-09-06,evaluation,48,75834.65678282647,72738.95215872556,27225.16247208268,1199.9999999999977,8550.0,0.03334510000422597,1.6007106751203537e-10
2025-09-07,evaluation,48,94604.2124010391,90473.64639617645,48897.96717106885,1200.0,8550.000000000002,0.03128249998553656,4.3655745685100555e-11
2025-09-08,evaluation,48,90405.65100046933,86017.64722196519,44821.74169518246,1199.9999999999973,8550.0,0.03244589999667369,8.731149137020111e-11
2025-09-09,evaluation,48,91074.04590176317,86179.85858580159,45020.23413760384,1200.0000000000036,8550.000000000002,0.030444899981375784,4.3655745685100555e-11
2025-09-10,evaluation,48,90281.719638481,85223.21289385148,44552.337183903335,1199.9999999999964,8550.0,0.029963300010422245,7.275957614183426e-11
2025-09-11,evaluation,48,65690.51237508368,61812.5553425092,42295.85038914183,1199.9999999999955,4018.4301921086108,0.03792350000003353,0.0
2025-09-12,evaluation,48,42329.277762499456,39811.384158119006,20760.233324712368,1199.9999999999964,4108.087345100754,0.02538410000852309,4.3655745685100555e-11
2025-09-13,evaluation,48,66216.25120140029,62260.75841358122,22525.89608864317,1200.0000000000032,8550.000000000002,0.029220500000519678,4.3655745685100555e-11
2025-09-14,evaluation,48,85134.37399471414,79404.88089981569,43090.82174738799,1200.0000000000027,8550.000000000002,0.03186879999702796,2.6193447411060333e-10
2025-09-15,evaluation,48,81798.50969526118,76087.80791460304,39870.8254746743,1199.9999999999982,8550.000000000004,0.031732200004626065,8.731149137020111e-11
2025-09-16,evaluation,48,79502.8429780069,74720.1867297926,39190.42021956011,1199.999999999999,8549.999999999998,0.03640719997929409,2.9103830456733704e-11
2025-09-17,evaluation,48,80117.83164494741,75596.98963037488,39214.91606922618,1200.0000000000055,8550.000000000002,0.0337907999928575,1.4551915228366852e-10
2025-09-18,evaluation,48,56810.68902271236,53476.44752671433,37739.958063634025,1200.0,4489.0878571773255,0.029902800015406683,1.673470251262188e-10
2025-09-19,evaluation,48,35311.126176027814,33230.930233264145,17197.82732318515,1200.000000000001,4492.675340369557,0.027484499994898215,1.382431946694851e-10
2025-09-20,evaluation,48,61300.39598585107,58056.28247057365,19459.540546770895,1199.999999999996,8549.999999999998,0.033551500004250556,5.093170329928398e-11
2025-09-21,evaluation,48,84941.46325332421,80613.44873038252,42555.85100170799,1199.9999999999964,8550.0,0.03517899999860674,1.1641532182693481e-10
2025-09-22,evaluation,48,83738.04938585781,79808.77136789347,41183.135987678485,1200.0,8550.000000000004,0.03832479999982752,2.9103830456733704e-11
2025-09-23,evaluation,48,84867.58876006915,81193.05430008215,42273.42544721991,1199.9999999999973,8549.999999999998,0.032227300020167604,1.4551915228366852e-10
2025-09-24,evaluation,48,85675.49557383718,81929.08957158901,42479.043697974485,1200.0000000000018,8550.000000000004,0.034528199990745634,1.4551915228366852e-10
2025-09-25,evaluation,48,60256.40984474458,57452.32000191248,41046.49090152013,1200.0000000000036,4843.011040411547,0.031016499997349456,7.275957614183426e-11
2025-09-26,evaluation,48,36779.57258450709,34916.322936720266,18116.27665504488,1200.0000000000018,4789.019508059752,0.030643099977169186,7.275957614183426e-12
2025-09-27,evaluation,48,63374.735443248304,60662.34947432214,20188.43049367163,1199.9999999999968,8550.0,0.03367820000858046,7.275957614183426e-12
2025-09-28,evaluation,48,86908.29294569472,83353.43590799681,43730.764858740586,1200.0000000000064,8550.000000000002,0.03182350000133738,2.1827872842550278e-10
2025-09-29,evaluation,48,88059.23238331039,84395.25545196189,43375.02701915018,1200.0000000000055,8550.0,0.03353469999274239,4.3655745685100555e-11
2025-09-30,evaluation,48,89138.48568784371,85322.38228603435,44425.53343961266,1200.0000000000055,8550.0,0.03459409999777563,1.4551915228366852e-11
2025-10-01,evaluation,48,89751.31497090487,85858.12808409795,44450.38791965149,1199.9999999999982,8550.000000000004,0.04320700000971556,1.6007106751203537e-10
2025-10-02,evaluation,48,61887.44117975372,58977.16952227955,42239.26707088764,1199.9999999999945,5092.28966833042,0.034444899996742606,5.093170329928398e-11
2025-10-03,evaluation,48,37296.26850507623,35456.12581808919,18386.003628521074,1200.0000000000045,5086.403345311727,0.031535199988866225,6.548361852765083e-11
2025-10-04,evaluation,48,63007.37838625666,60185.918962254655,20401.48074463706,1200.0000000000064,8550.000000000004,0.03487000000313856,7.275957614183426e-12
2025-10-05,evaluation,48,86482.3948975548,82660.02781800221,42868.68134092219,1200.0000000000027,8550.000000000004,0.038050000002840534,7.275957614183426e-11
2025-10-06,evaluation,48,85432.13261362996,81682.64952768011,42528.233271961595,1199.9999999999964,8550.000000000002,0.0381659000122454,0.0
2025-10-07,evaluation,48,83316.2669974434,79678.4793703235,42317.93797206839,1199.9999999999982,8550.0,0.03379710001172498,7.275957614183426e-11
2025-10-08,evaluation,48,80792.62312235004,77138.96890434291,40274.74790901431,1200.000000000001,8550.000000000002,0.03517370001645759,4.3655745685100555e-11
2025-10-09,evaluation,48,56972.121712081505,54116.01869024594,39099.36119992715,1200.0000000000064,5184.568458761282,0.028715799999190494,7.275957614183426e-12
2025-10-10,evaluation,48,34519.266879760835,32538.715553940594,17062.220764924143,1200.0000000000027,5481.433377254112,0.03472699999110773,4.3655745685100555e-11
2025-10-11,evaluation,48,59342.2414633143,56467.10871956809,18986.33632827593,1200.0000000000055,8550.0,0.028921299992362037,5.820766091346741e-11
2025-10-12,evaluation,48,82511.80536328361,78780.03973844537,40985.83069392304,1200.0000000000018,8550.0,0.033387100003892556,2.1827872842550278e-10
2025-10-13,evaluation,48,82750.72761974263,79088.71369303945,41496.382721218135,1200.0000000000055,8550.000000000002,0.0346817999961786,1.4551915228366852e-10
2025-10-14,evaluation,48,81125.04891421252,77593.0767016092,41013.52294247772,1199.999999999999,8550.0,0.03276899998309091,1.6007106751203537e-10
2025-10-15,evaluation,48,80149.0397754704,76937.04528751317,40170.3333495581,1200.0000000000018,8550.000000000004,0.03863470000214875,5.820766091346741e-11
2025-10-16,evaluation,48,55445.42200937238,53350.45030205279,39284.607625065604,1200.0000000000018,5772.679341001427,0.03581609998946078,7.275957614183426e-11
2025-10-17,evaluation,48,32116.603906081204,30900.89120125183,16320.952486202666,1199.9999999999982,5951.987042014721,0.03033860001596622,2.546585164964199e-11
2025-10-18,evaluation,48,59655.679955800166,57261.827330159416,18006.643685122854,1200.000000000001,8550.000000000002,0.032727799989515916,1.1641532182693481e-10
2025-10-19,evaluation,48,86172.20662066386,82880.88621852046,42806.72603285664,1200.0000000000045,8550.0,0.03371209997567348,4.3655745685100555e-11
2025-10-20,evaluation,48,87731.63462838759,84613.97782141693,43848.153802030894,1200.0000000000045,8550.000000000002,0.03387220000149682,2.3283064365386963e-10
2025-10-21,evaluation,48,88494.37653751331,85473.4231444962,44558.998951186186,1200.0,8550.000000000002,0.033233199996175244,3.2014213502407074e-10
2025-10-22,evaluation,48,89605.65832726556,86318.13338805431,44541.242354052694,1200.0000000000036,8550.000000000002,0.032188599987421185,5.820766091346741e-11
2025-10-23,evaluation,48,61435.82912072077,59036.85102392988,44168.385886706485,1200.0000000000018,6186.0773636380745,0.034858500002883375,5.093170329928398e-11
2025-10-24,evaluation,48,33772.31083018354,32279.874448600953,17156.1334653328,1200.000000000001,6310.520190259997,0.030395899986615404,7.275957614183426e-12
2025-10-25,evaluation,48,64480.23525748629,61934.365099675735,18562.987731079156,1199.9999999999964,8550.0,0.030532100005075336,2.9103830456733704e-11
2025-10-26,evaluation,48,94185.61076586453,90598.28966717565,46603.27065877563,1200.0000000000027,8550.000000000002,0.03392240000539459,1.1641532182693481e-10
2025-10-27,evaluation,48,94547.30920703757,90925.04403551643,46985.102474905725,1199.9999999999973,8550.000000000002,0.034362300008069724,0.0
2025-10-28,evaluation,48,93807.7065910861,90113.26777117659,46753.84132153377,1200.0000000000018,8550.0,0.03824349999194965,7.275957614183426e-11
2025-10-29,evaluation,48,93383.061297517,89747.3683164194,46207.846041918856,1200.0000000000064,8550.000000000004,0.03937969999969937,1.3096723705530167e-10
2025-10-30,evaluation,48,64014.79481970672,61490.942939698565,45874.37200040628,1200.0000000000073,6601.686840306891,0.03508599998895079,7.275957614183426e-12
2025-10-31,evaluation,48,35443.39895104983,33953.315399171,18171.584875670815,1200.0000000000045,6609.221296906237,0.035210799978813156,0.0
2025-11-01,evaluation,48,66138.34897287912,63794.68424584016,19248.11835161486,1200.0,8550.000000000002,0.03151830000570044,2.9103830456733704e-11
2025-11-02,evaluation,48,96153.28963759447,92932.52333345769,47781.8745348147,1199.9999999999955,8550.000000000004,0.038485600001877174,7.275957614183426e-11
2025-11-03,evaluation,48,97090.05481693218,93838.59151209565,48542.41801498577,1199.9999999999982,8550.000000000002,0.0419695999880787,5.820766091346741e-11
2025-11-04,evaluation,48,97835.68032623087,94747.86878502072,48850.201787502854,1200.0000000000018,8550.0,0.04066440000315197,1.6007106751203537e-10
2025-11-05,evaluation,48,97813.38227980693,94880.41216899485,49067.039800506376,1200.0000000000036,8550.000000000002,0.038834900013171136,1.1641532182693481e-10
2025-11-06,evaluation,48,66532.79698920285,64388.02885224532,48016.82101424887,1200.0,6912.27685708333,0.03253789999871515,1.4551915228366852e-10
2025-11-07,evaluation,48,36524.76373981204,35240.208434663204,18937.014492476614,1200.000000000001,6838.189999943604,0.03405620000557974,7.275957614183426e-12
2025-11-08,evaluation,48,68103.7900266478,65941.33388436891,19614.81156292002,1200.000000000001,8550.000000000002,0.03246810002019629,1.6007106751203537e-10
2025-11-09,evaluation,48,99392.59093319868,96324.37531756845,49617.89103619665,1200.0000000000036,8550.000000000002,0.03205140001955442,1.3096723705530167e-10
2025-11-10,evaluation,48,99824.86557798281,96826.49398522706,50040.34351033198,1199.999999999991,8550.0,0.036794699990423396,1.1641532182693481e-10
2025-11-11,evaluation,48,100718.82495460782,97622.19360634408,50274.89317592195,1199.999999999999,8550.0,0.03425160000915639,2.9103830456733704e-11
2025-11-12,evaluation,48,101668.11035662706,98565.28782723229,50856.95805370527,1200.000000000001,8550.000000000004,0.03345419999095611,2.9103830456733704e-11
2025-11-13,evaluation,48,69745.73525513809,67498.85654848817,50776.8447234225,1200.000000000001,7950.000000000002,0.03503290002117865,8.731149137020111e-11
2025-11-14,evaluation,48,37645.83168124342,36313.85948083368,19739.659411334113,1199.9999999999973,7836.040467181359,0.03614620000007562,7.275957614183426e-11
2025-11-15,evaluation,48,70891.1720886108,68737.95425297398,19997.40613104489,1200.0000000000036,8550.0,0.035101499990560114,1.0186340659856796e-10
2025-11-16,evaluation,48,104360.21062074741,101612.71713087536,52331.279779728575,1200.0000000000073,8550.000000000002,0.03695009998045862,5.820766091346741e-11
2025-11-17,evaluation,48,104753.60066921465,102037.14618988195,52660.86745264636,1200.0,8550.0,0.0326368999958504,8.731149137020111e-11
2025-11-18,evaluation,48,104609.81242125164,101882.98979031088,52453.309829106205,1200.000000000001,8550.0,0.03171840001596138,5.820766091346741e-11
2025-11-19,evaluation,48,105143.16086464853,102499.8593670498,52834.71400629192,1200.0000000000027,8550.000000000002,0.030096100002992898,5.820766091346741e-11
2025-11-20,evaluation,48,72521.81301180077,70274.05453613985,52846.23034557821,1199.999999999999,7950.000000000004,0.033498099975986406,1.3096723705530167e-10
2025-11-21,evaluation,48,40076.33606253238,38178.07296615463,20555.6496354014,1200.0000000000064,7950.000000000002,0.03577759998734109,5.093170329928398e-11
2025-11-22,evaluation,48,73720.87633810447,71395.82382046482,20951.839281709596,1200.0,8550.000000000004,0.03167130000656471,1.3096723705530167e-10
2025-11-23,evaluation,48,106634.1519733626,104053.47888520572,53824.57665321205,1200.0,8550.000000000004,0.03639819999807514,1.3096723705530167e-10
2025-11-24,evaluation,48,106513.09466945687,103966.73399883184,53583.80967167477,1199.9999999999982,8550.000000000002,0.039852900023106486,0.0
2025-11-25,evaluation,48,106812.65155523851,104363.84525918798,53669.02544653956,1199.999999999999,8550.0,0.04620129999238998,7.275957614183426e-11
2025-11-26,evaluation,48,107025.30399736122,104655.13396547182,54030.720859257955,1200.0000000000018,8550.000000000004,0.03652770002372563,1.0186340659856796e-10
2025-11-27,evaluation,48,73509.6489952208,71419.70623072586,53652.78788132478,1199.9999999999964,7950.0,0.035864499979652464,7.275957614183426e-11
2025-11-28,evaluation,48,40725.259793319514,38913.01952828608,20868.22931149409,1199.9999999999964,7950.0,0.03895879999618046,1.2369127944111824e-10
2025-11-29,evaluation,48,74718.79232162371,72576.79352494632,21425.597871128848,1199.9999999999936,8550.0,0.033506999985547736,5.820766091346741e-11
2025-11-30,evaluation,48,108716.70120479488,106260.63592023129,54823.388206506104,1199.9999999999955,8550.0,0.032652399997459725,4.3655745685100555e-11
2025-12-01,evaluation,48,109734.15016105812,107009.52005883,55086.50613776075,1199.999999999999,8550.0,0.03150169999571517,1.4551915228366852e-11
2025-12-02,evaluation,48,111279.80411442116,108376.72482592639,55675.905825620895,1200.0,8550.000000000002,0.03161579999141395,0.0
2025-12-03,evaluation,48,113550.28283496783,110257.11273769024,56461.4979784967,1199.9999999999982,8550.000000000004,0.033918899978743866,1.4551915228366852e-11
2025-12-04,evaluation,48,81907.203508718,78270.04269635286,57275.32692589611,1200.0000000000036,8550.0,0.03724139998666942,7.275957614183426e-11
2025-12-05,evaluation,48,49218.03573286251,46249.457976827514,24383.41090349861,1200.00000000001,8550.000000000004,0.034612299990840256,1.0913936421275139e-10
2025-12-06,evaluation,48,86250.6639065429,82998.46965689358,25353.461118759293,1200.0,8550.0,0.03209709998918697,8.731149137020111e-11
2025-12-07,evaluation,48,124722.95435366483,120969.59130056499,60880.93553295085,1199.9999999999973,8550.000000000004,0.03199690001201816,8.731149137020111e-11
2025-12-08,evaluation,48,127401.33131573666,123806.60690144452,63219.08584393059,1199.9999999999945,8550.0,0.03636190001270734,1.0186340659856796e-10
2025-12-09,evaluation,48,128071.226496119,124540.30150511453,63874.06725105473,1200.0000000000055,8550.0,0.03439789998810738,7.275957614183426e-11
2025-12-10,evaluation,48,128106.3921131705,124631.05935620586,63698.98402211266,1200.0000000000018,8550.000000000004,0.03558530000736937,2.1827872842550278e-10
2025-12-11,evaluation,48,92448.1788729814,89264.87903255603,64175.00726421596,1200.000000000001,8550.0,0.03587659998447634,1.4551915228366852e-10
2025-12-12,evaluation,48,56534.644037478785,53650.6540662265,28285.02768746795,1199.9999999999982,8550.0,0.03911449998850003,6.548361852765083e-11
2025-12-13,evaluation,48,93359.21246832253,90208.32889579762,28703.83804779699,1199.9999999999982,8550.0,0.040516799985198304,2.3283064365386963e-10
2025-12-14,evaluation,48,130880.6172840154,127501.64458937067,64732.1851380931,1199.9999999999955,8550.0,0.03439450002042577,1.8917489796876907e-10
2025-12-15,evaluation,48,132535.6477674042,129198.07546159816,66053.39557738163,1199.9999999999955,8550.0,0.03319840002222918,3.7834979593753815e-10
2025-12-16,evaluation,48,132654.18065232996,129338.21957527804,66410.38303327915,1200.0000000000045,8550.000000000002,0.03502800001297146,2.9103830456733704e-10
2025-12-17,evaluation,48,132469.17872535277,129158.12640226257,66269.91859464903,1200.0000000000036,8550.000000000004,0.03480549997766502,2.0372681319713593e-10
2025-12-18,evaluation,48,95344.8910860318,92106.5974851872,65974.23849052338,1200.0000000000064,8550.0,0.03223129999241792,2.3283064365386963e-10
2025-12-19,evaluation,48,58593.45073904965,55429.356239696586,29452.626327918733,1200.0000000000064,8550.0,0.03571279998868704,7.275957614183426e-12
2025-12-20,evaluation,48,94169.08576366455,90748.49190106532,29162.336399272885,1200.000000000001,8550.000000000002,0.03452429999015294,1.4551915228366852e-10
2025-12-21,evaluation,48,130067.60587395939,126747.08869279956,64744.622584909186,1200.0,8550.000000000002,0.03379539999878034,7.275957614183426e-11
2025-12-22,evaluation,48,129957.46181663284,126991.43381396982,65243.076437828975,1200.000000000001,8550.000000000002,0.036974400019971654,5.820766091346741e-11
2025-12-23,evaluation,48,128615.15375393916,125796.81075904812,64916.3774030369,1199.9999999999973,8550.000000000002,0.037953399994876236,1.4551915228366852e-10
2025-12-24,evaluation,48,127497.54664404262,124643.64384252555,63985.92106806768,1199.9999999999945,8550.000000000002,0.04612980000092648,1.1641532182693481e-10
2025-12-25,evaluation,48,91332.12140552778,88760.527021433,63996.076466602666,1199.9999999999982,8550.000000000002,0.03953940002247691,4.3655745685100555e-11
2025-12-26,evaluation,48,55057.00420275853,52647.71399463485,28065.5924994324,1200.0000000000082,8550.0,0.04178729999694042,2.1827872842550278e-11
2025-12-27,evaluation,48,91103.94225048808,88423.01632744385,27924.726863088687,1200.0000000000018,8550.0,0.03757169999880716,4.3655745685100555e-11
2025-12-28,evaluation,48,127523.26202782686,124751.51413945867,63876.406048216784,1199.9999999999927,8550.0,0.03234819998033345,1.4551915228366852e-11
2025-12-29,evaluation,48,127025.45839919461,124492.2380267317,64047.06163458658,1199.9999999999982,8550.000000000002,0.030023500003153458,1.7462298274040222e-10
2025-12-30,evaluation,48,125929.08491149265,123488.43753296605,63674.58264856084,1199.9999999999936,8550.0,0.03494929999578744,2.9103830456733704e-11
2025-12-31,evaluation,48,125118.777299306,122469.32378644487,63041.56661824828,1199.9999999999964,8550.0,0.03507869999157265,5.820766091346741e-11
