date,days,purchase_kwh,emergency_kwh,actual_grid_kwh,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,charge_kwh,discharge_kwh,curtailment_kwh,emergency_intervals,emergency_days,emergency_while_charging_kwh,emergency_while_charging_intervals,waste_while_discharging_kwh,soc_start_kwh,soc_end_kwh,no_storage_total_cost_yuan
2025-06-25,1,72873.92952799927,3855.201699838327,76729.1312278376,44532.108967689244,14580.780368990156,59112.8893366794,21831.916062270284,17683.852010438928,2143.6458093395713,75,1,2202.8884089372677,24,448.5281175192213,6000.0,6000.0,66967.02608335801
2025-06-26,1,73036.08244226249,2468.5535986633613,75504.63604092585,44788.98255040452,10350.47657353097,55139.45912393549,22155.661682806356,17946.085963073147,3747.676487859302,71,1,698.5416226195193,17,1050.7735465173982,6000.0,6000.0,65045.00377383055
2025-06-27,1,32210.527566914818,994.2039781804008,33204.731545095216,17872.96295120973,3793.9664030260956,21666.929354235825,15999.999999999998,12959.999999999998,10393.085678428553,48,1,101.52232839095416,5,249.48789610287082,6000.0,6000.000000000002,33197.46890468782
2025-06-28,1,32673.81789609911,1688.567003366985,34362.384899466095,17971.56422146513,6348.165493834524,24319.729715299654,15999.999999999998,12960.000000000002,9545.458782799431,50,1,673.3268043755756,12,513.4672038125311,6000.000000000002,6000.000000000002,34029.85775410068
2025-06-29,1,74001.20601452404,2949.389961462978,76950.59597598702,45334.83520217344,9880.167845887623,55215.003048061066,22498.887319485762,18224.09872878347,3408.038851951381,66,1,1544.5689133814612,19,1523.6796320201895,6000.000000000002,6000.0,63587.27283827522
2025-06-30,1,74358.75702996083,2916.229990715885,77274.98702067672,45678.40420198713,10758.277035484125,56436.68123747125,22444.650601613273,18180.16698730675,3132.819423036865,69,1,1063.5546021046007,17,1559.6901462025082,6000.0,6000.0,65478.1323216116
2025-07-01,1,74708.27744863006,9324.647565774636,84032.9250144047,45879.28705792484,33056.263856788624,78935.55091471347,21948.157940793484,17778.007932042725,996.2309723206045,117,1,2146.710851063111,26,564.9498211907569,6000.0,6000.0,88968.50007767619
2025-07-02,1,72811.86424967494,8588.05039196793,81399.91464164287,44503.832761994505,30787.677198933256,75291.50996092777,21952.41154839418,17781.453354199286,4324.190080781306,92,1,1423.01745393285,15,2362.475563634313,6000.0,6000.0,86714.56455347915
2025-07-03,1,71098.34228037993,13187.379316352724,84285.72159673266,43645.78435829389,49002.42951718614,92648.21387548003,21412.761311431022,17344.33666225913,456.8780142274353,131,1,3549.13159166808,32,389.651981219332,6000.0,6000.0,100116.16286492422
2025-07-04,1,32310.225614437986,10665.878703617023,42976.10431805501,17898.929416232746,39879.521942777224,57778.45135900997,16000.000000000004,12960.0,11055.23685138834,109,1,2167.4908602795513,22,64.88514416840565,6000.0,6000.000000000003,63889.494980263145
2025-07-05,1,32580.868232154604,10757.71245064106,43338.58068279566,17835.301692967358,40308.92911735077,58144.230810318135,15999.999999999996,12960.000000000002,11508.500716129,108,1,1793.9019713477287,21,17.922720376741154,6000.000000000003,5999.999999999998,65919.37380899212
2025-07-06,1,67839.548466281,15921.603849936087,83761.15231621709,41631.161855202896,63022.73250086302,104653.89435606592,20097.99827541473,16279.37860308593,148.55109388829192,135,1,5022.462415831974,38,109.06334616584786,5999.999999999998,6000.0,109764.5949166283
2025-07-07,1,67083.07499476681,10944.897105606946,78027.97210037375,41307.22965216441,39040.54913296585,80347.77878513026,19879.067192723312,16102.044426105878,841.4665670896555,119,1,3231.1101154907615,36,603.4359863797865,6000.0,6000.000000000003,87209.20298577934
2025-07-08,1,71495.0280545294,9207.28652170587,80702.31457623527,44400.70127209356,37307.807924872686,81708.50919696625,19957.966470388634,16165.952841014794,1338.9139301947616,123,1,1669.9323701351702,22,17.03446186904273,6000.000000000003,6000.000000000002,91503.41265330398
2025-07-09,1,70721.07040589783,8261.314891294913,78982.38529719274,44055.35694913067,30788.01344535059,74843.37039448126,19879.986848346096,16102.78934716034,1146.4627793403265,124,1,2754.3104098377617,36,347.6957309270017,6000.000000000002,6000.000000000002,81609.82306315476
2025-07-10,1,71327.188151819,6562.212925930108,77889.40107774912,44600.313416289406,24507.405290288996,69107.71870657841,20339.051258798318,16474.63151962664,1171.3579552441097,111,1,1406.8967054057882,23,169.77606671272537,6000.000000000002,6000.0,79622.19931184773
2025-07-11,1,35841.04710064482,8142.806719211178,43983.853819856,20410.464448480525,28452.18669933483,48862.651147815355,16000.0,12959.999999999998,8425.076669855995,111,1,2587.1372532156497,23,0.0,6000.0,6000.000000000004,53949.33443251056
2025-07-12,1,36211.69993044385,7164.199016942081,43375.89894738593,20495.511211741832,27263.26520696973,47758.77641871156,16000.000000000002,12960.000000000002,9251.655614052599,111,1,1838.448286654259,23,7.551799578891973,6000.000000000004,6000.0000000000055,54751.19979780853
2025-07-13,1,71118.49649592687,5219.929487296263,76338.42598322313,44268.80210072918,20348.81921845982,64617.621319189,20133.083085179216,16307.797298995169,3245.4197970390824,100,1,981.7998569539233,17,349.97844045269153,6000.0000000000055,6000.0,76567.06155700046
2025-07-14,1,69812.07807050273,6905.253928045047,76717.33199854777,43449.56182496333,27629.9532363309,71079.51506129424,19938.7387788215,16150.378410845411,1121.2924139050251,117,1,2071.216394213526,35,799.9527338973173,6000.0,6000.0,78516.92289313268
2025-07-15,1,74035.81870103069,5533.533658672199,79569.35235970288,46345.86131540885,18850.422955969654,65196.28427137851,20584.268433665624,16673.25743126915,2909.290773973078,85,1,3362.8189542261216,27,1690.0243522991746,6000.0,6000.0,69192.17425511689
2025-07-16,1,73181.74291838025,5019.82780717576,78201.57072555601,45742.52220793629,17961.33931141935,63703.86151935563,19956.393531835973,16164.678760787134,2275.2925711738367,95,1,1586.9997591854208,28,991.5318621181352,6000.0,6000.0,72811.40691073093
2025-07-17,1,73100.5036902598,4962.70859770459,78063.21228796439,45907.10989204739,20165.683008996675,66072.79290104406,19829.01844524354,16061.504940647266,1575.2827167014436,105,1,837.4103092812983,25,275.64428222228463,6000.0,6000.000000000002,77166.30719991062
2025-07-18,1,38450.49814595811,4474.237068074749,42924.73521403286,22162.49662717287,16974.759652407047,39137.25627957992,16000.000000000002,12960.0,8610.48711403286,97,1,2156.727666053805,28,244.64062754779758,6000.000000000002,6000.0,43988.35742672675
2025-07-19,1,38509.08584641024,3625.4719346051193,42134.55778101536,22134.070061139533,14195.2568014327,36329.326862572234,16000.0,12959.999999999998,11911.73873101536,89,1,622.73558209821,18,336.3386133955593,6000.0,6000.0,46449.53428558478
2025-07-20,1,72206.76658966695,4654.520903504225,76861.28749317117,45385.90722657906,16974.082778157845,62359.9900047369,19617.818982528795,15890.433375848323,1043.9236698240347,106,1,1947.650886230333,33,328.81190308593125,6000.0,6000.000000000002,69099.0985559438
2025-07-21,1,73255.42741826957,5494.7521965832,78750.17961485276,45902.52490918043,20575.387804794384,66477.91271397482,19699.411183180368,15956.523058376102,1017.5421400485029,100,1,1744.543992087306,23,124.8004568909443,6000.000000000002,6000.0,74322.47648203993
2025-07-22,1,76492.44300346766,3641.863532953587,80134.30653642125,47994.94451095784,14028.807239308915,62023.75175026675,20401.121263052573,16524.908223072583,2462.948879774592,87,1,2080.825256858986,31,638.7472829084647,6000.0,6000.0,69078.69171408295
2025-07-23,1,76612.35911299032,3411.8300979442834,80024.18921093461,48041.72034478838,13840.907910857826,61882.62825564621,20455.47369314467,16568.933691447182,1921.1020925704488,91,1,854.3201561530663,23,482.50244625702635,6000.0,6000.000000000002,71650.00209932911
2025-07-24,1,76906.01217855704,3796.8496098875826,80702.86178844461,48340.45169154771,14541.780183142382,62882.23187469009,20937.228880777264,16959.155393429584,3108.316301096946,81,1,2097.0404433017507,27,1770.2813887297195,6000.000000000002,6000.0,70238.62048761883
2025-07-25,1,40179.22046242645,1215.264462530786,41394.484924957236,23403.25228934845,4741.141139112405,28144.393428460855,15999.999999999998,12959.999999999998,11849.165358290566,48,1,104.77188324215615,6,372.9604519316449,6000.0,6000.0,39883.26248263228
2025-07-26,1,40557.7966083714,2254.6570581439287,42812.45366651533,23668.582105225443,7595.685936466534,31264.26804169198,16000.000000000004,12960.000000000002,11303.362099848659,62,1,1078.7445031677098,17,173.11607639915024,6000.0,5999.999999999997,40010.7931887195
2025-07-27,1,76346.57773237738,3490.623666652571,79837.20139902995,47927.38782529281,14337.703503034794,62265.09132832761,20470.89936213412,16581.428483328633,2262.5407202244605,82,1,504.41626662342924,16,165.8770849359874,5999.999999999997,6000.000000000002,73549.85089866932
2025-07-28,1,76935.34244956546,6078.203465240732,83013.5459148062,48219.58593559839,23419.613624764228,71639.19956036261,20884.234443143567,16916.22989894629,1090.66413727558,95,1,2957.3423961611516,30,369.0613515434358,6000.000000000002,6000.0,75528.85663821654
2025-07-29,1,79752.83806073491,3513.1762595858513,83266.01432032076,49991.79200722923,12751.91607551065,62743.708082739875,21646.63442318016,17533.773882775928,3083.9078299165267,57,1,2598.0634573543525,24,729.8557124255053,6000.0,6000.0,68815.34331986589
2025-07-30,1,80252.30724798035,1843.818628268759,82096.1258762491,50259.7353665548,7849.318554356403,58109.0539209112,21560.373352560197,17463.90241557376,3896.4008892626807,57,1,354.9291118258049,11,1404.6091127892755,6000.0,6000.0,68820.63953220058
2025-07-31,1,79959.41817834837,1918.4417520933234,81877.85993044169,50051.29153503649,8246.32781808316,58297.619353119655,21497.045722239407,17412.60703501392,3098.424976549543,61,1,567.6935768794767,18,695.159173121462,6000.0,6000.0,68693.47304788852
2025-08-01,1,41339.51185039573,759.3343259865034,42098.846176382234,24193.184963911634,2467.474515590442,26660.659479502076,16000.0,12960.0,17807.486509715563,33,1,52.02252467429935,1,1140.018654702686,6000.0,6000.000000000001,38812.52477125758
2025-08-02,1,41562.008689082206,386.32923031037996,41948.33791939259,24386.090802007857,1569.4735927127983,25955.564394720655,16000.0,12960.0,17981.312986059253,21,1,5.160392038426153,1,690.6205364831825,6000.000000000001,6000.0,38041.931472985685
2025-08-03,1,77968.05285293217,818.7088918400931,78786.76174477227,48865.40154012732,3238.6687201318755,52104.0702602592,21411.983944283485,17343.706994869626,11879.004812025072,35,1,168.7460446280534,6,3622.236151736129,6000.0,6000.0,64208.471571706585
2025-08-04,1,76491.17269407529,524.9877901819801,77016.16048425727,48035.941929106506,1804.1456414798126,49840.08757058632,20589.426934563704,16677.435816996596,7688.514283356828,27,1,53.72706669956574,3,2584.010370618314,6000.0,6000.000000000002,61972.982845209044
2025-08-05,1,74589.31527604599,761.0524572979538,75350.36773334394,47029.84302701763,2855.4581553250973,49885.30118234273,20027.2618314405,16222.082083466808,6392.878252036914,36,1,239.49100353711947,8,1794.3957518808843,6000.000000000002,6000.000000000002,61636.17277630289
2025-08-06,1,73333.66874732591,2873.846842739648,76207.51559006555,46382.35466211389,11526.40662422378,57908.76128633767,19757.665097238496,16003.708728763182,4339.159954923577,55,1,1085.6547911736516,20,1588.572150861014,6000.000000000002,6000.0,67201.29398209938
2025-08-07,1,72044.21891988756,963.2811699086366,73007.50008979619,45692.949869345895,3433.7952866069136,49126.74515595281,19967.551807507276,16173.716964080897,5825.67999636982,39,1,216.72785675088903,8,1038.9320473643143,6000.0,5999.999999999998,62008.6826813894
2025-08-08,1,40192.50232211569,628.1623064115587,40820.66462852724,23360.175724148612,2641.7952456944113,26001.970969843023,16000.000000001117,12959.999999999998,22005.49337852613,31,1,78.913499223582,3,545.4225142349553,5999.999999999998,6000.000000001009,38018.15072953035
2025-08-09,1,40168.62195046156,1409.6599453781535,41578.28189583971,23398.258681539945,5449.048359151108,28847.307040691052,16000.000000000002,12960.000000000906,19616.352895840617,38,1,739.3179043248183,12,725.7313533011858,6000.000000001009,5999.999999999999,38345.41109509934
2025-08-10,1,69651.19734609601,2843.366917209034,72494.56426330504,44525.10391847973,10228.582600293066,54753.686518772796,19670.34348568676,15932.978223406275,3452.5799510245683,50,1,2348.3751688699663,26,1020.2626378029054,5999.999999999999,5999.999999999996,60436.32009508321
2025-08-11,1,70461.94524396828,2112.8843998524267,72574.8296438207,44851.538356505436,8948.540939693003,53800.07929619844,19724.447916035093,15976.802811988418,4265.931206440694,54,1,1092.4712812804332,22,519.1110520848595,5999.999999999996,6000.000000000002,64221.474281566916
2025-08-12,1,69903.07717513453,3825.1417395108397,73728.21891464537,44478.262130404146,16003.71672678126,60481.97885718541,19721.15150671106,15974.132720435959,2220.6564783702725,72,1,2379.856507233094,35,1003.874616662906,6000.000000000002,6000.000000000002,65192.53347714701
2025-08-13,1,70466.81814981239,2931.0967573684516,73397.91490718084,44848.91945894453,11557.750016792574,56406.66947573711,19648.63770071853,15915.396537582012,3543.6942940443255,54,1,2282.9821291184935,26,861.7941622572507,6000.000000000002,6000.0,61221.93363764544
2025-08-14,1,69775.25839018954,2700.270412685882,72475.52880287543,44377.91153805334,11888.316289737044,56266.22782779039,19682.611708228575,15942.915483665145,2809.5415949786584,75,1,662.7165057103389,22,212.78234783242152,6000.0,6000.0,67427.38244452023
2025-08-15,1,39808.90795229635,1200.2009651627104,41009.10891745906,23177.729497074197,4342.439309129827,27520.168806204023,15999.999999999998,12960.0,20809.38203412573,46,1,248.7622710648019,9,392.6477151533095,6000.0,6000.0,38775.15988405357
2025-08-16,1,39879.20170592277,1088.5522260842606,40967.753932007035,23250.13198078179,4714.928758433823,27965.060739215613,16000.000000000005,12959.999999999998,20998.47356534036,44,1,382.2596784182135,12,431.0398311666943,6000.0,6000.000000000002,38293.29569015571
2025-08-17,1,70071.74425545691,1308.0657014898607,71379.80995694677,44639.10412088757,5480.196789635167,50119.30091052274,19576.14152783957,15856.674637550053,4494.949449990596,53,1,159.4031864747244,12,764.1035367604759,6000.000000000002,6000.000000000002,62920.99122182099
2025-08-18,1,69992.89900102023,2133.9650515819762,72126.8640526022,44483.29060409378,9712.076995143672,54195.367599237456,19863.123824045815,16089.130297477112,3958.75490936683,59,1,682.6510429116611,17,464.5486755221546,6000.000000000002,6000.0,64933.67823262652
2025-08-19,1,69795.02374998393,1764.4936473812354,71559.51739736517,44436.86898019306,6938.989815904013,51375.85879609707,19809.2161898623,16045.465113788468,3478.1062712913326,54,1,675.0036883386911,16,1027.1143154766603,6000.0,6000.0,62660.69092414044
2025-08-20,1,69531.96302895865,6728.835632582301,76260.79866154095,44253.35428949363,27501.859287544044,71755.21357703768,19802.196450625986,16039.77912500705,1847.6902692553508,93,1,3602.8563372746444,38,100.04265213185931,6000.0,6000.0,74500.67611373462
2025-08-21,1,70044.42343104682,2698.7935018658504,72743.21693291266,44570.73028169357,10265.844090895669,54836.57437258924,20451.06164984347,16565.359936373206,3013.096736109073,58,1,2047.4865951628994,30,1324.5428153544633,6000.0,6000.000000000002,61556.49621300844
2025-08-22,1,39855.398739524,3034.217838663924,42889.61657818792,23155.497437296486,12375.80937240406,35531.306809700545,15999.999999999998,12960.000000000002,18619.04717818792,66,1,1626.8170444306593,23,453.02136645987235,6000.000000000002,6000.000000000001,41354.64414601185
2025-08-23,1,39871.435586976666,1242.276389051194,41113.71197602786,23224.13697644088,4659.662643081382,27883.799619522262,15999.999999999998,12960.0,15543.705826027863,48,1,513.0501565478557,12,379.1536568552247,6000.000000000001,6000.000000000001,38026.21589662106
2025-08-24,1,71201.76964689494,1733.2202211418835,72934.98986803682,45202.928455590845,7268.621465042496,52471.54992063334,20215.490838988837,16374.547579580958,5360.457125295616,65,1,260.7486234137967,10,529.9715553240075,6000.000000000001,6000.0,65012.57536204171
2025-08-25,1,71520.12984151099,4945.031679439967,76465.16152095096,45355.37651621951,18620.9890675577,63976.36558377722,20354.644773772634,16487.26226675584,1824.6919972674946,78,1,2562.8255356494287,30,476.0918735472704,6000.0,6000.0,68940.21714635298
2025-08-26,1,72114.01969304787,1426.4275233620988,73540.44721640997,45737.55214136651,5938.039584752305,51675.591726118815,20014.20180229448,16211.503459858526,4208.930490640681,53,1,192.7485660350044,8,652.4985009691119,6000.0,6000.0,63889.88952816618
2025-08-27,1,72348.66723222205,2303.9570754309816,74652.62430765304,45939.36630369624,10458.575717245738,56397.94202094198,20037.45357224367,16230.337393517371,2931.3592622600695,69,1,477.1829933543902,17,243.84825315079007,6000.0,6000.0,67915.63916856752
2025-08-28,1,71894.7778277219,5633.141769521369,77527.91959724328,45821.54018191835,21496.88347675246,67318.42365867081,20383.833138042715,16510.9048418146,2887.196317681834,74,1,4112.313949533775,27,554.6270966781337,6000.0,6000.0,68447.00808525256
2025-08-29,1,40687.156304722426,1178.0597541020436,41865.21605882447,23905.09668649855,4952.3378639865905,28857.43455048514,15999.999999999998,12960.0,16269.99570882447,40,1,225.49115251348815,9,280.1983300302669,6000.0,6000.0,40475.81575793119
2025-08-30,1,40592.734762803375,1413.6633918598388,42006.39815466321,23811.65113836661,5117.551465994944,28929.202604361555,16000.000000000005,12959.999999999998,20453.678321329873,50,1,587.4796609224966,12,893.2196564106176,6000.0,6000.000000000004,39492.27178057034
2025-08-31,1,72610.33030230291,1810.3411417658356,74420.67144406875,46327.26051890193,6787.457192025039,53114.71771092697,20478.91948635402,16587.924783946757,3883.05365832816,52,1,980.4894228780109,22,1165.1555919331483,6000.000000000004,6000.000000000002,63357.85877117198
2025-09-01,1,73176.89390882626,450.6533253022026,73627.54723412846,46463.71111308822,1664.3239732391082,48128.03508632733,20587.841731850913,16676.15180279924,16141.722771743454,8,1,450.6533253022026,8,4146.745197598366,6000.000000000002,6000.0,59628.68494358868
2025-09-02,1,72154.58087843173,280.5100054264664,72435.0908838582,45907.66785826152,1307.2866437106356,47214.954501972155,20078.92246256875,16263.927194680691,14562.33976597014,16,1,68.1506658253902,4,1859.8689866335787,6000.0,6000.0,60018.35406295465
2025-09-03,1,72049.94698535414,39.18642997950849,72089.13341533365,45844.31685935964,154.68217245152002,45998.99903181116,20076.079767865445,16261.624611971012,12726.96100943921,3,1,1.4775952785139452,1,3227.0896050626952,6000.0,6000.0,59092.575228125854
2025-09-04,1,72209.06662592966,120.04753419340909,72329.11416012306,46009.583354582595,594.2890914193023,46603.8724460019,19990.706351961282,16192.472145088639,14605.314403250422,7,1,0.0,0,2519.7124573825495,6000.0,6000.0000000000055,59550.02410302318
2025-09-05,1,40511.7158731083,235.0683988419529,40746.78427195025,23810.371037604215,662.3430805318144,24472.71411813603,16000.000000000002,12960.000000000004,30882.522605283586,5,1,186.72325544150544,3,2317.5673488823713,6000.0000000000055,5999.999999999999,36346.14098695588
2025-09-06,1,40686.52347530408,108.6689518968661,40795.19242720094,23925.912302530982,439.94616573822304,24365.858468269205,15999.999999999998,12960.0,30034.108727200946,7,1,0.0,0,2105.914621971875,5999.999999999999,6000.0,36603.99654520212
2025-09-07,1,71230.55468565923,830.0906535437005,72060.64533920292,45506.00735169552,3653.9096092761993,49159.91696097173,20573.842487131944,16664.81241457687,13190.631649981198,22,1,497.6410006730216,13,2247.7852579380747,6000.0,5999.999999999998,60897.500306386304
2025-09-08,1,66468.72333492557,2796.3186577068454,69265.04199263241,41905.32540885028,11886.668652720911,53791.99406157119,20524.05675429655,16624.485970980204,5969.901675982738,48,1,2061.7014866100835,28,1592.0289435602424,5999.999999999998,5999.999999999998,59982.60179513434
2025-09-09,1,67331.00462921135,274.9520843597846,67605.95671357114,42513.17257478784,1147.627165854986,43660.79974064282,20634.961455438814,16714.318778905443,10582.479770371096,13,1,0.0,0,1975.5826158526475,5999.999999999998,5999.999999999998,57138.76736845054
2025-09-10,1,66940.54852666448,4731.250596114152,71671.79912277864,42443.52640441591,21138.371955287068,63581.89835970298,20395.53067249288,16520.37984471923,6480.649645004977,49,1,3025.4626886911824,26,918.2197347874719,5999.999999999998,6000.000000000002,66192.8461270922
2025-09-11,1,67770.56705652247,421.23872591412464,68191.8057824366,42889.197862113215,2264.7126974256626,45153.910559538876,20496.584234401642,16602.23322986533,10801.368994566948,8,1,0.0,0,1605.346950145694,6000.000000000002,6000.000000000004,58623.356534814804
2025-09-12,1,36917.752494707944,393.6103757919268,37311.36287049987,21184.744717495985,1430.7538067069797,22615.498524202965,16000.000000000002,12960.000000000002,22719.706670499872,10,1,81.89349284680225,2,1521.442684671855,6000.000000000004,5999.999999999999,34679.863018733864
2025-09-13,1,37364.785789219444,223.012918346399,37587.798707565846,21439.084315417844,982.2688983740325,22421.353213791877,16000.0,12959.999999999998,26540.69722423251,11,1,0.0,0,1551.860581628221,5999.999999999999,6000.0,34703.59058289202
2025-09-14,1,68074.03353930886,2419.6030356090123,70493.63657491788,43072.83532512901,9290.44527078105,52363.280595910066,20856.242738677207,16893.556618328537,6431.6257045692055,42,1,1778.7940356832685,25,1443.5210268089777,6000.0,6000.0,59985.341774344866
2025-09-15,1,65584.45594785277,800.4827397524131,66384.93868760517,41072.372460265426,3489.1283063253763,44561.5007665908,20871.049638083787,16905.550206847864,7352.408623035922,25,1,52.60537753463825,3,674.5677332600156,6000.0,6000.000000000002,58448.96721811679
2025-09-16,1,65047.430208369726,2142.3302476030685,67189.76045597279,40903.74037206101,6167.453561760093,47071.1939338211,21479.062868685833,17398.040923635526,3616.9685275891543,46,1,1833.4586314674866,23,821.6435371515042,6000.000000000002,6000.0,56408.10524423095
2025-09-17,1,65680.19023684652,2701.482205062699,68381.67244190922,41186.520359145135,11402.288915139128,52588.809274284264,21138.62889022574,17122.28940108285,4405.214552766339,45,1,1947.4705183755405,23,729.5386497358672,6000.0,6000.0,59432.76445452126
2025-09-18,1,65392.72400391598,1664.057387966463,67056.78139188244,41074.17201391374,7296.626914543109,48370.79892845685,21306.14058437676,17257.973873345174,4052.563564184195,31,1,1236.0522811638753,18,526.9414878959631,6000.0,6000.000000000004,57754.32944444442
2025-09-19,1,35064.9867540212,616.5829039441281,35681.56965796533,19744.929830622998,2166.8618030023854,21911.791633625384,16000.0,12960.000000000002,16540.217341298667,30,1,253.0823431062356,11,1103.171764619404,6000.000000000004,6000.000000000001,33453.50823666093
2025-09-20,1,35205.531406993396,907.5720085894768,36113.103415582875,19829.21329590237,3666.510134131264,23495.72343003363,15999.999999999998,12960.000000000002,17427.669682249543,27,1,411.01768744571666,9,872.0594952023758,6000.000000000001,5999.999999999998,34096.825395900574
2025-09-21,1,67874.85915028329,1002.9367869663333,68877.79593724963,42428.59754876529,2839.847998340967,45268.445547106254,21562.654823425437,17465.7504069746,6493.40403746545,28,1,827.9393528998197,13,2148.3785263333493,5999.999999999998,6000.0,56845.59271778367
2025-09-22,1,65215.47890241888,1737.2249056445405,66952.70380806342,40486.19817385449,6216.8690286561705,46703.06720251066,21455.11764629872,17378.645293501966,2262.2115719333337,66,1,791.0832236807487,24,689.4906602541676,6000.0,6000.0,58738.755895027396
2025-09-23,1,66321.38525413434,2542.807696511763,68864.1929506461,41202.12664134583,11155.522691662252,52357.649333008085,21489.025167683114,17406.110385823325,2664.6625854529716,65,1,1199.3448525792878,18,422.3577785516885,6000.0,6000.0,61625.854538891515
2025-09-24,1,66380.31612556816,2039.2799430676994,68419.59606863586,41169.49208031606,7500.5895561755915,48670.081636491646,21471.811200330823,17392.167072267966,3276.726840573006,58,1,740.1387059020935,12,521.1286326189537,6000.0,6000.000000000002,60384.87646428009
2025-09-25,1,66356.65066278832,1452.880231450569,67809.5308942389,41359.13282087426,5371.03764409809,46730.170464972354,21444.70743379861,17370.213021376872,3399.587581817152,58,1,428.4640735547923,14,887.3500872633605,6000.000000000002,6000.000000000001,59606.423317397595
2025-09-26,1,33749.27904006448,830.0133556332607,34579.29239569774,18728.98870665629,3058.0105011787186,21786.99920783501,16000.0,12960.000000000002,13845.04889569774,40,1,550.3471608670313,15,612.9118131436463,6000.000000000001,6000.000000000002,32196.73261671708
2025-09-27,1,33872.49483493692,3177.9151113652183,37050.40994630214,18829.11204045078,12406.872721014095,31235.984761464875,16000.000000000002,12960.000000000002,16209.107696302144,66,1,2025.3744861128343,22,302.82281080781246,6000.000000000002,6000.0,35835.34595878846
2025-09-28,1,67168.60857476802,2855.165095440193,70023.77367020822,41786.7778883594,12464.013519015465,54250.79140737487,21599.643554116814,17495.71127883462,2432.212228259353,65,1,1592.7165957579025,25,333.64393672757626,6000.0,6000.0,61671.971266995344
2025-09-29,1,66459.99126841285,2280.001260012599,68739.99252842544,41136.063774456365,9445.369220974364,50581.432995430725,21554.421060011377,17459.081058609216,1884.7609270232922,77,1,947.531755472525,22,201.41915405504443,6000.0,6000.000000000001,61220.74217549716
2025-09-30,1,67051.05054719024,4006.548955325893,71057.59950251614,41700.82182894332,17309.523809986513,59010.34563892983,21602.541866518917,17498.058911880322,1530.9417812108707,91,1,1670.9334528180432,29,234.39669883067256,6000.000000000001,6000.000000000003,66669.4629177705
2025-10-01,1,67253.79183715416,194.13910738725082,67447.93094454141,41614.10297200429,434.34101059290396,42048.4439825972,21544.23160751681,17450.82760208862,13693.00540577989,15,1,10.72176474536127,1,3328.5782308160824,6000.000000000003,6000.0,55352.980561966855
2025-10-02,1,65793.39833474038,332.8246269950947,66126.22296173548,40940.32573419808,876.4963750639904,41816.822109262066,21527.452326121766,17437.236384158627,10305.223903105667,21,1,32.87392506532842,3,2127.2084796251384,6000.0,6000.0,55460.524455710765
2025-10-03,1,32487.94347079879,259.38227473069827,32747.325745529488,17725.02523639432,766.5272396707298,18491.55247606505,15999.999999999998,12959.999999999996,21890.17204552949,21,1,9.17993797304166,1,1438.5015519918034,6000.0,6000.000000000002,30906.31590499886
2025-10-04,1,32974.08014551821,955.1064864116414,33929.18663192985,18109.730983745812,3511.9257032594396,21621.656687005252,16000.000000000377,12960.0,17793.204198596137,34,1,349.3771354133895,13,1302.7493696736408,6000.000000000002,6000.000000000338,32762.337274604924
2025-10-05,1,63840.75883972803,609.1028374767365,64449.86167720476,39743.996936133306,1981.3041029183678,41725.30103905168,21457.408089506203,17380.50055250033,5636.993073532226,35,1,123.01943935856241,8,1450.6693248246938,6000.000000000338,6000.000000000002,55464.534686908715
2025-10-06,1,63355.52714037504,1837.4019902158198,65192.929130590855,39601.619662990895,5807.889838844688,45409.50950183558,21417.16138300941,17347.900720237623,3390.5592178190714,57,1,1368.8110210948817,26,1043.3642691303357,6000.000000000002,6000.000000000003,56039.77957878843
2025-10-07,1,63172.092190442934,2695.632246099112,65867.72443654205,39615.808912012566,10364.979122591405,49980.788034603975,21394.76795727786,17329.762045395066,4031.1555246592548,60,1,1595.3645958556585,26,1033.1353807643857,6000.000000000003,6000.000000000002,59651.1448884609
2025-10-08,1,60921.33190803479,2692.435185594912,63613.7670936297,37623.953537806156,8935.729809444036,46559.68334725019,21351.16452154314,17294.443262449946,3078.55016786983,54,1,1645.5971447643506,22,686.259943394807,6000.000000000002,5999.999999999998,56714.875073628624
2025-10-09,1,61648.61845659669,1479.5800498439653,63128.198506440654,38142.32277020357,5740.0911704972805,43882.413940700855,21335.336973157147,17281.62294825729,3314.5027982074666,53,1,589.137840580527,13,604.8629030107347,5999.999999999998,5999.999999999998,56525.74321964014
2025-10-10,1,31386.56694393435,949.0711936392019,32335.638137573555,16663.74702979053,3240.354153368324,19904.101183158855,16000.000000000004,12959.999999999998,19952.027220906883,45,1,66.83991912469719,5,780.1939739194997,5999.999999999998,5999.999999999999,32160.982718086623
2025-10-11,1,32229.130675150867,891.0901941345664,33120.22086928543,17235.606743203673,3225.227364347911,20460.834107551582,16000.0,12959.999999999996,15973.907285952097,43,1,395.1788176451786,14,684.4489014353385,5999.999999999999,6000.000000000002,31566.040887808478
2025-10-12,1,62711.122561436896,2528.6770789709217,65239.799640407815,38848.755604822276,9159.84736667047,48008.60297149275,21367.517414001144,17307.689105340927,2665.0153484142625,57,1,1942.8639671065773,27,558.8677956357026,6000.000000000002,5999.999999999999,55789.92634575573
